Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Aroldis Chapman","TEX",0.4010799825191498,-0.6063840389251709,1.007464051246643,0.8339999914169312,0.08931385725736618,1.2851314544677734,1.1794250011444092,1.3885999917984009,1.4073110818862915,9,-0.11679157614707947,0.42888414934244473,2,0,"Aroldis Chapman",10233,547973
"Jordan Montgomery","TEX",0.49688004702329636,-1.8103959038853645,2.307276040315628,3.9677997827529907,0.41749711334705353,0.9550754116929095,0.9057941366644466,0.9711666703224182,1.0398999179402988,6,0.10952918231487274,0.4107229788653177,1,0,"Jordan Montgomery",16511,656756
"Spencer Strider","ATL",0.029114022850990295,-1.1225080490112305,1.1516220569610596,1.842900037765503,0.17943815886974335,0.9870491027832031,0.9582461714744568,0.8700000047683716,0.4041000008583069,2,-0.3800693154335022,0.40956533824421837,0,0,"Spencer Strider",27498,675911
"Héctor Neris","HOU",0.09964601695537567,-0.39966997504234314,0.49931600689888,-0.8710000514984131,-0.08676636964082718,0.6829134821891785,0.6790000200271606,0.7478857040405273,0.7843714356422424,7,-0.20303067564964294,0.34894376647916625,1,1,"Hector Neris",11804,593576
"Lance Lynn","LAD",-0.2209479957818985,-0.388016015291214,0.1670680046081543,-2.5290000438690186,-0.25014838576316833,0.7070000171661377,0.9266666769981384,0.8700000047683716,0.15960000455379486,1,-0.6504359841346741,0.3379211462036617,0,0,"Lance Lynn",2520,458681
"Ryne Stanek","HOU",0.06869000196456909,-0.048510003834962845,0.11720000207424164,-1.5929999351501465,-0.1663854420185089,0.23718750476837158,0.08533333986997604,0.6742500066757202,0.49400001764297485,2,-0.006416236981749535,0.29601834747930367,1,0,"Ryne Stanek",15947,592773
"Bryan Abreu","HOU",0.18626806139945984,-0.43181994557380676,0.6180880069732666,-0.8350000977516174,-0.07779908180236816,0.8615081310272217,0.7835555672645569,0.7108889222145081,0.9630749821662903,8,-0.03673231974244118,0.2529439313233587,2,1,"Bryan Abreu",16609,650556
"Matt Strahm","PHI",0.49130597710609436,-0.12645196914672852,0.6177579760551453,3.9060001373291016,0.38402271270751953,1.238360047340393,0.5899999737739563,1.2211142778396606,0.6507499814033508,4,0.17450228333473206,0.22223691877475515,3,0,"Matt Strahm",13799,621381
"Ryan Thompson","ARI",0.5858420133590698,-0.8605679869651794,1.446410059928894,3.8519999980926514,0.38438859581947327,1.3933749198913574,1.1378889083862305,2.0962889194488525,1.5177778005599976,9,0.20385999977588654,0.21658822632305058,4,3,"Ryan Thompson",16647,657044
"Cristian Javier","HOU",0.008736088871955872,-0.7299359440803528,0.7386720776557922,-0.28640007972717285,-0.03157307952642441,0.8038705587387085,0.7626833319664001,0.8168666362762451,0.8616666197776794,3,-0.1997428834438324,0.21061041525848548,0,0,"Cristian Javier",17606,664299
"José Urquidy","HOU",-0.13279801787575707,-0.7126119106542319,0.5798139375401661,-1.4220000132918358,-0.13375584315508604,0.7307219645235596,0.8520908989012241,0.5749999955296516,0.9504000345865885,3,-0.39059585332870483,0.20886049525397785,0,0,"Jose Urquidy",18413,664353
"Seranthony Domínguez","PHI",0.19981400668621063,-0.43959999084472656,0.6394139528274536,1.430999994277954,0.1406395584344864,1.2871778011322021,0.954542875289917,0.9289000630378723,0.8259666562080383,6,-0.041389986872673035,0.19662417946864086,2,0,"Seranthony Dominguez",19249,622554
"Joe Mantiply","ARI",0.2879340350627899,-0.3004779517650604,0.5884119719266891,1.2633999586105347,0.12739966064691544,0.8207199828965324,0.8614000082015991,0.9317555626233419,0.7911111182636685,9,0.15779034793376923,0.19304067977752942,3,1,"Joe Mantiply",14857,573009
"Merrill Kelly","ARI",0.511812150478363,-0.7616758942604065,1.2734880447387695,7.330999851226807,0.7313349843025208,0.6612946391105652,0.7201520204544067,0.7647500038146973,0.40049999952316284,4,0.58144211769104,0.1925126676777713,0,0,"Merrill Kelly",11156,518876
"Chris Stratton","TEX",0.03392999619245529,-0.048878028988838196,0.08280802518129349,-1.4869998693466187,-0.14852115511894226,0.2714555561542511,0.32475000619888306,0.258400022983551,0.3977000117301941,4,-0.0560256764292717,0.1810184990966221,0,0,"Chris Stratton",13761,608717
"Sonny Gray","MIN",-0.028280019760131836,-0.6917039752006531,0.6634239554405212,-1.4838001728057861,-0.15195083618164062,0.9329155087471008,0.7313400506973267,0.8700000047683716,0.7906000018119812,2,-0.19550848007202148,0.16519488843915034,0,0,"Sonny Gray",12768,543243
