Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Wade Davis","COL",0.1943800002336502,-0.08558399975299835,0.27996399998664856,-2.238999843597412,-0.17855821549892426,1.5594578981399536,1.1662999391555786,1.4706999063491821,1.1291999816894531,2,-0.2699648141860962,0.3946106930299543,1,0,"Wade Davis",7441,451584
"Craig Kimbrel","BOS",0.6222119927406311,-1.05104398727417,1.6732560396194458,-1.4869998693466187,-0.15812423825263977,1.8499603271484375,1.132680058479309,1.0263111591339111,2.1935999393463135,1,-0.02831929363310337,0.3646573132163233,4,0,"Craig Kimbrel",6655,518886
"Pedro Báez","LAD",0.6584280133247375,-0.41454198956489563,1.0729700326919556,4.943999767303467,0.5094674229621887,1.0629806518554688,1.090916633605957,0.8637000322341919,0.9464888572692871,9,0.26815110445022583,0.3512656386254164,5,0,"Pedro Baez",5420,520980
"Kenta Maeda","LAD",0.1751440167427063,-0.5400440096855164,0.7151879668235779,-2.0349998474121094,-0.2342459112405777,1.1573575735092163,0.9407749772071838,1.1831250190734863,1.5109000205993652,6,-0.1481817662715912,0.299512712516366,2,1,"Kenta Maeda",18498,628317
"Rick Porcello","BOS",0.09723401814699173,-1.0058160480111837,1.103050023317337,1.361000120639801,0.12716060131788254,0.897520742049584,0.9796249866485596,1.135919976234436,1.0202400445938111,5,-0.16435357183218002,0.2726898069646935,1,0,"Rick Porcello",2717,519144
"Matt Barnes","BOS",0.610480010509491,-0.39806002378463745,1.0085400342941284,3.7990000247955322,0.37217143177986145,1.482021689414978,1.019633412361145,1.6284799575805664,1.130560040473938,10,0.15470683574676514,0.257216967305318,5,0,"Matt Barnes",12863,598264
"Dellin Betances","NYY",0.3625280261039734,-0.10983599722385406,0.47236400842666626,2.933000087738037,0.29043081402778625,0.9005173444747925,0.8533999919891357,1.4657334089279175,0.34880000352859497,3,0.19387327134609222,0.20870423404933147,2,0,"Dellin Betances",6216,476454
"Adam Cimber","CLE",0.025682000443339348,-0.0005879999953322113,0.026270000264048576,0.14299997687339783,0.020442001521587372,0.10297989845275879,0.23649999499320984,0.09920000284910202,0.23839999735355377,1,0.047276295721530914,0.20211218522672678,0,0,"Adam Cimber",15288,643256
"Cody Allen","CLE",-0.09808599948883057,-0.17069999873638153,0.07261399924755096,-2.5460000038146973,-0.2578200101852417,0.5497202277183533,0.4602999687194824,1.1164000034332275,0.5228000283241272,2,-0.3778190016746521,0.19939005810831767,0,0,"Cody Allen",12183,592102
"Joakim Soria","MIL",0.22472400963306427,-0.37821000814437866,0.6029340028762817,-0.2250000536441803,-0.044589102268218994,1.3025569915771484,1.214733362197876,1.0863428115844727,1.1253666877746582,6,-0.01590641960501671,0.18843169956299097,2,1,"Joakim Soria",6941,465657
"Julio Urías","LAD",0.31634801626205444,-0.15770800411701202,0.4740560054779053,1.6749999523162842,0.1763707399368286,0.937633216381073,0.9631428718566895,1.1019428968429565,0.8241333365440369,6,0.185098797082901,0.15229114467176935,2,0,"Julio Urias",14765,628711
"Jhoulys Chacín","MIL",0.42688000202178955,-0.8220319747924805,1.24891197681427,3.4832000732421875,0.37688297033309937,1.2015153169631958,1.0694153308868408,0.8902666568756104,1.4133332967758179,3,0.2053442895412445,0.14994040470694836,0,0,"Jhoulys Chacin",2608,468504
"Ryan Brasier","BOS",0.3536040186882019,-0.6364579796791077,0.9900619983673096,1.4459998607635498,0.16171780228614807,1.4706721305847168,1.2515250444412231,1.360466718673706,1.6066222190856934,9,0.09560675919055939,0.14483025687475107,3,2,"Ryan Brasier",5615,518489
"Brandon Workman","BOS",-0.26672008633613586,-0.3795439898967743,0.11282400786876678,-5.134000301361084,-0.4861737787723541,0.9471691250801086,0.8114666938781738,1.0473333597183228,1.3672000169754028,3,-0.42075470089912415,0.13915759297652636,0,2,"Brandon Workman",11428,519443
"Trevor Bauer","CLE",-0.42950600385665894,-0.7676200270652771,0.3381139934062958,-2.5180001258850098,-0.23080338537693024,1.5090452432632446,1.292799949645996,1.31986665725708,0.4389333426952362,3,-0.4194149076938629,0.13479388272852066,0,1,"Trevor Bauer",12703,545333
"Corey Knebel","MIL",0.7569780349731445,-0.23758399486541748,0.994562029838562,5.085999965667725,0.533224880695343,1.2086234092712402,1.3167427778244019,1.4107778072357178,0.9431999921798706,8,0.5072888135910034,0.11902541230139196,6,0,"Corey Knebel",15010,608349
"Corey Kluber","CLE",-0.16601400077342987,-0.5003179907798767,0.33430400490760803,-1.8680000305175781,-0.19989299774169922,0.8585129976272583,0.878600001335144,0.8700000047683716,0.19840000569820404,1,-0.31038400530815125,0.11701011203890993,0,0,"Corey Kluber",2429,446372
"Will Harris","HOU",0.00029599000117741525,-0.0012920399894937873,0.001588030019775033,-0.44699999690055847,-0.042693398892879486,0.011920000426471233,0.009999999776482582,0.009999999776482582,,0,-0.09162759780883789,0.11645897285812884,0,0,"Will Harris",3192,501789
"Zack Britton","NYY",0.03519197925925255,-0.1252399981021881,0.160431906580925,-0.30799993872642517,-0.03560648858547211,0.35780009627342224,0.42743998765945435,0.45239999890327454,0.34950000047683716,4,-0.012018056586384773,0.11037459596629506,0,0,"Zack Britton",3240,502154
"Scott Oberg","COL",0.16637200117111206,-0.3146339952945709,0.481005996465683,0.47599995136260986,0.07330149412155151,1.2889412641525269,1.6461999416351318,0.8993499875068665,1.0260000228881836,3,0.019833402708172798,0.10924307718907134,1,1,"Scott Oberg",13911,623184
"Kenley Jansen","LAD",0.34228789806365967,-0.8392640948295593,1.1815520524978638,3.0929999351501465,0.33103740215301514,1.528868317604065,1.6153000593185425,1.329800009727478,1.7832000255584717,4,0.1162169948220253,0.10766618342322032,2,1,"Kenley Jansen",3096,445276
"Mike Clevinger","CLE",0.16252000629901886,-0.3261120021343231,0.4886319935321808,1.7653000354766846,0.1686059981584549,1.1309000253677368,1.0361599922180176,0.8700000047683716,1.4404000043869019,1,0.03765439987182617,0.10605415318632053,0,0,"Mike Clevinger",12808,605182
"Wade Miley","MIL",0.5201441049575806,-0.5116080045700073,1.0317519903182983,4.845200061798096,0.44851428270339966,0.8783680200576782,0.9530352354049683,0.8814499974250793,1.4522500038146973,4,0.4875487983226776,0.10462224283547517,0,0,"Wade Miley",8779,489119
"Heath Hembree","BOS",0.1426919847726822,-0.038523998111486435,0.18121597170829773,2.814000129699707,0.2763909101486206,0.49614137411117554,0.6104999780654907,0.6025999784469604,1.0967999696731567,2,0.1856124997138977,0.10199097828329856,1,0,"Heath Hembree",11632,592390
"Chris Rusin","COL",0.21772201359272003,-0.0739239975810051,0.29164600372314453,2.505000114440918,0.2325037121772766,0.8668131232261658,1.0434666872024536,1.369900107383728,0.9409999847412109,2,0.15420983731746674,0.09696542498403948,1,0,"Chris Rusin",9895,543734
"David Price","BOS",0.4007460027933121,-1.7199240401387215,2.1206700205802917,2.0409999936819077,0.2614424154162407,1.035039680026402,1.0624443079744066,1.097133308649063,1.448199947675069,6,0.29856483481125906,0.08861452703029837,1,0,"David Price",3184,456034
"Alex Wood","LAD",-0.1269719898700714,-0.5669819712638855,0.4400100111961365,-1.968999981880188,-0.1773759424686432,0.7369945645332336,0.8582749962806702,1.0466444492340088,0.7498571276664734,7,-0.2574344575405121,0.08515097543574576,2,2,"Alex Wood",13781,622072
"Mike Foltynewicz","ATL",-0.19620001316070557,-0.6695619821548462,0.473361998796463,-2.1322999000549316,-0.2472209930419922,0.9777645468711853,0.84579998254776,0.8700000047683716,0.763700008392334,2,-0.2843281924724579,0.08366637282626677,0,0,"Mike Foltynewicz",10811,592314
