Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Justin Verlander","DET",0.8904039859771729,-0.9619181156158447,1.852321982383728,6.77239990234375,0.6577909588813782,0.8138197660446167,,0.8700000047683716,1.2311999797821045,3,0.5369570255279541,0.5571476191709281,0,0,"Justin Verlander",8700,434378
"Ryan Mattheus","WSN",0.15534400939941406,-0.006887999828904867,0.16223201155662537,1.2220001220703125,0.13738170266151428,0.2962000072002411,1.2300000190734863,0.4506666660308838,0.831333339214325,3,0.06520279496908188,0.45925367236110404,1,0,"Ryan Mattheus",7169,458919
"Mitchell Boggs","STL",0.32666999101638794,-0.49695199728012085,0.8236219882965088,0.9669999480247498,0.09757749736309052,1.1539722681045532,3.8835999965667725,1.2551777362823486,1.4420222043991089,9,-0.08237740397453308,0.3654604554875099,3,0,"Mitchell Boggs",3344,459939
"Ryan Vogelsong","SFG",0.8082960247993469,-0.9526259899139404,1.7609219551086426,8.056400299072266,0.8770149946212769,0.8779537081718445,,0.8700000047683716,0.8332500457763672,4,0.5581532716751099,0.36250577592143696,0,0,"Ryan Vogelsong",1011,285064
"CC Sabathia","NYY",0.5982979536056519,-1.5264079570770264,2.1247060298919678,1.6819002628326416,0.16595301032066345,1.2614065408706665,,0.8866666555404663,0.10449999570846558,2,0.1120079755783081,0.36230219661462015,0,0,"CC Sabathia",404,282332
"Adam Wainwright","STL",0.07851599156856537,-1.0890240669250488,1.1675400733947754,-1.2460001707077026,-0.12040401995182037,1.0153684616088867,,0.8700000047683716,0.9768000245094299,3,-0.2691378891468048,0.34646547468570765,0,0,"Adam Wainwright",2233,425794
"Guillermo Mota","SFG",-0.00903400033712387,-0.027879999950528145,0.018845999613404274,-3.307999849319458,-0.3790358603000641,0.12165454775094986,0.07129999995231628,0.17400000989437103,0.17880000174045563,3,-0.40803688764572144,0.3337774332797556,0,0,"Guillermo Mota",1467,150407
"Santiago Casilla","SFG",0.16880200803279877,-0.2085501253604889,0.3773520290851593,0.606999933719635,0.06001400202512741,0.583027720451355,0.4893999695777893,0.6524909138679504,1.0060888528823853,9,-0.011959085240960121,0.30148564137472256,1,0,"Santiago Casilla",2873,433586
"Sean Burnett","WSN",0.010903999209403992,-0.012215999886393547,0.02311999909579754,-2.5339999198913574,-0.2758162021636963,0.13605716824531555,0.7156000137329102,0.3792000114917755,0.4474000036716461,2,-0.1924103945493698,0.2725531709280735,0,0,"Sean Burnett",1886,430634
"Kyle Lohse","STL",0.30558401346206665,-1.4172979593276978,1.7228820323944092,1.3339999914169312,0.11227449029684067,1.0761455297470093,,0.8700000047683716,1.7541500329971313,4,0.014652995392680168,0.2693086111141148,0,0,"Kyle Lohse",739,346798
"Al Alburquerque","DET",0.23633000254631042,-0.014507999643683434,0.2508379817008972,0.7980000376701355,0.08080100268125534,0.8677091002464294,4.973199844360352,2.323866605758667,0.8391000032424927,2,0.021959902718663216,0.25040096393491074,2,0,"Al Alburquerque",6324,456379
"Sergio Romo","SFG",0.7898560166358948,-0.18515998125076294,0.9750159978866577,4.421000003814697,0.48464256525039673,1.116389513015747,0.9341999888420105,1.1154999732971191,,0,0.46779438853263855,0.23971495961792366,4,0,"Sergio Romo",9817,489265
"Jason Motte","STL",0.3700900077819824,-0.219541996717453,0.589631974697113,2.2079999446868896,0.236785888671875,0.8785990476608276,2.0889999866485596,1.0288333892822266,,0,0.20566172897815704,0.21556568842834478,3,0,"Jason Motte",5861,435400
"Craig Stammen","WSN",-0.12650001049041748,-0.2921440005302429,0.16564399003982544,-4.0269999504089355,-0.43643808364868164,0.6419086456298828,,0.5432000160217285,0.5541999936103821,4,-0.41031038761138916,0.21324183065763855,0,1,"Craig Stammen",7274,489334
"David Robertson","NYY",0.5846199989318848,-0.09291999787092209,0.6775400042533875,2.812999963760376,0.28164130449295044,1.356189489364624,0.43719998002052307,1.2369999885559082,2.340399980545044,2,0.23210780322551727,0.19896765010643547,3,0,"David Robertson",8241,502085
"Matt Cain","SFG",0.043576013296842575,-2.0698060989379883,2.11338210105896,1.0003998279571533,0.11519790440797806,0.9113261103630066,,0.8700000047683716,0.8560400009155273,5,-0.14499740302562714,0.1928134513110044,0,0,"Matt Cain",4732,430912
"Madison Bumgarner","SFG",-0.16137199103832245,-1.1787739992141724,1.0174020528793335,-4.306400299072266,-0.5027899742126465,0.8710912466049194,,0.8700000047683716,0.8968000411987305,3,-0.36277294158935547,0.17752025805330773,0,0,"Madison Bumgarner",5524,518516
"Barry Zito","SFG",0.38036200404167175,-0.7385839819908142,1.1189460754394531,3.7952001094818115,0.42439189553260803,0.8604298830032349,,0.8872666954994202,0.5698666572570801,3,0.26509737968444824,0.17696305028813764,0,0,"Barry Zito",944,217096
"Jeremy Affeldt","SFG",0.5079639554023743,-0.18558800220489502,0.6935519576072693,4.515999794006348,0.4968368113040924,0.8315960764884949,0.1858000010251999,0.6207199692726135,0.5720221996307373,9,0.4412337839603424,0.16959636515160081,2,0,"Jeremy Affeldt",583,346793
"Javier López","SFG",0.10088799893856049,-0.00024198100436478853,0.10112997889518738,2.058000087738037,0.22603149712085724,0.3355090916156769,0.8853999972343445,0.737280011177063,0.7732999920845032,4,0.14048360288143158,0.16021763431224462,0,0,"Javier Lopez",1663,425657
"Trevor Rosenthal","STL",0.2087099850177765,-0.019620001316070557,0.22832998633384705,4.408999919891357,0.48455750942230225,0.32249999046325684,1.7812000513076782,0.782457172870636,0.6001999974250793,6,0.4924446940422058,0.15471806933640364,2,0,"Trevor Rosenthal",10745,572096
