Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Chris Sale","BOS",-0.23449601233005524,-1.1280480027198792,0.8935519754886627,-2.0489999055862427,-0.23124000430107117,1.1494550163095647,1.0501454635099932,0.8946000039577484,1.1721999943256378,2,-0.5434171259403229,0.33941087166955797,1,0,"Chris Sale",10603,519242
"Tony Cingrani","LAD",0.2206439971923828,-0.09339000284671783,0.31403401494026184,2.3580000400543213,0.2481844425201416,0.6678105592727661,0.8414000272750854,0.9243714213371277,1.0159143209457397,7,0.08469479531049728,0.24570428887388612,1,0,"Tony Cingrani",12555,571561
"Zack Greinke","ARI",-0.13736000657081604,-0.7659599781036377,0.628600001335144,-2.288800001144409,-0.21923409402370453,0.9357810020446777,0.8234802484512329,0.8700000047683716,0.8079999685287476,2,-0.3757469952106476,0.2289605074846893,0,0,"Zack Greinke",1943,425844
"Yu Darvish","LAD",-0.24508799612522125,-1.2902779579162598,1.0451899766921997,-4.235199928283691,-0.48665499687194824,0.9375999569892883,1.0329418182373047,0.8824999928474426,0.9587999582290649,4,-0.45438307523727417,0.192983749972564,0,0,"Yu Darvish",13074,506433
"Brad Peacock","HOU",0.0044241175055503845,-1.039157897233963,1.0435819923877716,-0.09899991750717163,0.0015191063284873962,0.9844562847699437,0.9412167519330978,0.9548571280070713,0.8519666294256846,6,-0.18269461393356323,0.18718858443686928,1,1,"Brad Peacock",5401,502748
"Tony Watson","LAD",0.26005804538726807,-0.21744799613952637,0.47750598192214966,0.9409999847412109,0.09896241128444672,0.8415036797523499,1.0219199657440186,0.9361818432807922,1.075945496559143,11,0.12243430316448212,0.18660539760521838,3,0,"Tony Watson",3132,453265
"Jake Arrieta","CHC",0.33738601207733154,-0.6741859912872314,1.011572003364563,3.032399892807007,0.31245699524879456,1.17902410030365,1.0394526720046997,0.8700000047683716,1.7132000923156738,2,0.10176890343427658,0.18438810725824445,0,0,"Jake Arrieta",4153,453562
"David Robertson","NYY",0.30989202857017517,-0.91047203540802,1.220363974571228,0.0009998288005590439,-0.010426034219563007,1.2168585062026978,1.2834460735321045,1.6658999919891357,1.5821714401245117,7,0.07511597871780396,0.1795496434482583,3,2,"David Robertson",8241,502085
"Wade Davis","CHC",0.42830002307891846,-0.906059980392456,1.3343600034713745,-2.2149999141693115,-0.22959093749523163,2.3209354877471924,2.2173333168029785,2.178800106048584,0.11819999665021896,1,0.00516570545732975,0.17937196279757134,3,1,"Wade Davis",7441,451584
"Lance McCullers Jr.","HOU",0.606249988079071,-0.9044160395860672,1.5106659531593323,5.615999937057495,0.5799598693847656,0.9210412268127713,0.7881249189376831,0.8227999925613403,1.2854499816894531,4,0.486572802066803,0.1716496210238294,2,0,"Lance McCullers Jr.",14120,621121
