Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Colby Lewis","TEX",0.9361339807510376,-0.8326699733734131,1.7688039541244507,9.208200454711914,0.8634042143821716,0.7959778904914856,,0.8700000047683716,1.1236000061035156,4,0.6713848114013672,0.5046955696416426,0,0,"Colby Lewis",1259,407890
"Michael Kirkman","TEX",0.015284000895917416,-0.022988000884652138,0.03827200084924698,-2.193000078201294,-0.25536632537841797,0.12804271280765533,0.01510000042617321,0.06759999692440033,0.05420000106096268,1,-0.15075279772281647,0.27011922288499585,0,0,"Michael Kirkman",9877,457779
"Matt Cain","SFG",0.9963540434837341,-0.7788140177726746,1.7751679420471191,8.304800033569336,0.9212200045585632,1.0462257862091064,,0.8700000047683716,0.9613333344459534,3,0.6927120089530945,0.25961975023047756,0,0,"Matt Cain",4732,430912
"Ryan Madson","PHI",0.30332398414611816,-0.5085720419883728,0.8118960857391357,2.9750001430511475,0.31996801495552063,1.2318130731582642,1.0010000467300415,1.24263334274292,1.1802400350570679,5,0.006950611248612404,0.23929128271702088,3,1,"Ryan Madson",1852,425492
"Boone Logan","NYY",-0.0358860045671463,-0.13595400750637054,0.10006800293922424,-0.64000004529953,-0.06231343746185303,0.6049766540527344,0.6108666658401489,0.7373200058937073,0.5730800032615662,5,-0.29104679822921753,0.23172879921760905,0,1,"Boone Logan",5525,457429
"Wade Davis","TBR",0.17752200365066528,-0.32907000184059143,0.5065919756889343,1.4420000314712524,0.13520899415016174,1.0877100229263306,,0.8700000047683716,1.4210000038146973,1,-0.04452639818191528,0.207733502933113,0,0,"Wade Davis",7441,451584
"Tim Lincecum","SFG",1.1294880658388138,-2.101374074816704,3.230862148106098,5.969799846410751,0.6012486815452576,1.1497225969429785,,1.1371333400408428,2.3169199943542482,5,0.7776382081210613,0.2047623020907352,0,1,"Tim Lincecum",5705,453311
"Derek Holland","TEX",0.2856699824333191,-0.4788680076599121,0.7645379900932312,3.0769999027252197,0.27236029505729675,0.8150860071182251,1.8592000007629395,1.340000033378601,1.0749000310897827,4,0.16799376904964447,0.1824845607689703,3,0,"Derek Holland",4141,502706
"James Shields","TBR",-0.08724399656057358,-0.37663599848747253,0.28939199447631836,-0.6100999712944031,-0.06734000146389008,0.9925900101661682,,0.8700000047683716,1.3955999612808228,1,-0.24123600125312805,0.15334070141430722,0,0,"James Shields",7059,448306
"Johnny Cueto","CIN",0.017650000751018524,-0.33675798773765564,0.35440799593925476,0.5397999882698059,0.054774198681116104,0.8994550108909607,,0.8700000047683716,0.6669999957084656,1,-0.11954899877309799,0.13917199329456406,0,0,"Johnny Cueto",6893,456501
"Kerry Wood","NYY",0.2370920032262802,-0.34275200963020325,0.579844057559967,0.5960001349449158,0.056374598294496536,0.8788052201271057,,1.060085654258728,1.5301713943481445,7,0.1344488114118576,0.13534021327325801,2,0,"Kerry Wood",304,134268
"C.J. Wilson","TEX",0.1947920024394989,-1.1156760454177856,1.3104679584503174,1.0657999515533447,0.1333940029144287,0.710045576095581,,0.8700000047683716,0.8491500020027161,4,0.15119069814682007,0.1231466246918444,0,0,"C.J. Wilson",3580,450351
"Scott Baker","MIN",0.006382000166922808,-0.010371999815106392,0.016753999516367912,0.026000000536441803,0.00258320989087224,0.07729999721050262,,0.13840000331401825,0.03420000150799751,1,-0.04017090052366257,0.12273235456283162,0,0,"Scott Baker",6176,435044
"David Price","TBR",-0.3600959777832031,-0.9706720113754272,0.6105759739875793,-2.255199909210205,-0.24891789257526398,0.7044931650161743,,0.8700000047683716,0.28859999775886536,2,-0.6119073033332825,0.10076539924548944,0,0,"David Price",3184,456034
"Brian Wilson","SFG",1.268339991569519,-0.964311957359314,2.232651948928833,2.7049999237060547,0.26093900203704834,2.552578926086426,2.399049997329712,2.188380002975464,2.2416000366210938,1,0.3964821994304657,0.1004035103932529,6,1,"Brian Wilson",6485,451216
"Guillermo Mota","SFG",0.01995001547038555,-0.012729999609291553,0.03268001601099968,1.2699999809265137,0.12673521041870117,0.14147290587425232,0.2565999925136566,0.1282999962568283,0.24660000205039978,1,0.04411130025982857,0.09690520991292528,0,0,"Guillermo Mota",1467,150407
"Jeremy Affeldt","SFG",0.25463995337486267,-0.0363900400698185,0.29103001952171326,2.687999963760376,0.2693169116973877,0.780788779258728,0.857699990272522,0.735480010509491,0.6913999915122986,4,0.22952580451965332,0.09660587172781393,1,0,"Jeremy Affeldt",583,346793
"Brad Lidge","PHI",0.18460199236869812,-0.17260999977588654,0.35721200704574585,1.9160000085830688,0.20235911011695862,1.0542370080947876,,0.925000011920929,,0,0.08598148077726364,0.08912334949454592,1,0,"Brad Lidge",563,400058
"Madison Bumgarner","SFG",0.6988160610198975,-1.0652719885110855,1.764087975025177,7.252600193023682,0.7142196893692017,1.1872774362564087,,0.9449999928474426,1.5974500179290771,4,0.5065827909857035,0.08200420618938531,1,0,"Madison Bumgarner",5524,518516
"Tim Hudson","ATL",0.23939600586891174,-0.3779039978981018,0.6172999739646912,2.388400077819824,0.250355988740921,1.1441700458526611,,0.8700000047683716,0.8776000142097473,1,0.13600599765777588,0.07322514480803521,0,0,"Tim Hudson",921,218596
