Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Greg Holland","KCR",0.8744059801101685,-0.2854100167751312,1.159816026687622,4.000999927520752,0.4418925940990448,1.253635287284851,,1.534636378288269,2.27839994430542,1,0.3770102560520172,0.3204860484784454,5,0,"Greg Holland",7196,518813
"Adam Wainwright","STL",-0.40530601143836975,-1.7615259885787964,1.356220006942749,-4.7932000160217285,-0.5559906959533691,1.1694635152816772,,0.8922666907310486,1.0662000179290771,3,-0.6297253966331482,0.28315108615476814,0,0,"Adam Wainwright",2233,425794
"Wade Davis","KCR",1.0529539585113525,-0.41117799282073975,1.4641319513320923,3.6019999980926514,0.37089529633522034,1.2049822807312012,1.5501999855041504,1.3792333602905273,1.5671091079711914,11,0.6128628253936768,0.2609707366006162,8,0,"Wade Davis",7441,451584
"Darren O'Day","BAL",-0.01392396166920662,-0.5969899892807007,0.5830659866333008,0.15799999237060547,0.017447197809815407,1.823272705078125,2.328249931335449,2.328249931335449,1.5056999921798706,4,-0.22951139509677887,0.22187459911424373,0,0,"Darren O'Day",3321,503285
"Kelvin Herrera","KCR",0.7872660160064697,-0.840828001499176,1.628093957901001,5.178999900817871,0.533837080001831,1.393347978591919,2.1568000316619873,1.6496363878250122,1.3427090644836426,11,0.34843307733535767,0.21658444025709633,6,1,"Kelvin Herrera",6033,516969
"Yusmeiro Petit","SFG",0.8626400232315063,-0.4199559986591339,1.2825959920883179,1.4869999885559082,0.20650899410247803,1.3744970560073853,1.7003999948501587,1.3252499103546143,1.3375499248504639,4,0.41715800762176514,0.21044611816464276,3,1,"Yusmeiro Petit",4020,433589
"Bud Norris","BAL",0.07222199440002441,-0.8087720274925232,0.8809940218925476,0.7345998287200928,0.08205701410770416,1.0074571371078491,,0.8700000047683716,1.6403999328613281,2,-0.12309598922729492,0.19478340077053458,0,0,"Bud Norris",9492,502032
"Madison Bumgarner","SFG",1.5807160139083862,-2.00844806432724,3.5891640186309814,14.717099666595459,1.6862192153930664,0.945276517745776,,0.9327999864305768,0.6704000234603882,4,1.4848100244998932,0.18741602177697647,1,0,"Madison Bumgarner",5524,518516
"Jeremy Affeldt","SFG",0.8141241073608398,-0.24481797218322754,1.0589419603347778,5.415999889373779,0.6272474527359009,1.1148796081542969,1.590914249420166,1.462618112564087,1.2679333686828613,9,0.5455566048622131,0.18467839217808335,5,0,"Jeremy Affeldt",583,346793
"Hunter Strickland","SFG",-0.4198460280895233,-1.0585740804672241,0.6387279629707336,-4.040999889373779,-0.4401554763317108,1.0165002346038818,2.643399953842163,1.6344000101089478,1.0473999977111816,5,-0.5520085692405701,0.1389776482461127,1,3,"Hunter Strickland",7836,519326
"Jason Vargas","KCR",0.05244799703359604,-1.0843780040740967,1.1368260383605957,0.7120999693870544,0.062272995710372925,1.0695008039474487,,0.8700000047683716,1.8092000484466553,3,-0.08918380737304688,0.13822350593149052,0,0,"Jason Vargas",8044,450306
"Trevor Rosenthal","STL",-0.11729201674461365,-1.082993984222412,0.9657019972801208,-1.0290000438690186,-0.11953309923410416,3.4661450386047363,,2.1030499935150146,6.826000213623047,1,-0.1496133655309677,0.11577403814037807,3,1,"Trevor Rosenthal",10745,572096
"James Shields","KCR",-0.47431400418281555,-2.1879260540008545,1.7136120796203613,-4.645699977874756,-0.48849791288375854,0.9956457614898682,,0.8700000047683716,1.173840045928955,5,-0.588102400302887,0.11171408778392461,0,0,"James Shields",7059,448306
"Craig Stammen","WSN",0.3227680027484894,-0.1680319905281067,0.49079999327659607,0.7960000038146973,0.08785919845104218,1.5561599731445312,,1.3910000324249268,1.5364000797271729,2,0.10733409970998764,0.10007902510922509,1,0,"Craig Stammen",7274,489334
"Brandon Finnegan","KCR",-0.1759219765663147,-0.9896799921989441,0.8137580156326294,-3.4049999713897705,-0.4043464958667755,2.0410361289978027,1.9295333623886108,1.8717999458312988,1.9150571823120117,7,-0.16733473539352417,0.08114225008328296,4,2,"Brandon Finnegan",16208,605232
"Shelby Miller","STL",-0.08064400404691696,-0.866562008857727,0.7859179973602295,-0.5012000799179077,-0.07337799668312073,1.223954200744629,,0.9061000347137451,1.4405999183654785,2,-0.1412178874015808,0.0753297977999807,0,0,"Shelby Miller",10197,571946
"Doug Fister","WSN",0.3525960147380829,-0.2318439930677414,0.5844399929046631,2.6389999389648438,0.32640698552131653,1.1525499820709229,,0.8700000047683716,0.803600013256073,1,0.2371719926595688,0.068754882723772,0,0,"Doug Fister",9425,450729
"Kevin Jepsen","LAA",-0.3275440037250519,-0.6416560411453247,0.31411197781562805,-2.7720000743865967,-0.30944082140922546,1.76093327999115,,1.4862666130065918,0.8322666883468628,3,-0.2535277307033539,0.06752181699451759,1,1,"Kevin Jepsen",6475,448178
"Zack Greinke","LAD",0.36048001050949097,-0.2088399976491928,0.569320023059845,2.8487000465393066,0.33553600311279297,1.0399399995803833,,0.8700000047683716,1.3087999820709229,1,0.2794579863548279,0.0671774067014494,0,0,"Zack Greinke",1943,425844
"Mike Morin","LAA",-0.06771200150251389,-0.09009599685668945,0.022383999079465866,-1.4900000095367432,-0.15918800234794617,0.36051398515701294,0.46399998664855957,0.46399998664855957,0.21439999341964722,1,-0.2525550127029419,0.06473427816743255,0,1,"Mike Morin",13442,573046
"Matt Thornton","WSN",0.10990399122238159,-0.2292660027742386,0.33917000889778137,0.4970000088214874,0.04951900243759155,2.07891583442688,,1.5194666385650635,2.0441999435424805,3,-0.0021493006497621536,0.055015313502408576,1,1,"Matt Thornton",1918,407819
