Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"David Peterson","NYM",0.3033799082040787,-0.666115939617157,0.9694958627223969,0.6088998317718506,0.05902194231748581,0.8670310624714556,0.7711666822433472,1.1385600328445435,0.6609000116586685,4,-0.3276475854218006,0.6775542050754264,3,1,"David Peterson",20302,656849
"Ryan Brasier","LAD",0.06052200496196747,-0.441443994641304,0.5019660145044327,-1.4721999168395996,-0.15218457579612732,0.6610499819119772,0.7284200310707092,0.5782250016927719,0.5119250044226646,8,-0.3519396334886551,0.44349398885966296,1,0,"Ryan Brasier",5615,518489
"Reed Garrett","NYM",0.22294001281261444,-0.2644440531730652,0.4873840808868408,1.3310000896453857,0.12891633808612823,0.6786400079727173,0.7159000039100647,0.9813143014907837,0.744771420955658,7,0.07472729682922363,0.25378267928992243,3,1,"Reed Garrett",16866,657585
"Erik Sabrowski","CLE",0.02527199685573578,-0.31306397914886475,0.3383359909057617,0.2669999897480011,0.0301937535405159,0.7254999876022339,0.6100800037384033,0.7018399834632874,0.7342399954795837,5,-0.20273634791374207,0.23757025182497346,1,1,"Erik Sabrowski",24978,681870
"Ryne Stanek","NYM",0.16141600906848907,-0.14720799028873444,0.3086239993572235,-0.9629999399185181,-0.10346043854951859,0.4490235149860382,0.5819500088691711,0.6673428416252136,1.2095500230789185,4,0.14911852777004242,0.21036377923899718,1,0,"Ryne Stanek",15947,592773
"Max Fried","ATL",-0.3944540023803711,-0.681410014629364,0.28695598244667053,-4.085999965667725,-0.4458265006542206,1.5568000078201294,0.9628000259399414,0.9277999997138977,0.2687999904155731,1,-0.45325762033462524,0.1998827485470181,0,0,"Max Fried",13743,608331
"Lucas Erceg","KCR",0.5811479687690735,-0.32823601365089417,0.9093839526176453,1.7039999961853027,0.18159064650535583,1.8135915994644165,1.7706800699234009,2.312000036239624,0.6371999979019165,1,0.1318913847208023,0.1885489883712963,3,0,"Lucas Erceg",19360,668674
"Edgardo Henriquez","LAD",-0.0009179885964840651,-0.03644198179244995,0.03552399203181267,-1.6480001211166382,-0.17169752717018127,0.07609999924898148,0.08343999832868576,0.094200000166893,,0,-0.19868160784244537,0.1866186826710453,0,0,"Edgardo Henriquez",26944,683618
"Walker Buehler","LAD",0.3490060120820999,-0.8908679485321045,1.2398739010095596,1.0669999718666077,0.10024629533290863,1.0790719166398048,1.1017866532007854,1.5380500108003616,0.9153333306312561,3,0.13703394681215286,0.18639770468415645,1,0,"Walker Buehler",19374,621111
"Yu Darvish","SDP",0.37261998653411865,-0.5628199577331543,0.935439944267273,3.5929999351501465,0.38021165132522583,0.9172800183296204,0.9294285774230957,0.8970000147819519,0.17800000309944153,2,0.23715168237686157,0.16907104033399045,0,0,"Yu Darvish",13074,506433
"Matthew Boyd","CLE",0.5180400013923645,-0.5758559703826904,1.0938959121704102,4.660999774932861,0.49166667461395264,1.1222938299179077,0.9950000643730164,0.8700000047683716,1.0021333694458008,3,0.3102119565010071,0.15137839317618706,0,0,"Matthew Boyd",15440,571510
"Brant Hurter","DET",0.17611002922058105,-0.3775539994239807,0.5536640286445618,1.590999960899353,0.16810423135757446,1.2950999736785889,1.0671333074569702,0.7179000377655029,2.0999999046325684,2,0.005219664424657822,0.1307621383703495,2,0,"Brant Hurter",30133,676428
"Dylan Cease","SDP",-0.3740040063858032,-0.8914339542388916,0.5174299478530884,-3.4642999172210693,-0.3715163469314575,1.2020000219345093,0.9230332970619202,0.8459999561309814,1.9354000091552734,2,-0.43384361267089844,0.12269219872676396,0,0,"Dylan Cease",18525,656302
"Ranger Suárez","PHI",0.15207597613334656,-0.42969998717308044,0.581775963306427,1.4299999475479126,0.1555193066596985,1.6382476091384888,1.0674800872802734,0.8700000047683716,3.066200017929077,1,-0.025434084236621857,0.11826252804757868,0,0,"Ranger Suarez",17277,624133
"Luke Weaver","NYY",0.7390741109848022,-1.0821479558944702,1.8212220668792725,4.689000129699707,0.47942888736724854,1.6842551231384277,1.6910545825958252,2.1488332748413086,1.7466999292373657,4,0.32193222641944885,0.11688140747208259,7,2,"Luke Weaver",16918,596133
"Kris Bubic","KCR",0.07185597717761993,-0.5183199644088745,0.590175986289978,1.034999966621399,0.11216028034687042,1.5500667095184326,1.7724800109863281,1.9575001001358032,2.428950071334839,4,-0.06622253358364105,0.11257923341880093,2,1,"Kris Bubic",21455,663460
"Tim Herrin","CLE",0.3253760039806366,-0.3590520918369293,0.6844280958175659,3.174999952316284,0.3341088593006134,0.9919882416725159,0.9713143110275269,1.0693333148956299,1.507288932800293,9,0.2169446051120758,0.1110592867808814,2,1,"Tim Herrin",25139,682120
"Carlos Rodón","NYY",-0.2988119423389435,-1.4441279172897339,1.1453160047531128,-1.925800085067749,-0.20490044355392456,0.8414227962493896,0.8563368916511536,0.8700000047683716,0.8472999930381775,4,-0.4518667459487915,0.09673975905125742,0,0,"Carlos Rodon",16137,607074
"Cole Ragans","KCR",0.43352001905441284,-0.5519840717315674,0.9855040907859802,3.7660000324249268,0.40139418840408325,1.1948857307434082,1.0339601039886475,0.8700000047683716,1.4601999521255493,2,0.26700925827026367,0.09580369354622065,0,0,"Cole Ragans",21846,666142
"Robert Suarez","SDP",0.37238600850105286,-0.008663968183100224,0.3810499906539917,1.5830000638961792,0.17272230982780457,1.2853167057037354,1.9694665670394897,1.7117332220077515,,0,0.19683799147605896,0.09288516146247261,2,0,"Robert Suarez",30115,663158
"Aaron Nola","PHI",-0.10599999874830246,-0.36948999762535095,0.2634899914264679,-1.5280001163482666,-0.16617728769779205,0.7187363505363464,0.7298333644866943,0.8700000047683716,0.8551999926567078,1,-0.23947666585445404,0.0919956059787409,0,0,"Aaron Nola",16149,605400
"Sean Guenther","DET",0.1764799952507019,-0.05857197195291519,0.2350519746541977,2.1419999599456787,0.22676892578601837,0.8081818222999573,1.3668999671936035,0.9878000020980835,1.0296499729156494,4,0.13399934768676758,0.0843673494859897,1,0,"Sean Guenther",20045,674944
