Name,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,PlayerId_x,MLBAMID_x,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,PlayerId_y,MLBAMID_y,Years_Contributed
Jon Lester,1.1666666666666667,0.6666666666666666,0.0,3.0,2.6666666666666665,18.433333333333334,8.02177508974844,2.3090759257321385,0.6820555656276891,0.25477191238060803,0.7657068699999999,0.4102646546666667,0.07291666666666667,,3.1372904998473583,,3.144853491631236,3.6481428003064402,,4930.0,452657.0,0.3812066937486331,-0.9208099997291962,1.3020166357358296,3.997849980990092,0.4168162550777197,0.9241203771507487,0.8298133267296685,0.8758400165372424,1.2823999904923968,3.0,0.24528741526106992,0.15369659671725616,0.16666666666666666,0.0,4930.0,452657.0,5
Jose Quintana,0.0,0.6666666666666666,0.0,2.6666666666666665,2.3333333333333335,10.766666666666666,7.108429890572964,3.1526161355438838,0.4343022883138932,0.21121534292265998,0.7393628033333334,0.497222222,0.044642857,,2.8465113158409423,,3.3138307540819056,4.519356759564842,,11423.0,500779.0,0.13385198389490444,-0.7566413084665934,0.8904933085044225,0.863766630490621,0.09272671615084015,1.104827758909642,1.0140149394671123,0.9613333344459534,1.4634499748547871,2.6666666666666665,0.14818585415681204,-0.0279009108091661,0.0,0.0,11423.0,500779.0,3
Justin Verlander,1.7777777777777777,1.1111111111111112,0.0,3.7777777777777777,3.6666666666666665,22.522222222222226,9.507104874111882,2.8372223056286012,1.2202696577362566,0.25700107858315735,0.8008793711111112,0.32368745588888886,0.11701673822222222,,3.64609894644231,,3.798363720160374,3.9359003253999947,,8700.0,434378.0,0.2816484351125028,-1.4413013491365645,1.7229498012198343,2.7784001065625086,0.2862842803200086,1.0009902320266548,0.9789188782374063,0.892251851382079,1.2322462876637779,3.5555555555555554,0.27001044707786703,0.023827349475390967,0.0,0.1111111111111111,8700.0,434378.0,6
Kevin Gausman,0.0,0.4,0.0,1.6,0.6,5.04,11.748527950587478,4.817646656369234,1.8,0.2519444444444444,0.6603937719999999,0.44932539660000004,0.26666666660000005,,5.845588285463516,,4.761136075381877,3.4571744540987743,,14107.0,592332.0,0.027524010092020025,-0.2953983907587826,0.3229223996400833,0.1960400119423868,0.023255728557705878,0.8529857953389486,0.9691900014877319,1.0412999987602234,0.799239993095398,1.2,0.061123802512884115,-0.0315314120391624,0.4,0.2,14107.0,592332.0,4
Logan Gilbert,0.0,0.0,0.0,1.0,1.0,5.1,8.43750050291422,3.375000201165688,1.687500100582844,0.2666666666666666,0.71428571,0.1875,0.111111111,,5.062500301748532,,4.7999311022460525,4.860554475039153,,22250.0,669302.0,-0.0002919556573033,-0.332663893699646,0.3323719501495361,-0.6789999604225159,-0.0727759897708892,0.8582087159156799,0.8472000360488892,0.925599992275238,1.3552000522613523,1.0,0.023610258474946,-0.0239504503791867,0.0,0.0,22250.0,669302.0,1
Logan Webb,1.0,0.0,0.0,2.0,2.0,14.2,10.43181863402534,0.6136363902367847,0.0,0.2571428571428571,0.9,0.6,0.0,,0.6136363902367847,,1.0563976672070048,1.6578847818905944,,17995.0,657277.0,0.655239999294281,-0.539870023727417,1.1951100826263428,5.892800331115723,0.6265603303909302,1.110448122024536,1.080946683883667,0.8700000047683716,1.204300045967102,2.0,0.5463485717773438,0.043719515419442,0.0,0.0,17995.0,657277.0,1
Masahiro Tanaka,1.25,0.75,0.0,2.0,2.0,11.5,6.862500000000001,2.7,1.490625,0.16862561159548242,0.883952255,0.4622549015,0.13381410225,,2.1375,,4.741418623924256,4.429225501185283,,15764.0,547888.0,0.3532384952413849,-0.4565184935927391,0.8097569942474365,3.623350001871586,0.3629162637516856,0.8595538437366486,0.939673125743866,0.8825000077486038,0.8928166776895523,2.0,0.3929073354229331,0.006554428393655576,0.0,0.0,15764.0,547888.0,3
Max Scherzer,0.7,0.8,0.1,3.0,2.5,14.02,9.917740815692126,3.117151393253087,1.8057586732074387,0.26052214334337853,0.6740350829999999,0.3565407187,0.1395511837,,4.878793241164905,,4.821768571589775,4.172982642974035,,3137.0,453286.0,0.14127019811421632,-1.0556427881121635,1.196912980824709,1.1856799449771642,0.11805550947319716,1.0286558433023025,0.9365571676360236,0.9967633406321207,1.2210016454259554,2.9,0.07232291772961615,0.017295858352044818,0.3,0.1,3137.0,453286.0,6
Roy Halladay,1.5,1.0,0.0,2.5,2.5,19.0,8.30965909090909,1.1761363636363638,0.6903409090909092,0.19868637110016416,0.75190728,0.5394736840000001,0.11805555549999999,,2.3522727272727275,,2.5942279924045915,2.4107314562255686,,1303.0,136880.0,0.26067198812961573,-0.8915649652481079,1.1522369980812073,4.017999887466431,0.425516813993454,0.8407930731773376,,0.8700000047683716,0.8555999845266342,2.0,0.5426399856805801,-0.23326389879480008,0.0,0.0,1303.0,136880.0,2
Shane Bieber,1.0,0.0,0.0,2.0,2.0,13.1,10.125000965595335,2.70000025749209,1.350000128746045,0.2,0.97826087,0.59375,0.25,,2.0250001931190678,,3.712431058883673,2.6506525999995807,,19427.0,669456.0,0.3328759372234344,-0.6729240417480469,1.0058000087738037,2.974599838256836,0.3163050711154938,0.938701868057251,1.1160571575164795,0.8700000047683716,2.285399913787842,2.0,0.2191524505615234,0.1354606044996735,0.0,0.0,19427.0,669456.0,1
Sonny Gray,0.3333333333333333,1.0,0.0,2.0,2.0,10.033333333333333,8.929231593205694,4.544616208590308,1.2574360347650513,0.2747154805978335,0.7947072166666667,0.49629781933333333,0.155844155,,3.4656415749576417,,4.740406444881184,4.340970664755023,,12768.0,543243.0,0.1353773375352224,-0.6763399839401245,0.8117172916730245,0.37489994366963714,0.046315789222717306,1.0343557794888814,0.8573110103607178,0.8700000047683716,1.4145333170890808,2.0,0.019416297475496974,0.09865163449960763,0.0,0.0,12768.0,543243.0,2
Stephen Strasburg,2.0,0.6666666666666666,0.0,3.0,2.6666666666666665,18.366666666666667,9.795020202499558,1.5731324184498103,0.3302752755926676,0.30352406214475175,0.8193531566666667,0.44717948700000004,0.051282051,,1.260550551185335,,2.1927377165318678,3.065718990514219,,10131.0,544931.0,0.45871128886938095,-0.8926626729468504,1.3513740052779515,4.679500122865041,0.46743787328402203,1.005577106726224,0.9781635025063076,0.8687555657492744,0.8234333495299021,3.0,0.3901882693171501,0.1341712753899481,0.3333333333333333,0.0,10131.0,544931.0,3
Tanner Bibee,0.0,1.0,0.0,4.0,4.0,15.2,9.19149029422215,2.2978725735555376,1.1489362867777688,0.3953488372093023,0.81896552,0.355555555,0.117647058,,3.4468088603333067,,4.123926683937936,4.105042186645743,,30134.0,676440.0,-0.0935959964990615,-1.4726959466934204,1.37909996509552,0.3050000369548797,0.0364088490605354,1.1244940757751465,0.9006666541099548,0.883400022983551,0.957900047302246,4.0,-0.1104033142328262,0.0271694417604051,0.0,0.0,30134.0,676440.0,1
Tarik Skubal,1.0,1.0,0.0,3.0,3.0,19.0,9.473684210526317,0.9473684210526316,0.4736842105263157,0.25,0.76923077,0.458333333,0.058823529,,2.3684210526315788,,2.3770060940792685,3.0456451943830443,,22267.0,669373.0,0.4331120252609253,-1.1227200031280518,1.555832028388977,4.101999759674072,0.4341403245925903,1.1401479244232178,0.9968526363372804,0.8700000047683716,1.071133375167847,3.0,0.7149584293365479,-0.3350848918918083,0.0,0.0,22267.0,669373.0,1
Yoshinobu Yamamoto,2.0,0.0,0.0,4.0,4.0,18.2,7.232143103468183,2.892857241387273,1.4464286206936363,0.1836734693877551,0.74324324,0.557692307,0.166666666,,3.857142988516365,,4.773622690171614,4.142345060384368,,33825.0,808967.0,0.0437600202858448,-1.199313998222351,1.2430740594863892,0.7223999500274658,0.0758751109242439,0.9722499847412108,0.9402000308036804,0.8843500018119812,0.9998999834060668,4.0,0.0932675749063491,-0.0482585535922551,0.0,0.0,33825.0,808967.0,1
Yu Darvish,1.0,1.2,0.0,2.4,2.4,12.72,7.6261318069562325,1.5553037079814378,2.6983236309080088,0.1939210679862948,0.8234185180000001,0.35889905899999996,0.20034188,,4.538394173377505,,6.179738819739283,4.458163584696382,,13074.0,506433.0,-0.029582397639751436,-0.9048407793045044,0.8752583801746369,0.013900017738342286,-0.0015750437974929976,0.8854648113250733,0.9539604981740316,0.8825200080871582,0.8635299980640412,2.4,-0.1377757966518402,0.08221312615301818,0.0,0.0,13074.0,506433.0,4
Zac Gallen,2.0,3.0,0.0,6.0,6.0,33.2,6.415842068801885,3.742574540134433,1.6039605172004712,0.2604166666666667,0.7712766,0.431372549,0.176470588,,4.544554798734668,,5.48276330005328,4.835653141299354,,19291.0,668678.0,-0.0784319564700126,-2.270319938659668,2.1918880939483643,0.2253998517990112,0.027931835502386,0.8802648186683655,0.8675828576087952,0.86326664686203,1.2766666412353516,6.0,-0.1450892388820648,0.0559888286343147,0.0,0.0,19291.0,668678.0,1
Zack Greinke,0.42857142857142855,0.8571428571428571,0.0,2.7142857142857144,2.5714285714285716,13.814285714285715,7.7681926990511885,2.9058617861184137,1.399083414656517,0.25893739179323827,0.7917016357142856,0.45803045457142855,0.1554978352857143,,3.876491857873339,,4.493159712026257,3.9642872103769045,,1943.0,425844.0,-0.01228226934160505,-1.0706488617828913,1.0583665892481804,-0.21099999972752162,-0.014254039419548883,0.9727979137979704,0.9316935141881307,0.8973714340300788,1.1786057239487058,2.7142857142857144,-0.09973780651177679,0.05869992271646003,0.0,0.0,1943.0,425844.0,7
Zack Wheeler,1.3333333333333333,1.0,0.0,4.0,3.6666666666666665,23.133333333333336,10.428024799742643,2.6283720152914167,0.4935255233550098,0.16671700696709754,0.8281831733333332,0.4561050056666667,0.05664488,,1.5758361354209889,,2.7046457578255847,3.360012676884366,,10310.0,554430.0,0.7369354069232941,-0.9652913063764572,1.702226663629214,5.994033296902974,0.6183228765924772,1.0358507739173042,1.0427365960745976,0.8778533498446146,1.6011511544386545,4.0,0.7771859516700109,-0.007495938426863098,0.3333333333333333,0.0,10310.0,554430.0,3
