Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Nelson Cruz","MIN",3.216717004776001,-7.798700332641602,11.01541805267334,45.858001708984375,4.380443572998047,0.9473974108695984,1.437571406364441,7,3.7871978282928467,-0.39187822126179483,"Nelson Cruz",2434,443558
"Yoán Moncada","CHW",2.2780802249908447,-8.785318374633789,11.063398361206055,27.312000274658203,2.6446425914764404,0.9491526484489441,1.2547999620437622,1,2.8161263465881348,-0.4160063777785181,"Yoan Moncada",17232,660162
"Jose Altuve","HOU",0.6145626902580261,-9.563549995422363,10.178112030029297,12.913700103759766,1.2675166130065918,0.9440351128578186,3.603799819946289,2,1.0671823024749756,-0.41618671778999616,"Jose Altuve",5417,514888
"Brandon Belt","SFG",-0.39243820309638977,-10.851242065429688,10.4588041305542,3.2185003757476807,0.33544376492500305,1.0261340141296387,1.2326315641403198,19,0.03631030023097992,-0.4187537215508099,"Brandon Belt",10264,474832
"Miguel Rojas","MIA",-1.4974563121795654,-10.14760971069336,8.650154113769531,-16.260601043701172,-1.5734511613845825,1.0506436824798584,0.6207000017166138,4,-0.9840787649154663,-0.4411963660833562,"Miguel Rojas",7802,500743
"Jason Heyward","CHC",-0.03548073396086693,-10.029552459716797,9.994071960449219,2.6825003623962402,0.270530641078949,0.9710515141487122,1.3485143184661865,7,0.4086613357067108,-0.4451998029701821,"Jason Heyward",4940,518792
"Starling Marte","PIT",0.5997539162635803,-10.539374351501465,11.139127731323242,19.312999725341797,1.866292953491211,0.9988518357276917,1.0795999765396118,1,1.0466961860656738,-0.4462528622301194,"Starling Marte",9241,516782
"Juan Soto","WSN",3.5693390369415283,-10.396090507507324,13.96543025970459,39.053001403808594,3.8014867305755615,0.9966975450515747,,0,4.02766227722168,-0.44649660197480134,"Juan Soto",20123,665742
"Marcell Ozuna","STL",0.4645973742008209,-10.445236206054688,10.909833908081055,10.895999908447266,1.0998270511627197,0.9919174909591675,1.4637999534606934,1,0.9163481593132019,-0.4479650745955778,"Marcell Ozuna",10324,542303
"Javier Báez","CHC",0.4549837112426758,-10.694523811340332,11.149507522583008,10.552000045776367,1.0062623023986816,0.9976189136505127,4.169600009918213,3,0.9591787457466125,-0.5031090932800332,"Javier Baez",12979,595879
"George Springer","HOU",2.0665931701660156,-9.291017532348633,11.357611656188965,32.376399993896484,3.1373727321624756,0.9507418274879456,2.7758665084838867,3,2.7407736778259277,-0.5671097972471406,"George Springer",12856,543807
"Eduardo Escobar","ARI",0.4617134928703308,-12.314908027648926,12.77662181854248,23.5260009765625,2.2433359622955322,1.0126543045043945,1.4741333723068237,3,1.0261150598526,-0.5701712191790554,"Eduardo Escobar",6153,500871
"Mike Moustakas","MIL",1.1952003240585327,-10.966438293457031,12.161638259887695,11.96199893951416,1.3163917064666748,1.0225275754928589,0.5891666412353516,6,1.7485102415084839,-0.5796416919415488,"Mike Moustakas",4892,519058
"Domingo Santana","SEA",0.07230981439352036,-8.835610389709473,8.907919883728027,2.390000343322754,0.2960377037525177,0.9520122408866882,1.4660333395004272,6,0.6638776659965515,-0.5879229552397106,"Domingo Santana",10348,570267
"Ketel Marte","ARI",3.307450294494629,-9.769477844238281,13.07692813873291,46.8557014465332,4.542327404022217,0.9400874972343445,1.493333339691162,3,4.132966041564941,-0.61472938356783,"Ketel Marte",13613,606466
"J.T. Realmuto","PHI",1.0535342693328857,-10.487892150878906,11.541425704956055,8.582999229431152,0.8845880031585693,0.9864662885665894,2.1178998947143555,12,1.6908539533615112,-0.6228658411030059,"J.T. Realmuto",11739,592663
"Manny Machado","SDP",-0.16996853053569794,-11.531044006347656,11.361076354980469,9.37600040435791,0.8452150821685791,0.9696608185768127,2.6113998889923096,2,0.5050198435783386,-0.6803064255247594,"Manny Machado",11493,592518
"Renato Núñez","BAL",-1.5412445068359375,-11.076083183288574,9.53483772277832,-0.034999486058950424,-0.012352675199508667,0.9585264921188354,1.5336307287216187,13,-0.9217092990875244,-0.6862217487325479,"Renato Nunez",14503,600524
"Ozzie Albies","ATL",1.4328826665878296,-10.879440307617188,12.312321662902832,25.813098907470703,2.5084550380706787,0.8962958455085754,1.7502000331878662,2,2.2906136512756348,-0.6919421035181146,"Ozzie Albies",16556,645277
"Trevor Story","COL",0.9009445905685425,-11.832672119140625,12.73361587524414,24.759000778198242,2.0203468799591064,0.9762237668037415,2.405600070953369,1,1.6287391185760498,-0.7058517425410152,"Trevor Story",12564,596115
"Jonathan Villar","BAL",0.031195953488349915,-13.235347747802734,13.266544342041016,-1.0235005617141724,-0.16821224987506866,1.0094590187072754,1.8270000219345093,1,0.7413467764854431,-0.7104431410626799,"Jonathan Villar",10071,542340
"Cody Bellinger","LAD",5.408937931060791,-10.20468807220459,15.613626480102539,65.41899871826172,6.581880569458008,0.9679281115531921,1.597999930381775,3,6.313953399658203,-0.7257925987684519,"Cody Bellinger",15998,641355
"Gleyber Torres","NYY",0.10592653602361679,-9.657148361206055,9.763073921203613,11.069299697875977,1.059657096862793,0.8834546208381653,1.6266000270843506,2,0.845806896686554,-0.7259065265655392,"Gleyber Torres",16997,650402
"Whit Merrifield","KCR",-0.6295226812362671,-13.234625816345215,12.605104446411133,4.947200298309326,0.5342668294906616,0.9714543223381042,,0,0.13767960667610168,-0.7857004829650935,"Whit Merrifield",11281,593160
"Dansby Swanson","ATL",-1.0856914520263672,-9.539276123046875,8.453583717346191,-6.213399410247803,-0.6008661985397339,0.9569272398948669,0.09359999746084213,1,-0.2935238778591156,-0.8410362085959915,"Dansby Swanson",18314,621020
"Marcus Semien","OAK",2.3304758071899414,-11.606884002685547,13.937359809875488,44.359500885009766,4.323746681213379,0.904248833656311,,0,3.474547863006592,-0.8972973093434904,"Marcus Semien",12533,543760
"Pete Alonso","NYM",3.7836320400238037,-11.681938171386719,15.465570449829102,44.374000549316406,4.522669315338135,0.9988272190093994,0.7326856851577759,7,4.71336555480957,-0.9252909328781889,"Pete Alonso",19251,624413
"Tommy Pham","TBR",0.6318629384040833,-11.507862091064453,12.139723777770996,11.584199905395508,1.1919716596603394,0.9984464645385742,2.490999937057495,1,1.5648173093795776,-0.931971222137339,"Tommy Pham",2967,502054
"Jorge Polanco","MIN",1.2335569858551025,-11.261404037475586,12.494959831237793,24.085100173950195,2.3370862007141113,0.9326751232147217,1.7499333620071411,3,2.2934482097625732,-0.9708472792227849,"Jorge Polanco",13152,593871
"Randal Grichuk","TOR",-2.2913265228271484,-12.366724014282227,10.075398445129395,-20.505001068115234,-1.9440594911575317,0.9514110088348389,1.078533411026001,3,-1.3753528594970703,-1.0329927467128672,"Randal Grichuk",10243,545341
"Eugenio Suárez","CIN",2.9892656803131104,-12.202378273010254,15.191644668579102,30.45400047302246,2.9933054447174072,1.0591468811035156,2.3309998512268066,5,3.895977735519409,-1.0736442767279133,"Eugenio Suarez",12552,553993
"Brett Gardner","NYY",-0.2876434326171875,-9.41024398803711,9.122600555419922,6.284000396728516,0.5797627568244934,0.910580039024353,1.4208667278289795,3,0.7832747101783752,-1.099165044130111,"Brett Gardner",9927,458731
"Alex Bregman","HOU",4.321380138397217,-9.37771224975586,13.699091911315918,54.41450119018555,5.346358776092529,0.8986133337020874,,0,5.923032283782959,-1.1140894645237678,"Alex Bregman",17678,608324
"Jackie Bradley Jr.","BOS",-2.560659885406494,-10.752863883972168,8.192204475402832,-14.881400108337402,-1.5157414674758911,1.0042980909347534,1.3541500568389893,4,-1.4251420497894287,-1.1245589886972147,"Jackie Bradley Jr.",12984,598265
"Rafael Devers","BOS",1.9303942918777466,-12.969120025634766,14.899514198303223,47.20800018310547,4.327189922332764,1.0249131917953491,1.9251999855041504,4,3.0150856971740723,-1.1316146799884523,"Rafael Devers",17350,646240
"Willy Adames","TBR",-1.5988879203796387,-10.981049537658691,9.382162094116211,-11.343000411987305,-1.1504734754562378,0.9899837970733643,1.1215999126434326,2,-0.47042936086654663,-1.1446353756537326,"Willy Adames",15986,642715
"Christian Walker","ARI",0.08848405629396439,-11.075819969177246,11.16430377960205,9.593999862670898,0.8956491947174072,0.9851393103599548,1.124969244003296,13,1.2387665510177612,-1.1489477250269136,"Christian Walker",13419,572233
