Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Bryce Harper","PHI",5.77050256729126,-8.114263534545898,13.884766578674316,32.150001525878906,3.1122074127197266,1.0199090242385864,5.03879976272583,1,3.4186599254608154,2.239200168089422,"Bryce Harper",11579,547180
"Ezequiel Tovar","COL",-0.060666389763355255,-11.267430305480957,11.206764221191406,-16.248699188232422,-1.4711350202560425,0.9691888689994812,,0,-2.299010992050171,2.23641597914419,"Ezequiel Tovar",24064,678662
"Javier Báez","DET",-0.5713728070259094,-9.50337028503418,8.931997299194336,-18.444000244140625,-1.8582981824874878,0.9695632457733154,1.2821500301361084,4,-2.4581925868988037,1.86888311222891,"Javier Baez",12979,595879
"Anthony Santander","BAL",2.6645238399505615,-10.238859176635742,12.903383255004883,24.32699966430664,2.4921963214874268,0.9033687710762024,2.6597001552581787,2,1.1980026960372925,1.7515389809195696,"Anthony Santander",14551,623993
"TJ Friedl","CIN",3.674586057662964,-8.777653694152832,12.452239036560059,25.87670135498047,2.4546194076538086,0.9960551261901855,1.2994266748428345,15,1.9984740018844604,1.6906652445726107,"TJ Friedl",19522,670770
"Andrew Benintendi","CHW",0.7491425275802612,-9.608078002929688,10.357220649719238,1.6536991596221924,0.22893965244293213,0.9810666441917419,3.0333333015441895,3,-0.8297509551048279,1.5933509939150834,"Andrew Benintendi",17901,643217
"Jorge Soler","MIA",3.033890962600708,-10.175272941589355,13.209163665771484,5.458698749542236,0.47982528805732727,1.026466727256775,1.658400058746338,4,1.4121898412704468,1.543474362973913,"Jorge Soler",14221,624585
"Elias Díaz","COL",0.2725651264190674,-9.712898254394531,9.98546314239502,-8.230998992919922,-0.6034500002861023,1.013702392578125,2.6749749183654785,16,-1.258471131324768,1.5273519472473378,"Elias Diaz",11680,553869
"Corbin Carroll","ARI",5.188043117523193,-10.32898235321045,15.517024993896484,40.85210037231445,4.0529704093933105,1.0762056112289429,2.042639970779419,5,3.322558879852295,1.4981213539172105,"Corbin Carroll",25878,682998
"Mark Canha","- - -",1.8469028770923615,-8.143300533294678,9.990203380584717,11.723199367523193,1.1842534840106964,0.9949107372918516,2.1757999766956675,11,0.4130824990570545,1.4432678325512198,"Mark Canha",11445,592192
"Joey Meneses","WSN",1.2777427434921265,-10.977192878723145,12.254936218261719,9.013001441955566,0.8901708126068115,0.9502671957015991,3.7024998664855957,2,0.13362601399421692,1.2109881632306911,"Joey Meneses",14366,608841
"Eddie Rosario","ATL",0.8914864659309387,-9.494953155517578,10.386439323425293,2.1860010623931885,0.2298772931098938,0.9625924825668335,1.0074399709701538,10,-0.27409592270851135,1.200226639576064,"Eddie Rosario",12155,592696
"Ronald Acuña Jr.","ATL",6.865644931793213,-10.135937690734863,17.001583099365234,73.568603515625,7.208315849304199,0.919439435005188,,0,6.304666042327881,1.1625413346914364,"Ronald Acuna Jr.",18401,660670
"Bryson Stott","PHI",1.2749886512756348,-11.069381713867188,12.34437084197998,2.6771011352539062,0.2879222333431244,1.0233184099197388,1.867971420288086,7,0.1548774093389511,1.0910580091156383,"Bryson Stott",26294,681082
"Jeimer Candelario","- - -",2.1002338528633118,-9.010581016540527,11.110814571380615,16.036999702453613,1.665202021598816,0.9400560237555836,1.485200047492981,1,1.1472278237342834,1.086930353852563,"Jeimer Candelario",13621,600869
"José Ramírez","CLE",3.124213695526123,-12.340328216552734,15.4645414352417,13.590998649597168,1.3712031841278076,1.1054856777191162,,0,1.7878026962280273,1.0382978661710531,"Jose Ramirez",13510,608070
"Justin Turner","BOS",1.6762751340866089,-10.64448070526123,12.320755958557129,19.71900177001953,1.9699345827102661,0.9771274924278259,1.257200002670288,2,0.7038759589195251,1.0116372643566325,"Justin Turner",5235,457759
"Ian Happ","CHC",1.9905641078948975,-10.920209884643555,12.910774230957031,19.647600173950195,1.905455470085144,0.9691541194915771,1.1028000116348267,1,1.1335185766220093,0.9204004728467758,"Ian Happ",17919,664023
"J.P. Crawford","SEA",2.7875611782073975,-10.296688079833984,13.084249496459961,23.652400970458984,2.4576737880706787,1.0378347635269165,8.20199966430664,1,1.778200387954712,0.9077389119915664,"J.P. Crawford",15491,641487
"Kyle Tucker","HOU",4.664262294769287,-10.640020370483398,15.304282188415527,39.04199981689453,4.007107257843018,1.002557396888733,1.8300000429153442,1,3.796422243118286,0.8559421095302859,"Kyle Tucker",18345,663656
"Ozzie Albies","ATL",2.1618313789367676,-10.998552322387695,13.160384178161621,19.52010154724121,2.0286171436309814,0.9532302021980286,,0,1.4191920757293701,0.8487085572466491,"Ozzie Albies",16556,645277
"Steven Kwan","CLE",0.698625922203064,-12.820523262023926,13.519148826599121,5.117501735687256,0.49009719491004944,1.0522321462631226,1.8804000616073608,2,-0.17163091897964478,0.8355774869343978,"Steven Kwan",24610,680757
"Tommy Edman","STL",0.19531580805778503,-8.779202461242676,8.974517822265625,-6.631499767303467,-0.7046929597854614,0.974570631980896,1.5533599853515625,5,-0.6137418746948242,0.8141540373933752,"Tommy Edman",19470,669242
"Bryan De La Cruz","MIA",-0.185337632894516,-11.779183387756348,11.59384536743164,-9.778799057006836,-0.9460410475730896,1.0105868577957153,2.8930001258850098,1,-0.9754220247268677,0.7920259796815432,"Bryan De La Cruz",19600,650559
"Whit Merrifield","TOR",-0.39536628127098083,-11.406105041503906,11.010738372802734,-7.5067009925842285,-0.7226599454879761,1.0578349828720093,0.5967999696731567,5,-1.0509774684906006,0.6772270370220117,"Whit Merrifield",11281,593160
"James Outman","LAD",1.1952500343322754,-8.849703788757324,10.044954299926758,11.799699783325195,1.203856110572815,0.9146347045898438,1.5486249923706055,8,0.6302467584609985,0.6765591481312623,"James Outman",24770,681546
"Carlos Santana","- - -",0.46975475549697876,-11.243238925933838,11.712993621826172,4.550000905990601,0.4228929430246353,1.0326713346481324,2.2839999198913574,1,-0.21890484541654587,0.6737976459967429,"Carlos Santana",2396,467793
"Adley Rutschman","BAL",2.507366895675659,-10.38154411315918,12.888911247253418,17.70490074157715,1.8275552988052368,0.9374040365219116,1.3047200441360474,5,2.0145716667175293,0.6602268171665862,"Adley Rutschman",26288,668939
"Jeff McNeil","NYM",0.3536612391471863,-10.586941719055176,10.940603256225586,2.349799871444702,0.31864315271377563,0.9532593488693237,1.5576800107955933,5,-0.2284543663263321,0.5994564861237089,"Jeff McNeil",15362,643446
"Yandy Díaz","TBR",4.598639488220215,-8.95221996307373,13.550859451293945,48.645301818847656,5.0710649490356445,0.9855862259864807,3.0916500091552734,4,4.091611862182617,0.5742807476876166,"Yandy Diaz",16578,650490
"Alex Bregman","HOU",1.6515929698944092,-11.39034652709961,13.041939735412598,27.77199935913086,2.7553811073303223,0.9305904507637024,,0,1.2217012643814087,0.5530783591780268,"Alex Bregman",17678,608324
"Lane Thomas","WSN",1.5475010871887207,-12.608389854431152,14.155890464782715,6.173101425170898,0.5897668600082397,1.0295140743255615,2.519899845123291,2,1.011270523071289,0.4918668557960124,"Lane Thomas",16939,657041
"MJ Melendez","KCR",0.24654178321361542,-10.410938262939453,10.657480239868164,-1.116100549697876,-0.1797325164079666,1.004732370376587,1.7497667074203491,6,-0.24383874237537384,0.48921929393579416,"MJ Melendez",22197,669004
"Nico Hoerner","CHC",1.186277151107788,-10.659123420715332,11.845399856567383,16.77549934387207,1.675019383430481,0.9627766609191895,4.935200214385986,1,0.7649134397506714,0.4672281349892238,"Nico Hoerner",21479,663538
"Enrique Hernández","- - -",-1.0067718625068665,-8.596327781677246,7.5895562171936035,-18.20659899711609,-1.7338830828666687,0.9163050338568375,1.4862000147501628,9,-1.5242347419261932,0.42550470628594006,"Enrique Hernandez",10472,571771
"J.D. Davis","SFG",-0.3917204737663269,-9.85428524017334,9.462564468383789,-3.6410000324249268,-0.3654751479625702,1.0072659254074097,1.704614281654358,14,-0.7955725193023682,0.40667772609481734,"J.D. Davis",16219,605204
"Corey Seager","TEX",4.419061183929443,-7.249241352081299,11.668302536010742,49.76100158691406,4.908435344696045,0.9303117394447327,,0,4.369460582733154,0.380625863093071,"Corey Seager",13624,608369
"Dominic Smith","WSN",-1.6151471138000488,-10.538830757141113,8.923684120178223,-23.56599998474121,-2.3183810710906982,0.9909688830375671,2.799999952316284,4,-2.003415822982788,0.37354919301432776,"Dominic Smith",15653,642086
"Christian Walker","ARI",1.7180360555648804,-11.791505813598633,13.509541511535645,9.517001152038574,0.7716377377510071,1.0047861337661743,0.8038666844367981,3,1.3524247407913208,0.35742773211779255,"Christian Walker",13419,572233
"Keibert Ruiz","WSN",-0.8522710800170898,-10.76113224029541,9.90886116027832,-6.12999963760376,-0.5831403732299805,1.0262696743011475,3.6722500324249268,4,-1.175076961517334,0.3446216714909034,"Keibert Ruiz",19610,660688
"Christian Yelich","MIL",1.9369181394577026,-10.233779907226562,12.170698165893555,31.688701629638672,3.111837863922119,0.9808658957481384,2.9402666091918945,3,1.7025035619735718,0.2721987371417951,"Christian Yelich",11477,592885
"Orlando Arcia","ATL",0.545754611492157,-9.239876747131348,9.78563117980957,-2.630999803543091,-0.29442712664604187,0.9147048592567444,0.7804999947547913,2,0.33192282915115356,0.26472275108072274,"Orlando Arcia",13185,606115
"Jurickson Profar","- - -",-1.0777166485786438,-9.311774969100952,8.234058737754822,-12.120198011398315,-1.142011746764183,0.9689668672906477,2.608540105819702,10,-1.3705173283815384,0.2582846143857813,"Jurickson Profar",10815,595777
"Luis Robert Jr.","CHW",2.6888670921325684,-10.46429443359375,13.15316104888916,16.78820037841797,1.5961215496063232,0.9861619472503662,1.2836999893188477,2,2.4995181560516357,0.2270797416158965,"Luis Robert Jr.",20043,673357
"Lourdes Gurriel Jr.","ARI",0.05041462928056717,-11.467206954956055,11.517621994018555,-1.3709993362426758,-0.1048630028963089,1.013647437095642,1.6262800693511963,5,-0.17373687028884888,0.22347273251824287,"Lourdes Gurriel Jr.",19238,666971
"Max Muncy","LAD",1.3534361124038696,-10.038904190063477,11.392339706420898,17.180002212524414,1.7986834049224854,1.021241545677185,1.7348999977111816,4,1.1579275131225586,0.1673574971992713,"Max Muncy",13301,571970
"Michael Harris II","ATL",0.44516080617904663,-8.344987869262695,8.790148735046387,-4.797699451446533,-0.510292649269104,0.855669379234314,1.236799955368042,1,0.39364099502563477,0.12660761615803728,"Michael Harris II",25931,671739
"Vladimir Guerrero Jr.","TOR",2.4703545570373535,-11.948225021362305,14.418580055236816,18.533000946044922,1.9818438291549683,1.0199447870254517,3.686000108718872,2,2.301509380340576,0.12053795836081616,"Vladimir Guerrero Jr.",19611,665489
