Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Luke Hochevar","KCR",2,0,0,9,0,10.2,3.375000201165688,0.843750050291422,0,0.18181818181818182,1,0.454545454,0,,0,,2.664843722060321,4.601666015811847,,"Luke Hochevar",6943,460024
"Wade Davis","KCR",1,0,4,8,0,10.2,15.187495473773636,2.5312492456289393,0,0.3333333333333333,1,0.388888888,0,,0,,0.6023445043710609,1.2940665047603834,,"Wade Davis",7441,451584
"Marco Estrada","TOR",2,1,0,3,3,19.1,6.982759768841146,0.4655173179227431,0.9310346358454862,0.21818181818181817,0.81967213,0.385964912,0.076923076,,2.3275865896137153,,3.0818696035641397,3.7215692806100895,,"Marco Estrada",1118,462136
"Jacob deGrom","NYM",3,1,0,4,4,25,10.44,2.88,0.72,0.2878787878787879,0.80152672,0.318181818,0.076923076,,2.88,,2.8135937500000003,3.3082947522401813,,"Jacob deGrom",10954,594798
"Jeurys Familia","NYM",0,0,5,12,0,14.2,5.522731103190407,1.227273578486757,0.6136367892433785,0.10256410256410256,0.89285714,0.7,0.125,,0.6136367892433785,,3.2017756154714867,3.1203250356782815,,"Jeurys Familia",5114,544727
"Clayton Kershaw","LAD",1,1,0,2,2,13.2,12.512192211571621,3.2926821609399,1.3170728643759602,0.18518518518518517,0.86956522,0.428571428,0.166666666,,2.6341457287519203,,3.3531058940626606,2.7463808025587944,,"Clayton Kershaw",2036,477132
"Dallas Keuchel","HOU",2,0,0,3,2,14,9,3.2142857142857144,1.2857142857142858,0.21621621621621623,0.90163934,0.552631578,0.181818181,,2.5714285714285716,,4.062165178571429,3.364480496197939,,"Dallas Keuchel",9434,572971
"Kelvin Herrera","KCR",1,0,0,11,0,13.2,14.487805552031613,1.9756098480043107,0,0.3448275862068966,0.84615385,0.310344827,0,,0.658536616001437,,0.5726180211055234,2.192260336152418,,"Kelvin Herrera",6033,516969
"Chris Young","KCR",1,0,0,4,2,15.2,10.340423433745478,3.446807811248493,1.148935937082831,0.18181818181818182,0.80357143,0.352941176,0.133333333,,2.8723398427070777,,3.6442319442590363,3.3975369268200395,,"Chris Young",3196,432934
"Mark Lowe","TOR",0,0,0,6,0,4.1,12.461542118231588,4.153847372743862,0,0.125,0.5,0.5,0,,4.153847372743862,,2.4412858545426896,3.1223663808357185,,"Mark Lowe",7416,450275
"Clayton Richard","CHC",0,0,0,6,0,4.2,5.785716256317499,1.9285720854391661,0,0.23076923076923078,1,0.615384615,0,,0,,2.490736388186945,2.8069523617356547,,"Clayton Richard",3551,453385
"Noah Syndergaard","NYM",2,1,0,4,3,19,12.31578947368421,3.789473684210526,0,0.3409090909090909,0.69565217,0.488372093,0,,3.3157894736842106,,1.6599095394736845,2.5142471419353236,,"Noah Syndergaard",11762,592789
"Ross Ohlendorf","TEX",0,0,1,3,0,3.1,13.50001287461555,0,0,0.2857142857142857,1,0,0,,0,,1.033591747282026,2.804402284797225,,"Ross Ohlendorf",8268,456027
"Jake Diekman","TEX",0,0,0,4,0,6,7.5,0,0,0.14285714285714285,0.5,0.285714285,0,,1.5,,1.4669270833333339,3.4344924708207456,,"Jake Diekman",5003,518617
"Matt Harvey","NYM",2,0,0,4,4,26.2,9.112498913705478,2.6999996781349567,0.6749999195337392,0.2676056338028169,0.73529412,0.438356164,0.08,,3.037499637901826,,3.096093754470348,3.504538118857072,,"Matt Harvey",11713,518774
"Roberto Osuna","TOR",0,1,1,7,0,8.1,6.479998022461541,1.0799996704102568,1.0799996704102568,0.1,0.76923077,0.428571428,0.142857142,,2.1599993408205136,,3.6135936035156697,3.293159895421346,,"Roberto Osuna",13764,532077
"Adam Wainwright","STL",0,0,0,3,0,5.1,10.124987930073821,0,1.687497988345637,0.18181818181818182,1,0.583333333,1,,1.687497988345637,,3.3210935264828487,1.1602849849827768,,"Adam Wainwright",2233,425794
"Shawn Tolleson","TEX",0,0,0,2,0,3,9,0,0,0.14285714285714285,1,0.285714285,0,,0,,1.1335937500000006,3.101159137487412,,"Shawn Tolleson",10481,474521
"Edinson Volquez","KCR",1,2,0,5,5,28.2,7.220929431812216,5.651162164026952,0.9418603606711586,0.20270270270270271,0.73964497,0.554054054,0.157894736,,3.7674414426846345,,4.982430754280423,4.600028707326434,,"Edinson Volquez",3990,450172
"Chris Hatcher","LAD",0,0,0,4,0,3.2,12.272729400761241,2.454545880152248,0,0,1,0.666666666,0,,0,,1.224502509881585,1.6269591361972007,,"Chris Hatcher",3299,501822
