Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"José Urquidy","HOU",1,0,0,4,1,10,10.79999330521045,1.7999988842017414,0.8999994421008707,0.32,1,0.2,0.1,,0.8999994421008707,,3.014009599685592,3.70321505440843,,"Jose Urquidy",18413,664353
"Kenta Maeda","LAD",0,0,0,4,0,4.2,13.50000183922929,0,0,0.125,1,0.375,0,,0,,0.21400906699038824,1.9190429123855914,,"Kenta Maeda",18498,628317
"Adam Wainwright","STL",0,1,0,3,2,16.2,10.259997969675466,1.619999679422442,0.539999893140814,0.2857142857142857,0.89041096,0.404761904,0.058823529,,1.619999679422442,,2.254009665679894,3.5029994181128377,,"Adam Wainwright",2233,425794
"Sean Newcomb","ATL",1,0,0,4,0,3.2,9.818183520608992,0,0,0,1,0.714285714,0,,0,,1.0321909155726763,2.1172124938666634,,"Sean Newcomb",16943,656794
"Blake Snell","TBR",0,1,1,3,1,5.1,11.812516545900037,0,1.6875023637000053,0.25,1,0.153846153,0.125,,1.6875023637000053,,3.0265092130746742,3.5728188012253734,,"Blake Snell",13543,605483
"Josh Tomlin","ATL",0,0,0,2,0,3.2,4.90910005965244,0,0,0.2,1,0.7,0,,0,,2.1230983513407993,3.208121763980536,,"Josh Tomlin",9388,458708
"Diego Castillo","TBR",0,0,0,4,1,5.2,12.70586854282811,3.1764671357070275,0,0.38461538461538464,1,0.461538461,0,,0,,1.449305511426326,3.5555212148195188,,"Diego Castillo",17496,650895
"Ryan Helsley","STL",0,0,0,5,0,5.1,13.500000804662752,1.687500100582844,0,0.1111111111111111,1,0.444444444,0,,0,,0.7765093304216775,2.268413830811045,,"Ryan Helsley",18138,664854
"Michael Soroka","ATL",0,0,0,1,1,7,9,0,0,0.125,0.5,0.5,0,,1.2857142857142858,,1.214009475708008,2.919043088810785,,"Michael Soroka",18383,647336
"Luis Cessa","NYY",0,0,0,2,0,4,9,0,0,0.2222222222222222,1,0.625,0,,0,,1.964009475708008,2.9586124166846277,,"Luis Cessa",13345,570666
"Luis Severino","NYY",0,1,0,2,2,8.1,10.800004119874618,5.400002059937309,2.1600008239749235,0.3181818181818182,1,0.375,0.181818181,,2.1600008239749235,,5.734010437012086,5.2397620126495505,,"Luis Severino",15890,622663
"Joe Smith","HOU",0,0,0,10,0,8.2,7.2692297026957435,2.0769227721987837,1.0384613860993919,0.20833333333333334,0.75757576,0.44,0.09090909,,3.1153841582981756,,3.790932467985448,4.815693629343267,,"Joe Smith",3281,501925
"Tommy Kahnle","NYY",1,0,0,8,0,8,9.000005900863702,3.375002212823888,1.1250007376079627,0.15,0.89285714,0.285714285,0.1,,2.2500014752159254,,3.96400996744665,4.825517884736806,,"Tommy Kahnle",11384,592454
"Justin Verlander","HOU",1,4,0,6,6,35.1,9.679243541349818,3.5660370941815116,2.037735482389435,0.2558139534883721,0.82317073,0.29032258,0.148148148,,4.33018790007755,,5.195141194697737,5.2918520534884115,,"Justin Verlander",8700,434378
"Nick Anderson","TBR",0,0,0,4,0,5.2,12.705906231142983,0,0,0.38461538461538464,0.8,0.153846153,0,,1.5882382788928728,,0.39047475767623396,2.1456597167412297,,"Nick Anderson",18337,623433
"Colin Poche","TBR",0,0,0,5,0,4.1,12.461531148158647,0,2.076921858026441,0.125,1,0.111111111,0.142857142,,2.076921858026441,,3.4447785710442793,3.6581110243843233,,"Colin Poche",19403,621363
"Darren O'Day","ATL",0,0,0,4,0,2,9.000004827978817,0,0,0.25,1,0,0,,0,,1.2140084028238265,3.203215351870828,,"Darren O'Day",3321,503285
"Jesús Luzardo","OAK",0,0,0,1,0,3,12,6,0,0.16666666666666666,1,0.5,0,,0,,2.547342809041342,3.8734800636768347,,"Jesus Luzardo",19959,666200
"J.A. Happ","NYY",0,1,0,3,0,3.2,7.363637640456744,4.909091760304496,2.454545880152248,0.1111111111111111,1,0.5,0.25,,2.454545880152248,,6.759464635927921,5.384052632295983,,"J.A. Happ",7410,457918
"Tyler Lyons","NYY",0,0,0,2,0,1.2,21.600008239749236,0,0,0,1,0,0,,0,,-1.5859923553473783,-0.39246837088216635,,"Tyler Lyons",11334,544928
"Daniel Hudson","WSN",1,0,4,9,0,9.2,9.31034911401971,3.7241396456078837,0.9310349114019709,0.3448275862068966,0.82191781,0.166666666,0.05,,3.7241396456078837,,4.041596063620871,6.812368129517166,,"Daniel Hudson",7146,543339
"Julio Urías","LAD",0,1,0,3,0,3.2,0,0,0,0.26666666666666666,0.25,0.285714285,0,,7.363637640456744,,3.214009475708008,7.0115849997369635,,"Julio Urias",14765,628711
"James Paxton","NYY",1,0,0,3,3,13,13.846153846153847,4.846153846153846,1.3846153846153846,0.3793103448275862,0.87209302,0.29032258,0.153846153,,3.4615384615384617,,3.7524710141695463,3.7416768961227858,,"James Paxton",11828,572020
"Ryan Yarbrough","TBR",1,0,0,3,0,3,3,3,0,0.2222222222222222,1,0.222222222,0,,0,,3.547342809041342,6.862685945630075,,"Ryan Yarbrough",16502,642232
"Brad Peacock","HOU",0,0,0,5,1,5.2,11.117654153224496,6.352945230413997,0,0.21428571428571427,0.71428571,0.714285714,0,,3.1764726152069986,,2.8610680740183416,3.563141186244247,,"Brad Peacock",5401,502748
"Brandon Woodruff","MIL",0,0,0,1,1,4,6.75,0,2.25,0.1,1,0.363636363,0.166666666,,2.25,,4.964009475708008,4.697818298637867,,"Brandon Woodruff",16162,605540
"Jack Flaherty","STL",1,2,0,3,3,17,11.647058823529411,2.1176470588235294,1.0588235294117647,0.3488372093023256,0.72916667,0.53488372,0.222222222,,4.235294117647059,,3.037538887472714,2.561236119095017,,"Jack Flaherty",17479,656427
"Dustin May","LAD",0,0,0,2,0,3.1,2.70000257492311,2.70000257492311,0,0.3,0.75,0.444444444,0,,2.70000257492311,,3.5140097618105757,4.707534429216341,,"Dustin May",19716,669160
"Drew Pomeranz","MIL",0,0,0,1,0,2,9,0,0,0,1,0.75,0,,0,,1.214009475708008,1.214009475708008,,"Drew Pomeranz",11426,519141
"Kenley Jansen","LAD",0,0,0,2,0,1.2,10.800004119874618,0,0,0,1,0.333333333,0,,0,,0.8140085601803149,3.2010565291107382,,"Kenley Jansen",3096,445276
"Devin Smeltzer","MIN",0,0,0,1,0,3.1,10.800011072170165,8.100008304127623,0,0.2857142857142857,1,0.285714285,0,,0,,3.5140097832682904,4.707534536041679,,"Devin Smeltzer",19487,656970
"Zack Greinke","HOU",0,2,0,5,5,25,9,3.6,2.16,0.27692307692307694,0.82706767,0.371428571,0.24,,4.68,,5.654009475708008,4.523215357661248,,"Zack Greinke",1943,425844
"Aroldis Chapman","NYY",0,1,2,5,0,5.1,15.187492758039113,6.749996781350717,1.6874991953376792,0.125,0.86956522,0.222222222,0.25,,3.3749983906753585,,4.526508849859536,3.580913712219364,,"Aroldis Chapman",10233,547973
"Génesis Cabrera","STL",0,0,0,2,0,1.2,5.400002059937309,0,0,0.2,1,0.4,0,,0,,2.0140090179441614,5.594580971339797,,"Genesis Cabrera",17490,650893
"Jake Odorizzi","MIN",0,1,0,1,1,5,9,0,1.8,0.2857142857142857,0.83333333,0.357142857,0.142857142,,3.6,,3.814009475708008,3.9988977104425434,,"Jake Odorizzi",6397,543606
"Adam Kolarek","LAD",0,0,0,3,0,1,18.000019311925627,0,0,0,1,1,0,,0,,-0.7859948158310202,-0.7859948158310202,,"Adam Kolarek",10843,592473
"Trevor May","MIN",0,0,0,2,0,1,18.000019311925627,0,0,0.5,1,0.5,0,,0,,-0.7859948158310202,1.2032132003108886,,"Trevor May",6398,543507
"Hyun Jin Ryu","LAD",1,0,0,1,1,5,5.4,3.6,1.8,0.21428571428571427,0.86956522,0.4,0.166666666,,3.6,,5.8140094757080085,5.601056534051896,,"Hyun Jin Ryu",14444,547943
"Javy Guerra","WSN",0,0,0,2,0,3,3,0,3,0.38461538461538464,1,0.214285714,0.2,,3,,6.880676142374675,5.862685945630075,,"Javy Guerra",7407,457915
"Tanner Rainey","WSN",0,0,0,9,0,6.2,8.10000193119095,6.750001609325793,1.3500003218651586,0.125,0.45454545,0.058823529,0.076923076,,6.750001609325793,,5.614010047912734,7.542961977619529,,"Tanner Rainey",17610,663432
"Brusdar Graterol","MIN",0,0,0,1,0,1,18,0,0,0,1,0,0,,0,,-0.785990524291992,1.2032153576612474,,"Brusdar Graterol",20367,660813
"Brent Suter","MIL",0,0,0,1,0,1,0,0,0,0.2,1,0.4,0,,0,,3.214009475708008,7.192421239614487,,"Brent Suter",13942,608718
"Liam Hendriks","OAK",0,0,0,1,0,1,9,0,0,0,1,0.5,0,,0,,1.214009475708008,3.2032153576612474,,"Liam Hendriks",3548,521230
"Roberto Osuna","HOU",1,0,2,9,0,10,8.100003089905965,4.500001716614424,0.9000003433228849,0.2222222222222222,0.75471698,0.25,0.055555555,,3.6000013732915397,,4.21400985717788,6.494581314662682,,"Roberto Osuna",13764,532077
"Yusmeiro Petit","OAK",0,0,0,1,0,2.2,6.749991349887012,0,3.374995674943506,0.14285714285714285,1,0.375,0.25,,3.374995674943506,,6.589005150651515,4.697816397139501,,"Yusmeiro Petit",4020,433589
"Brendan McKay","TBR",0,0,0,3,0,1.1,13.500014081612017,0,0,0.5,0,0,0,,0,,0.21400634646089367,4.689724249393258,,"Brendan McKay",20186,656713
"CC Sabathia","NYY",0,0,0,2,0,1,0,0,0,0,1,0.5,0,,0,,6.214012694362279,8.203220710504187,,"CC Sabathia",404,282332
"Giovanny Gallegos","STL",0,0,0,5,0,4.1,12.461542118231588,6.230771059115794,0,0.3,0.83333333,0.3,0,,2.076923686371931,,2.5217015802506975,4.357892163939164,,"Giovanny Gallegos",14986,606149
"Shane Greene","ATL",0,0,0,2,0,2.2,10.124987930073821,3.374995976691274,0,0.4444444444444444,0.8,0.222222222,0,,3.374995976691274,,2.0890108168109167,4.326864766278517,,"Shane Greene",10756,572888
"Taylor Rogers","MIN",0,0,0,1,0,2,9,0,0,0.4,0.5,0.6,0,,4.5,,1.214009475708008,2.2086124166846277,,"Taylor Rogers",13449,573124
"Jake Diekman","OAK",0,0,0,1,0,0.1,0,0,0,0,1,0,0,,0,,3.2140094757080084,9.181633346284494,,"Jake Diekman",5003,518617
"Daniel Ponce de Leon","STL",0,0,0,1,0,2,18,4.5,0,0.5,0.66666667,0.25,0,,4.5,,0.714009475708008,1.7086124166846277,,"Daniel Ponce de Leon",16110,594965
"Tyler Webb","STL",0,0,0,5,0,3.1,13.50000997782491,2.700001995564982,0,0.4444444444444444,0.5,0.777777777,0,,5.400003991129964,,2.0140085887902384,2.610770794441721,,"Tyler Webb",14974,643778
"Joe Ross","WSN",0,1,0,2,1,7,1.2857142857142858,2.5714285714285716,2.5714285714285716,0.18181818181818182,0.76923077,0.583333333,0.333333333,,5.142857142857143,,7.499723761422294,5.490471660239356,,"Joe Ross",12972,605452
"Rich Hill","LAD",0,0,0,1,1,2.2,6.749991349887012,13.499982699774025,0,0.2857142857142857,0.83333333,0.285714285,0,,3.374995674943506,,6.214005631213347,9.197810630397509,,"Rich Hill",4806,448179
"Héctor Rondón","HOU",0,0,0,4,0,1.1,6.750007040806008,6.750007040806008,0,0.5,0.75,0.166666666,0,,6.750007040806008,,3.964010258019787,5.455916225663908,,"Hector Rondon",2391,444468
"Julio Teheran","ATL",0,1,0,2,0,1.2,10.800004119874618,5.400002059937309,0,0.25,0.5,0.25,0,,5.400002059937309,,2.6140092468260847,5.001057215756508,,"Julio Teheran",6797,527054
"Dallas Keuchel","ATL",0,0,0,2,2,8,4.5,4.5,3.375,0.25,1,0.615384615,0.428571428,,4.5,,8.589009475708007,5.4545646224170925,,"Dallas Keuchel",9434,572971
"Josh James","HOU",2,0,0,9,0,6.2,18.90001261711963,9.450006308559814,2.7000018024456613,0.5,0.73770492,0.357142857,0.4,,5.400003604891323,,6.064011378289539,3.6559141821761556,,"Josh James",16794,657624
"Ross Stripling","LAD",0,0,0,1,0,1,0,0,0,0.25,0,0.5,0,,9,,3.214009475708008,7.192421239614487,,"Ross Stripling",13273,548389
"Oliver Drake","TBR",0,0,0,2,0,3,12,3,0,0.375,0.5,0.375,0,,6,,1.5473428090413417,3.5365486909945814,,"Oliver Drake",8823,543118
"Chad Green","NYY",1,0,0,6,1,6.2,8.100005407336983,1.3500009012228307,2.7000018024456613,0.2222222222222222,0.47619048,0.1,0.222222222,,6.750004506114153,,5.764011178017799,4.5494383078398055,,"Chad Green",15552,643338
"Zack Littell","MIN",0,1,0,2,0,0.1,0,27.000028163224034,0,0,0,0,0,,54.00005632644807,,21.214028251190697,27.18165212176718,,"Zack Littell",15823,641793
"José Berríos","MIN",0,0,0,1,1,4,13.5,6.75,0,0.4,0.57142857,0.3,0,,2.25,,2.464009475708008,4.453215357661247,,"Jose Berrios",14168,621244
"Sergio Romo","MIN",0,0,0,2,0,2,4.500009119529132,9.000018239058264,4.500009119529132,0.16666666666666666,0.76923077,0.142857142,0.2,,9.000018239058264,,11.714026701485256,10.187038311837938,,"Sergio Romo",9817,489265
"Wander Suero","WSN",0,0,0,4,0,2,9.000004827978817,0,4.500002413989408,0.2,1,0.166666666,0.333333333,,4.500002413989408,,7.714011889697416,4.197818826394329,,"Wander Suero",15855,593833
"Jonathan Loáisiga","NYY",0,0,0,4,0,2.2,10.125002413988689,10.125002413988689,0,0.3333333333333333,0.66666667,0.444444444,0,,3.3750008046628963,,4.339009743928973,7.322819278254462,,"Jonathan Loaisiga",19753,642528
"Mike Foltynewicz","ATL",1,1,0,2,2,7.1,8.590909463314986,3.681818341420709,0,0.2727272727272727,0.22222222,0.523809523,0,,7.363636682841418,,2.532191264333803,4.430978779417572,,"Mike Foltynewicz",10811,592314
"Chris Devenski","HOU",0,0,0,3,0,3,9,3,3,0.25,0.55555556,0.222222222,0.2,,9,,7.547342809041341,6.529352612296741,,"Chris Devenski",12763,606965
"Cody Stashak","MIN",0,0,0,2,0,1.2,0,5.400002059937309,10.800004119874618,0.16666666666666666,1,0.125,0.285714285,,10.800004119874618,,20.614016113283782,13.36867805361026,,"Cody Stashak",18088,664054
"Clayton Kershaw","LAD",0,1,0,2,1,6.1,7.105263547966707,1.4210527095933412,2.8421054191866824,0.3,0.73170732,0.368421052,0.2,,7.105263547966707,,7.16137811346729,6.196966295185041,,"Clayton Kershaw",2036,477132
"Randy Dobnak","MIN",0,1,0,1,1,2,0,9,0,0.5454545454545454,0.5,0.545454545,0,,18,,6.214009475708008,7.208612416684628,,"Randy Dobnak",23798,677976
"Bryan Abreu","HOU",0,0,0,1,0,0.2,0,27.000028163224034,13.500014081612017,0.3333333333333333,0.76923077,0.25,0.5,,27.000028163224034,,31.714039203555597,18.181642734025836,,"Bryan Abreu",16609,650556
"Patrick Corbin","WSN",2,3,0,8,3,23.1,13.885716745026693,4.628572248342231,0.7714287080570386,0.36538461538461536,0.57692308,0.566037735,0.153846153,,5.785715310427789,,2.9140094225747157,2.9079955557406847,,"Patrick Corbin",9323,571578
"Chaz Roe","TBR",0,0,0,3,0,2.2,6.75001186879576,3.37500593439788,0,0.3333333333333333,0.5,0.444444444,0,,6.75001186879576,,2.8390088163304656,5.076869368440916,,"Chaz Roe",9866,475054
"Tyler Glasnow","TBR",0,2,0,2,2,7,10.285714285714286,3.857142857142857,1.2857142857142858,0.38095238095238093,0.56603774,0.272727272,0.1,,7.714285714285714,,4.071152332850865,5.055732164212635,,"Tyler Glasnow",14374,607192
"John Brebbia","STL",0,0,0,5,0,3,9.00000643730624,3.0000021457687467,3.0000021457687467,0.5,0.90909091,0.153846153,0.125,,6.000004291537493,,6.547345193228837,7.518561573105564,,"John Brebbia",12777,605154
"Kyle Gibson","MIN",0,0,0,1,0,1,9,27,0,0.3333333333333333,0.25,0,0,,27,,10.214009475708007,14.192421239614486,,"Kyle Gibson",10123,502043
"Josh Hader","MIL",0,1,0,1,0,1,18,9,0,1,0.25,0,0,,18,,5.214009475708008,7.203215357661247,,"Josh Hader",14212,623352
"Luke Jackson","ATL",0,0,0,3,0,2.2,20.250035606387282,6.75001186879576,3.37500593439788,0.625,0.65789474,0.444444444,0.5,,10.125017803193641,,6.9640160694834305,3.5809145323156817,,"Luke Jackson",11752,592426
"Fernando Rodney","WSN",0,0,0,6,0,4.2,9.642860427195831,17.357148768952495,1.9285720854391661,0.25,0.94827586,0.461538461,0.2,,3.8571441708783323,,9.642583093838562,8.988160601607774,,"Fernando Rodney",494,407845
"Emilio Pagán","TBR",0,0,0,4,0,3,6.000004291537493,6.000004291537493,6.000004291537493,0.2727272727272727,0.95238095,0.23076923,0.25,,6.000004291537493,,12.547349484766332,9.185229431865979,,"Emilio Pagan",14771,641941
"Adam Ottavino","NYY",0,0,0,8,0,3.1,10.80000102996836,8.10000077247627,2.70000025749209,0.46153846153846156,0.69767442,0.642857142,0.333333333,,8.10000077247627,,7.41400987625126,5.304294968811083,,"Adam Ottavino",1247,493603
"Pedro Báez","LAD",0,0,0,2,0,0.2,13.500014081612017,13.500014081612017,13.500014081612017,0.75,1,0.5,1,,13.500014081612017,,24.21403138043781,7.6978229756198076,,"Pedro Baez",5420,520980
"Sean Manaea","OAK",0,1,0,1,1,2,22.5,0,13.5,0.5,1,0.4,1,,18,,17.714009475708007,1.1978182986378672,,"Sean Manaea",15873,640455
"Hunter Strickland","WSN",0,0,0,2,0,2,13.5,4.5,13.5,0.25,1,0,0.5,,18,,21.214009475708007,7.681627121567726,,"Hunter Strickland",7836,519326
"Wade Miley","HOU",0,0,0,1,0,2.2,3.374995674943506,3.374995674943506,3.374995674943506,0.2727272727272727,0.55555556,0.666666666,0.5,,6.749991349887012,,8.46400274784235,5.080911494738256,,"Wade Miley",8779,489119
"Mark Melancon","ATL",0,1,2,3,0,3,12,6,0,0.6666666666666666,0.6,0.583333333,0,,12,,2.547342809041342,3.8734800636768347,,"Mark Melancon",4264,453343
"Carlos Martinez","STL",1,1,0,4,0,3.2,12.272739774937401,9.81819181994992,4.90909590997496,0.4,0.55555556,0.25,0.333333333,,14.72728772992488,,10.850380891224614,7.014532063214597,,"Carlos Martinez",11682,593372
"Max Fried","ATL",0,0,0,4,0,4,13.499990344054453,6.749995172027226,0,0.4166666666666667,0.5,0.25,0,,8.999993562702969,,2.4640100121494273,4.453214471312765,,"Max Fried",13743,608331
"Tyler Duffey","MIN",0,0,0,2,0,1.2,21.600008239749236,10.800004119874618,5.400002059937309,0.6666666666666666,0.43478261,0,0.5,,21.600008239749236,,11.614012680054934,6.201057673520355,,"Tyler Duffey",13758,608648
"Ryan Pressly","HOU",1,0,0,10,0,5.2,9.529418447030606,4.764709223515303,0,0.5217391304347826,0.46666667,0.5,0,,11.11765485486904,,2.684597339761863,3.7377070745633625,,"Ryan Pressly",7005,519151
"Joe Kelly","LAD",0,1,0,3,0,2.1,15.42859244836051,19.285740560450638,3.8571481120901274,0.5714285714285714,0.46511628,0.375,0.25,,23.142888672540764,,11.785449724797179,9.624085434949002,,"Joe Kelly",9761,523260
"Dakota Hudson","STL",0,1,0,2,2,5,3.599997940064655,5.3999969100969825,1.7999989700323276,0.4090909090909091,0.17241379,0.478260869,0.166666666,,8.999994850161638,,6.814007415772663,6.601054595969131,,"Dakota Hudson",19206,641712
"Chris Martin","ATL",0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,,,,"Chris Martin",11847,455119
