Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Daysbel Hernández","ATL",0,0,0,1,0,1,0,9,0,0,1,1,0,,0,,9.25504035949707,9.25504035949707,,"Daysbel Hernandez",20271,678226
"Trevor Megill","MIL",0,0,0,1,0,1,27,0,0,0,1,0,0,,0,,-2.7449596405029295,-2.7449596405029295,,"Trevor Megill",17722,656730
"Jordan Hicks","TOR",0,0,0,1,0,1,18,18,0,0.5,1,1,0,,0,,5.2550403594970705,5.2550403594970705,,"Jordan Hicks",19618,663855
"Jake Diekman","TBR",0,0,0,1,0,1,18,9,0,0.5,1,0.5,0,,0,,2.2550403594970705,3.9083921134471895,,"Jake Diekman",5003,518617
"Andrew Kittredge","TBR",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.666666666,0,,0,,1.2550403594970705,2.9083921134471895,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","TBR",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0,0,,0,,1.2550403594970705,4.5617438673973085,,"Shawn Armstrong",12857,542888
"Michael Grove","LAD",0,0,0,2,0,2,9,9,4.5,0,1,0.6,1,,4.5,,10.75504035949707,5.08171623647213,,"Michael Grove",23221,675627
"Erik Swanson","TOR",0,0,0,2,0,1.1,13.500014081612017,20.250021122418026,0,0,1,1,0,,0,,7.005044271055965,7.005044271055965,,"Erik Swanson",16587,657024
"Bryse Wilson","MIL",0,0,0,1,0,0.1,0,0,0,0,1,1,0,,0,,3.255040359497071,3.255040359497071,,"Bryse Wilson",19990,669060
"José Leclerc","TEX",1,1,4,13,0,13.2,9.219513910714854,3.951220247449223,1.9756101237246115,0.1875,0.92592593,0.285714285,0.166666666,,3.292683539541019,,5.37699197386795,4.7009185483868645,,"Jose Leclerc",14524,600917
"JT Chargois","MIA",0,0,0,1,0,0.2,0,13.500014081612017,0,0.3333333333333333,1,0.333333333,0,,0,,7.755045053367743,12.715105488964307,,"JT Chargois",13767,608638
"Génesis Cabrera","TOR",0,0,0,1,0,0.2,27.000028163224034,0,0,0,1,0,0,,0,,-2.7449658989971586,-2.7449658989971586,,"Genesis Cabrera",17490,650893
"Kyle Bradish","BAL",0,1,0,1,1,4.2,17.35714522186623,1.9285716913184698,0,0.5833333333333334,0.75,0.5,0,,3.8571433826369397,,0.04075420729962076,0.39504391712850273,,"Kyle Bradish",24586,680694
"Tim Mayza","TOR",0,0,0,1,0,0.1,0,0,0,0.5,1,0.5,0,,0,,3.255040359497071,8.215100795093633,,"Tim Mayza",15042,641835
"Ryan Brasier","LAD",0,0,0,1,0,2.1,11.571430147910819,0,3.8571433826369397,0,1,0.25,0.5,,3.8571433826369397,,6.25504076821469,2.1007702770546395,,"Ryan Brasier",5615,518489
"Zac Gallen","ARI",2,3,0,6,6,33.2,6.415842068801885,3.742574540134433,1.6039605172004712,0.2604166666666667,0.7712766,0.431372549,0.176470588,,4.544554798734668,,5.48276330005328,4.835653141299354,,"Zac Gallen",19291,668678
"Andrew Saalfrank","ARI",0,0,0,11,0,5.2,3.176473350263311,12.705893401053244,0,0.1875,0.75,0.75,0,,3.176473350263311,,7.313867418166857,7.897403838726152,,"Andrew Saalfrank",26203,685314
"Alex Vesia","LAD",0,0,0,2,0,2,9,0,4.5,0,1,0.2,0.5,,4.5,,7.7550403594970705,2.9083921134471895,,"Alex Vesia",25007,681911
"Louie Varland","MIN",0,0,0,2,0,0.2,13.500014081612017,0,0,0.6666666666666666,1,0,0,,0,,0.25503723024995617,2.7350674480482375,,"Louie Varland",27691,686973
"Joe Ryan","MIN",0,0,0,1,1,2,4.5,0,4.5,0.16666666666666666,1,0.428571428,0.25,,4.5,,8.75504035949707,5.5617438673973085,,"Joe Ryan",21390,657746
"Jack Flaherty","BAL",0,0,0,1,0,2,4.5,13.5,0,0.3333333333333333,0.8,0.666666666,0,,4.5,,6.7550403594970705,7.58171623647213,,"Jack Flaherty",17479,656427
"Brad Hand","ATL",0,0,0,1,0,1,18,9,9,0,1,0,1,,9,,15.25504035949707,3.9083921134471895,,"Brad Hand",9111,543272
"Chris Devenski","TBR",0,0,0,1,0,2,0,0,0,0.14285714285714285,1,0.571428571,0,,0,,3.2550403594970705,4.9083921134471895,,"Chris Devenski",12763,606965
"A.J. Minter","ATL",1,0,0,3,0,2.1,3.8571433826369397,7.714286765273879,0,0.3333333333333333,0.8,0.222222222,0,,0,,4.96932630733571,9.220802825282297,,"A.J. Minter",18655,621345
"Cristian Javier","HOU",2,1,0,3,3,11,9.818182669395332,5.727273223813944,1.6363637782325553,0.2222222222222222,0.83333333,0.214285714,0.105263157,,4.090909445581388,,5.618676928055206,6.110830000273934,,"Cristian Javier",17606,664299
"Cristopher Sánchez","PHI",0,0,0,1,1,2.1,3.8571433826369397,3.8571433826369397,0,0.2222222222222222,0.33333333,0.777777777,0,,3.8571433826369397,,3.6836118464567305,5.100770685772259,,"Cristopher Sanchez",20778,650911
"Yennier Cano","BAL",0,0,0,2,0,1.1,0,6.750001609325793,0,0.3333333333333333,0.66666667,0.666666666,0,,6.750001609325793,,5.505040895939001,7.985069118148985,,"Yennier Cano",25911,666974
"Braxton Garrett","MIA",0,1,0,1,1,3,15,3,0,0.42857142857142855,0.5,0.428571428,0,,6,,0.9217070261637375,2.5750587801138565,,"Braxton Garrett",21844,666129
"Andrew Heaney","TEX",1,0,0,5,3,11,3.2727278402029976,3.2727278402029976,0,0.28205128205128205,0.66666667,0.578947368,0,,4.090909800253747,,3.6186767861862923,5.1217240958532395,,"Andrew Heaney",15423,571760
"Kirby Yates","ATL",0,0,0,1,0,1,18,9,0,0.5,0.5,0,0,,0,,2.2550403594970705,2.2550403594970705,,"Kirby Yates",9073,489446
"Steven Okert","MIA",0,0,0,1,0,1,9,0,0,0.5,0.5,0,0,,9,,1.2550403594970705,4.5617438673973085,,"Steven Okert",13580,595345
"Brock Stewart","MIN",0,0,0,3,0,3,12,3,3,0,0,0.333333333,0.333333333,,6,,5.9217070261637375,3.2417254467805234,,"Brock Stewart",16727,592779
"Abner Uribe","MIL",0,0,0,2,0,1.1,6.750001609325793,13.500003218651585,0,0.4,0.75,0.8,0,,6.750001609325793,,6.255041074752978,7.49505518585797,,"Abner Uribe",25327,682842
"David Robertson","MIA",0,0,0,1,0,2,18,0,4.5,0.3333333333333333,0,0.25,0.5,,9,,5.7550403594970705,0.9083921134471895,,"David Robertson",8241,502085
"Tyler Glasnow","TBR",0,1,0,1,1,5,14.4,9,0,0.4,0.63636364,0.4,0,,5.4,,3.0550403594970703,5.0390624642372135,,"Tyler Glasnow",14374,607192
"Paul Sewald","ARI",1,0,6,10,0,10,14.4,2.7,1.8,0.3333333333333333,0.73770492,0.217391304,0.153846153,,5.4,,4.455040359497071,4.004397639632225,,"Paul Sewald",13892,623149
"Emmet Sheehan","LAD",0,0,0,1,0,3.2,9.818183520608992,4.909091760304496,2.454545880152248,0.3,0.71428571,0.363636363,0.2,,7.363637640456744,,7.073222839733901,5.782338644014408,,"Emmet Sheehan",29839,686218
"Bryan Abreu","HOU",0,0,0,9,0,8.1,15.120000576782248,2.160000082397464,1.080000041198732,0.3125,0.69767442,0.411764705,0.142857142,,4.320000164794928,,2.89504034576416,2.723855812552088,,"Bryan Abreu",16609,650556
"Max Fried","ATL",0,0,0,1,1,4,6.75,9,2.25,0.35714285714285715,0.81395349,0.4,0.2,,6.75,,8.00504035949707,6.821730051934719,,"Max Fried",13743,608331
"Yusei Kikuchi","TOR",0,0,0,1,0,1.2,0,5.400002059937309,0,0.42857142857142855,0.75,0.833333333,0,,5.400002059937309,,5.05504104614284,6.0470524769352405,,"Yusei Kikuchi",20633,579328
"Héctor Neris","HOU",0,0,0,7,0,8.1,8.640002307129523,5.400001441955951,3.2400008651735708,0.15,0.76923077,0.304347826,0.214285714,,6.4800017303471416,,8.17504167327916,6.272672111927882,,"Hector Neris",11804,593576
"Jesús Luzardo","MIA",0,1,0,1,1,4,11.25,0,0,0.5714285714285714,0.625,0.214285714,0,,6.75,,0.7550403594970705,2.4083921134471895,,"Jesus Luzardo",19959,666200
"Caleb Thielbar","MIN",0,1,0,4,0,3,6.000004291537493,3.0000021457687467,6.000004291537493,0.2857142857142857,0.90909091,0.333333333,0.4,,9.00000643730624,,11.588379653299146,5.677295015278808,,"Caleb Thielbar",10078,573204
"Kenta Maeda","MIN",0,0,0,2,0,4,9,6.75,0,0.46153846153846156,0.66666667,0.384615384,0,,6.75,,3.5050403594970705,3.9183782979846002,,"Kenta Maeda",18498,628317
"Kevin Gausman","TOR",0,1,0,1,1,4,11.25,6.75,4.5,0.125,0.9375,0.2,0.333333333,,6.75,,9.50504035949707,5.485067990422249,,"Kevin Gausman",14107,592332
"Freddy Peralta","MIL",0,1,0,1,1,5,9,3.6,1.8,0.16666666666666666,0.27777778,0.307692307,0.111111111,,7.2,,5.05504035949707,5.4310735166072845,,"Freddy Peralta",18679,642547
"Craig Kimbrel","PHI",0,2,3,7,0,6,7.500001192093085,7.500001192093085,1.500000238418617,0.29411764705882354,0.75471698,0.388888888,0.111111111,,6.000000953674468,,6.755040915807177,7.0684019298730805,,"Craig Kimbrel",6655,518886
"Bryan Baker","BAL",0,0,0,1,0,0.1,0,81.0000844896721,0,0,0,0,0,,81.0000844896721,,30.255068522721103,35.21512895831767,,"Bryan Baker",19804,641329
"Kyle Nelson","ARI",0,0,0,5,0,5,1.8000006866457698,3.6000013732915397,3.6000013732915397,0.23529411764705882,0.76923077,0.631578947,0.333333333,,3.6000013732915397,,9.255042648316303,6.039063526257769,,"Kyle Nelson",20515,669459
"Gregory Soto","PHI",0,0,0,5,0,3,9.000002861023859,6.000001907349239,0,0.45454545454545453,0.71428571,0.666666666,0,,6.000001907349239,,3.2550403594970705,3.8061577860092886,,"Gregory Soto",19677,642397
"AJ Smith-Shawver","ATL",0,0,0,1,0,2.2,10.125002413988689,3.3750008046628963,10.125002413988689,0,1,0.125,0.5,,10.125002413988689,,16.755043578148655,5.85008242459108,,"AJ Smith-Shawver",29960,700363
"José Urquidy","HOU",1,0,0,3,2,10,7.2000006866455735,1.8000001716613934,4.500000429153483,0.19230769230769232,1,0.161290322,0.227272727,,5.40000051498418,,8.755040884017996,5.892414469706928,,"Jose Urquidy",18413,664353
"Sonny Gray","MIN",1,1,0,2,2,9,12,3,2,0.4230769230769231,0.83333333,0.384615384,0.181818181,,4,,4.477262581719293,3.6091369476583273,,"Sonny Gray",12768,543243
"Chris Stratton","TEX",0,0,0,4,0,4,6.750003218652353,4.500002145768235,2.2500010728841175,0.25,0.43478261,0.25,0.2,,9.00000429153647,,6.505041909218574,5.321731037409629,,"Chris Stratton",13761,608717
"Brock Burke","TEX",0,0,0,2,0,0.2,0,13.500014081612017,0,0.6666666666666666,0,0.166666666,0,,67.50007040806008,,7.755045053367743,10.235075271166025,,"Brock Burke",17968,656271
"Colin Poche","TBR",0,0,0,1,0,1,18,0,0,0.75,0.33333333,0,0,,18,,-0.7449596405029295,0.9083921134471895,,"Colin Poche",19403,621363
"Orion Kerkering","PHI",0,0,0,7,0,5.1,8.43750050291422,5.062500301748532,0,0.3888888888888889,0.8,0.333333333,0,,3.375000201165688,,3.0675403483211987,5.237564654724258,,"Orion Kerkering",31776,689147
"Ryne Stanek","HOU",1,0,0,4,0,4,2.250000536441931,0,2.250000536441931,0.23076923076923078,0.55555556,0.428571428,0.166666666,,6.750001609325793,,6.755041193962296,5.985068641311713,,"Ryne Stanek",15947,592773
"Devin Williams","MIL",0,0,0,1,0,0.2,13.500014081612017,40.50004224483605,0,1,0.5,0,0,,27.000028163224034,,13.755051311861973,16.235081529660253,,"Devin Williams",15816,642207
"Michael Tonkin","ATL",0,0,0,1,0,0.2,13.500014081612017,0,0,0.6666666666666666,1,0.333333333,0,,0,,0.25503723024995617,5.215097665846519,,"Michael Tonkin",10315,543859
"Max Scherzer","TEX",0,1,0,3,3,9.2,6.517241807953526,4.655172719966804,1.8620690879867217,0.3333333333333333,0.70422535,0.344827586,0.142857142,,6.517241807953526,,6.358488839474941,6.063343084404566,,"Max Scherzer",3137,453286
"Miguel Castro","ARI",0,1,0,8,0,6,6.0000028610243135,7.500003576280392,1.5000007152560784,0.3,0.47169811,0.571428571,0.2,,10.500005006792549,,6.5883752822883555,5.799501367749059,,"Miguel Castro",15684,612434
"Bobby Miller","LAD",0,1,0,1,1,1.2,5.400002059937309,10.800004119874618,0,0.5,0.5,0.166666666,0,,16.20000617981193,,5.655041275024764,7.639064136609565,,"Bobby Miller",27483,676272
"Will Smith","TEX",0,0,0,5,0,3.1,10.800007982259928,8.100005986694946,2.700001995564982,0.2857142857142857,0.53571429,0.375,0.5,,10.800007982259928,,8.355044128897593,5.447053031978436,,"Will Smith",8048,519293
"Lance Lynn","LAD",0,1,0,1,1,2.2,3.3750008046628963,0,13.500003218651585,0.2222222222222222,1,0.461538461,0.666666666,,13.500003218651585,,22.005044829846494,6.2250825139980694,,"Lance Lynn",2520,458681
"Andrew Nardi","MIA",0,0,0,1,0,1.1,13.500003218651585,6.750001609325793,6.750001609325793,0,-1.66666667,0.5,0.5,,13.500003218651585,,12.255042505264793,4.985068402893077,,"Andrew Nardi",25942,677053
"Luis Frías","ARI",0,0,0,7,0,6.2,10.800004119874618,4.050001544952982,2.7000010299686545,0.07142857142857142,0.625,0.4375,0.333333333,,1.3500005149843273,,6.105041446686206,3.693057105142306,,"Luis Frias",21997,666818
"Zach Eflin","TBR",0,1,0,1,1,5,5.4,3.6,3.6,0.4117647058823529,0.73170732,0.315789473,0.285714285,,9,,8.45504035949707,5.569732815027237,,"Zach Eflin",13774,621107
"Bryce Elder","ATL",0,1,0,1,1,2.2,13.500003218651585,3.3750008046628963,6.750001609325793,0.42857142857142855,0,0.333333333,0.5,,20.250004827977378,,11.130042237043828,3.8600681346721117,,"Bryce Elder",27779,693821
"Corbin Burnes","MIL",0,1,0,1,1,4,11.25,4.5,6.75,0.2222222222222222,1,0.333333333,0.75,,9,,12.00504035949707,3.9083921134471895,,"Corbin Burnes",19361,669203
"Jacob Webb","BAL",0,0,0,2,0,2,4.500002145768235,4.500002145768235,9.00000429153647,0,1,0,0.333333333,,9.00000429153647,,16.755046796801775,8.715098224905905,,"Jacob Webb",19274,657097
"J.P. France","HOU",0,0,0,2,0,3,6.000001907349239,6.000001907349239,0,0.5,0.5,0.083333333,0,,12.000003814698479,,3.9217072380914306,6.67729437065252,,"J.P. France",21212,641585
"Martín Pérez","TEX",0,0,0,3,0,4.2,3.8571433826369397,5.7857150739554095,0,0.47368421052631576,0.58333333,0.578947368,0,,9.64285845659235,,4.32646907689622,5.743627916211749,,"Martin Perez",6902,527048
"Ryne Nelson","ARI",0,0,0,3,0,6.1,9.947370418221407,1.4210529168887724,1.4210529168887724,0.42857142857142855,0.72916667,0.409090909,0.111111111,,5.68421166755509,,3.570829896583464,3.8676982381158886,,"Ryne Nelson",26253,669194
"Bailey Ober","MIN",0,1,0,2,1,4.1,8.307692917141027,2.076923229285257,8.307692917141027,0.3076923076923077,0.90909091,0.176470588,0.333333333,,12.461539375711542,,14.793502744415164,7.37201474937838,,"Bailey Ober",21224,641927
"Grayson Rodriguez","BAL",0,1,0,1,1,1.2,10.800004119874618,21.600008239749236,0,0.6666666666666666,0.5,0.666666666,0,,27.000010299686547,,8.055042190552456,10.039065052137257,,"Grayson Rodriguez",24492,680570
"Dean Kremer","BAL",0,1,0,1,1,1.2,0,5.400002059937309,10.800004119874618,0.5,0.38461538,0.083333333,0.333333333,,32.40001235962386,,20.655046997072844,11.007109630897244,,"Dean Kremer",19350,665152
"Clayton Kershaw","LAD",0,1,0,1,1,0.1,0,27.000028163224034,27.000028163224034,0.8333333333333334,0.17857143,0.285714285,0.333333333,,162.0001689793442,,51.25509042745091,27.135231054028104,,"Clayton Kershaw",2036,477132
"Framber Valdez","HOU",0,3,0,3,3,12,12.750001013279041,4.500000357627897,3.000000238418598,0.45454545454545453,0.6372549,0.555555555,0.363636363,,9.000000715255794,,6.5050406177838855,3.6872795016359605,,"Framber Valdez",17295,664285
