Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Zack Wheeler","PHI",1,3,0,6,6,35.2,8.327103397483711,1.7663552661329085,0.504672933180831,0.19101123595505617,0.66176471,0.505494505,0.058823529,,2.7757011324945706,,2.9161693054262185,3.5983906550400926,,"Zack Wheeler",10310,554430
"Framber Valdez","HOU",3,0,0,4,4,25,11.88,2.88,0.36,0.24528301886792453,0.78703704,0.648148148,0.083333333,,1.44,,2.072431001663208,2.263008315563202,,"Framber Valdez",17295,664285
"Nick Martinez","SDP",0,1,0,7,0,11,9.000001560558243,0.8181819600507494,0.8181819600507494,0.08695652173913043,1,0.416666666,0.09090909,,0.8181819600507494,,2.8397036816462915,3.138254955553827,,"Nick Martinez",12730,607259
"Ryan Pressly","HOU",0,0,6,10,0,11,10.636364558511609,2.454545667348833,0,0.16666666666666666,0.88888889,0.458333333,0,,0,,2.1124309149655356,3.458221398877265,,"Ryan Pressly",7005,519151
"Cristian Javier","HOU",2,0,0,3,2,12.2,11.368421623251143,3.5526317572659822,0.7105263514531964,0.045454545454545456,1,0.260869565,0.066666666,,0.7105263514531964,,2.7966415121284545,3.523394790136252,,"Cristian Javier",17606,664299
"Bryan Abreu","HOU",0,0,0,10,0,11.1,15.088238256613446,3.1764712119186203,0,0.21052631578947367,1,0.421052631,0,,0,,1.0830188384929786,2.258606537162662,,"Bryan Abreu",16609,650556
"Ranger Suárez","PHI",2,0,1,5,3,14.2,7.977273656625009,3.681818610750004,0.6136364351250007,0.2,0.89041096,0.625,0.1,,1.2272728702500013,,3.6578856106632087,3.7808647640527697,,"Ranger Suarez",17277,624133
"Luis Castillo","SEA",1,1,0,2,2,14.1,7.534883888042447,0,1.255813981340408,0.23076923076923078,0.97826087,0.365853658,0.09090909,,1.8837209720106118,,3.4612682187022106,3.9195096395920297,,"Luis Castillo",15689,622491
"Emmanuel Clase","CLE",1,0,1,4,0,6,9.000001430511702,3.000000476837234,0,0.07692307692307693,1,0.615384615,0,,0,,2.612430922190336,3.1058874686092484,,"Emmanuel Clase",21032,661403
"George Kirby","SEA",0,0,1,2,1,8,6.75,1.125,0,0.2608695652173913,1,0.217391304,0,,0,,2.737431001663208,5.513123634085059,,"George Kirby",25436,669923
"Jonathan Loáisiga","NYY",0,1,0,6,0,9.1,3.857143776757596,0.964285944189399,0,0.3,0.8,0.766666666,0,,0.964285944189399,,2.576716588224653,3.052549724373002,,"Jonathan Loaisiga",19753,642528
"Robert Suarez","SDP",0,1,0,7,0,9,9,2,2,0.23809523809523808,0.96774194,0.217391304,0.166666666,,3,,4.6679865572187635,3.752923540274302,,"Robert Suarez",30115,663158
"Héctor Neris","HOU",2,0,0,8,0,6,13.500004291535788,0,1.5000004768373099,0.1,1,0.272727272,0.2,,1.5000004768373099,,2.2790974034202582,1.3460716101179468,,"Hector Neris",11804,593576
"Kyle Wright","ATL",1,0,0,1,1,6,9,1.5,0,0.14285714285714285,1,0.357142857,0,,0,,1.6124310016632086,3.586256873607636,,"Kyle Wright",19665,657140
"Andrew Bellatti","PHI",0,0,0,8,0,7,11.571430147910819,1.28571446087898,1.28571446087898,0.07692307692307693,1,0.285714285,0.1,,1.28571446087898,,2.8267166770234353,3.0843872892115853,,"Andrew Bellatti",10657,571479
"Shane Bieber","CLE",1,0,0,2,2,13.1,10.125000965595337,2.70000025749209,1.350000128746045,0.2,0.97826087,0.59375,0.25,,2.0250001931190673,,3.712431058883673,2.6506525999995807,,"Shane Bieber",19427,669456
