Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Madison Bumgarner","SFG",4,1,1,7,6,52.2,7.689872675075031,1.0253163566766708,0.5126581783383354,0.17985611510791366,0.91194969,0.301470588,0.046153846,,1.0253163566766708,,2.61959399031706,3.4044789105691313,,"Madison Bumgarner",5524,518516
"Jeremy Affeldt","SFG",2,0,0,11,0,11.2,1.542857857529329,1.542857857529329,0,0.15151515151515152,1,0.636363636,0,,0,,3.560823795746876,3.9845810546763576,,"Jeremy Affeldt",583,346793
"Kelvin Herrera","KCR",1,0,0,11,0,15,9.599993896488256,4.199997329713612,0,0.2894736842105263,0.83333333,0.578947368,0,,1.7999988555915478,,2.3989193015625427,3.058096535463736,,"Kelvin Herrera",6033,516969
"Andrew Miller","BAL",0,0,0,5,0,7.1,9.818173306054804,1.2272716632568506,0,0.07142857142857142,1,0.571428571,0,,0,,1.7686169872588953,2.274235771366811,,"Andrew Miller",6785,453192
"Greg Holland","KCR",0,0,7,11,0,11,12.272727272727273,4.090909090909091,0,0.17391304347826086,0.88888889,0.608695652,0,,0.8181818181818182,,1.7686158050190322,2.5551345955241813,,"Greg Holland",7196,518813
"Jordan Zimmermann","WSN",0,0,0,1,1,8.2,6.230766945337535,1.038461157556256,0,0.13636363636363635,0.75,0.476190476,0,,1.038461157556256,,2.09379101109914,3.092064494421913,,"Jordan Zimmermann",4505,519455
"Wade Davis","KCR",2,0,0,12,0,14.1,12.558142320087859,1.255814232008786,0,0.26666666666666666,0.8,0.464285714,0,,0.627907116004393,,0.760158619305467,1.622455158944017,,"Wade Davis",7441,451584
"Jerry Blevins","WSN",0,0,0,3,0,3.1,5.40000514984622,0,0,0,1,0.5,0,,0,,1.9322510242451245,3.4154021579265494,,"Jerry Blevins",7841,460283
"Zack Greinke","LAD",0,0,0,1,1,7,9,2.5714285714285716,0,0.125,1,0.4375,0,,0,,2.4179664543696813,3.3007936682019916,,"Zack Greinke",1943,425844
"Doug Fister","WSN",1,0,0,1,1,7,3.857142857142857,3.857142857142857,0,0.19047619047619047,1,0.45,0,,0,,3.560823597226824,5.149912582124983,,"Doug Fister",9425,450729
"Kevin Gausman","BAL",0,0,0,3,0,8,7.874989673508834,2.2499970495739525,0,0.2222222222222222,0.83333333,0.555555555,0,,1.1249985247869763,,2.1322534799558612,2.595737159450662,,"Kevin Gausman",14107,592332
"Santiago Casilla","SFG",0,0,4,9,0,7.1,8.590910580532869,3.681818820228372,0,0.11764705882352941,1,0.529411764,0,,0,,2.4504338686131044,3.29313271884581,,"Santiago Casilla",2873,433586
"Sergio Romo","SFG",1,1,0,9,0,7,9.000004904613442,0,1.285714986373349,0.2631578947368421,1,0.35,0.1,,1.285714986373349,,2.989394947947246,2.897906468611745,,"Sergio Romo",9817,489265
"Cory Rasmus","LAA",0,0,0,1,0,2.2,6.749991349887012,3.374995674943506,0,0,1,0.5,0,,0,,2.7572526492172282,4.1477037291402485,,"Cory Rasmus",2413,474284
"Seth Maness","STL",1,0,0,6,0,5.2,3.1764730829700674,0,0,0.2631578947368421,1,0.631578947,0,,0,,2.4263692613287136,3.080700533714132,,"Seth Maness",12235,595307
"David Price","DET",0,1,0,1,1,8,6.75,2.25,1.125,0.19047619047619047,0.90909091,0.454545454,0.1,,2.25,,4.382252168655396,4.302199792861939,,"David Price",3184,456034
"Hyun Jin Ryu","LAD",0,0,0,1,1,6,6,1.5,1.5,0.23529411764705882,1,0.444444444,0.25,,1.5,,4.46558550198873,3.1228909015655524,,"Hyun Jin Ryu",14444,547943
"Yusmeiro Petit","SFG",3,0,0,4,0,12.2,9.236842568891554,2.8421054058127857,0,0.23333333333333334,0.81818182,0.3,0,,1.4210527029063929,,2.026988955283757,3.5881992644233254,,"Yusmeiro Petit",4020,433589
"Matt Shoemaker","LAA",0,0,0,1,1,6,9,0,0,0.29411764705882354,0.8,0.133333333,0,,1.5,,1.1322521686553961,2.574203284581503,,"Matt Shoemaker",4776,533167
"Yordano Ventura","KCR",1,0,0,5,4,25.1,4.973684278788908,3.1973684649357264,1.0657894883119088,0.2564102564102564,0.82733813,0.481481481,0.107142857,,3.1973684649357264,,4.632252189242526,4.458837454581921,,"Yordano Ventura",11855,570649
"Brandon League","LAD",1,0,0,4,0,2,0,4.500002413989408,0,0.16666666666666666,1,0.833333333,0,,0,,4.632252973318532,4.632252973318532,,"Brandon League",3731,434181
"Aníbal Sánchez","DET",0,0,0,1,0,2,9,0,0,0,1,0.5,0,,0,,1.1322521686553957,2.36821026802063,,"Anibal Sanchez",3284,434671
"Jason Frasor","KCR",2,0,0,7,0,5.1,5.0625012069943445,3.3750008046628963,0,0.2777777777777778,0.85714286,0.333333333,0,,1.6875004023314482,,3.1322521686553957,5.21793195859904,,"Jason Frasor",1906,430630
"Brad Brach","BAL",1,0,0,2,0,2.1,3.8571386531953507,7.714277306390701,0,0.14285714285714285,1,0.142857142,0,,0,,4.846536014519996,7.4950147694041656,,"Brad Brach",6627,542960
"Tyler Clippard","WSN",0,0,0,3,0,3,6,3,0,0.125,1,0.428571428,0,,0,,2.7989188353220626,4.034876934687297,,"Tyler Clippard",5640,461325
"Rafael Soriano","WSN",0,0,0,2,0,2.1,3.8571481120901274,0,0,0.14285714285714285,1,0.333333333,0,,0,,2.2751081437464786,3.334502243655171,,"Rafael Soriano",1100,400089
"Huston Street","LAA",0,0,0,2,0,3,9,6,0,0,1,0.5,0,,0,,3.132252168655396,3.956224234898886,,"Huston Street",8258,434718
"Pat Neshek","STL",0,1,0,8,0,7.2,7.043478844972598,0,2.3478262816575324,0.05263157894736842,1,0.4,0.333333333,,2.3478262816575324,,4.958339276611254,2.5343062837894372,,"Pat Neshek",4682,450212
"Javier López","SFG",0,0,0,9,0,3.2,9.818189266305064,2.454547316576266,0,0.4,1,0.6,0,,0,,1.7686147705574702,2.4427742452680565,,"Javier Lopez",1663,425657
"Jered Weaver","LAA",0,0,0,1,1,7,7.714285714285714,2.5714285714285716,0,0.1875,0.6,0.3125,0,,2.5714285714285716,,2.2751093115125385,3.687632853644235,,"Jered Weaver",4235,450308
"Jason Grilli","LAA",0,0,0,2,0,2,9,0,0,0,1,0,0,,0,,1.1322521686553957,3.6041683673858644,,"Jason Grilli",521,276351
"Tim Lincecum","SFG",0,0,0,1,0,1.2,10.799978628200861,0,0,0,1,0.333333333,0,,0,,0.7322569179440932,2.2154037022214585,,"Tim Lincecum",5705,453311
"Joe Smith","LAA",0,0,0,2,0,2,9,0,0,0,1,0.5,0,,0,,1.1322521686553957,2.36821026802063,,"Joe Smith",3281,501925
"Bobby LaFromboise","PIT",0,0,0,1,0,0.2,0,0,0,0,1,1,0,,0,,3.132252168655396,3.132252168655396,,"Bobby LaFromboise",7758,489039
"Lance Lynn","STL",0,0,0,2,2,11.2,8.485711973541267,2.314285083693073,0,0.3611111111111111,0.75,0.527777777,0,,3.0857134449240973,,2.0179667579883604,3.077359125925621,,"Lance Lynn",2520,458681
"Craig Stammen","WSN",0,0,0,2,0,4,4.5,0,0,0.2727272727272727,0.66666667,0.545454545,0,,2.25,,2.1322521686553957,3.0592207431793215,,"Craig Stammen",7274,489334
"Bud Norris","BAL",1,0,0,2,2,10.2,7.593754526230411,1.68750100582898,0.84375050291449,0.29411764705882354,0.77586207,0.411764705,0.083333333,,3.37500201165796,,3.226002224534784,3.3977051886636143,,"Bud Norris",9492,502032
"Jason Vargas","KCR",1,0,0,3,3,15.1,6.456523077700051,3.521739860563664,1.760869930281832,0.1951219512195122,0.859375,0.348837209,0.15,,3.521739860563664,,5.414861337539252,4.48350214362144,,"Jason Vargas",8044,450306
"Carlos Martinez","STL",0,0,0,4,0,4,4.500004559759946,9.000009119519891,0,0.25,0.85714286,0.545454545,0,,2.250002279879973,,5.1322541952153715,6.059223709018003,,"Carlos Martinez",11682,593372
"Matt Thornton","WSN",0,1,0,3,0,2.1,3.8571433826369397,7.714286765273879,0,0.3333333333333333,0.8,0.285714285,0,,3.8571433826369397,,4.8465381164940355,5.905930917423623,,"Matt Thornton",1918,407819
"Joe Nathan","DET",0,0,0,1,0,1,9,0,0,0,1,0,0,,0,,1.1322521686553957,3.6041683673858644,,"Joe Nathan",1122,150274
"Tommy Hunter","BAL",0,0,0,2,0,1.2,5.400002059937309,5.400002059937309,0,0.5,1,0.333333333,0,,0,,3.732252397537319,5.215402682552534,,"Tommy Hunter",1157,488984
"Mark Melancon","PIT",0,0,0,1,0,1,9,0,0,0,1,1,0,,0,,1.1322521686553957,1.1322521686553957,,"Mark Melancon",4264,453343
"Miguel González","BAL",0,1,0,1,1,5.2,6.352937612568568,6.352937612568568,0,0.23529411764705882,0.8,0.4375,0,,1.588234403142142,,4.896957061035553,5.5512874524535665,,"Miguel Gonzalez",7024,456068
"Kenley Jansen","LAD",0,0,1,1,0,1,18,0,0,0,1,1,0,,0,,-0.8677478313446043,-0.8677478313446043,,"Kenley Jansen",3096,445276
"Jeremy Guthrie","KCR",1,1,0,3,3,13.1,3.3750008046628963,1.3500003218651586,0,0.24444444444444444,0.57142857,0.422222222,0,,4.050000965595475,,3.057252150773998,4.633099103175863,,"Jeremy Guthrie",2072,425386
"Fernando Abad","OAK",0,0,0,1,0,0.1,0,0,0,0,1,0,0,,0,,3.132252168655396,6.840130334369416,,"Fernando Abad",4994,472551
"John Lackey","STL",1,0,0,2,2,13,7.615384615384615,1.3846153846153846,0,0.2631578947368421,0.61538462,0.27027027,0,,3.4615384615384617,,2.1322521686553957,3.558357667922974,,"John Lackey",1507,407793
"Marco Gonzales","STL",2,1,0,6,0,6,6.000003814699691,3.0000019073498456,0,0.2222222222222222,0.5,0.588235294,0,,4.500002861024768,,2.798918623394302,3.6228912135054556,,"Marco Gonzales",15467,594835
"Darren O'Day","BAL",0,2,0,4,0,2.2,6.750001609325793,3.3750008046628963,6.750001609325793,0.3333333333333333,0.45454545,0.625,1,,13.500003218651585,,12.507254403830107,3.6842208747789162,,"Darren O'Day",3321,503285
"Sean Doolittle","OAK",0,0,0,1,0,2,0,0,0,0.25,0.5,0.5,0,,4.5,,3.1322521686553957,4.36821026802063,,"Sean Doolittle",1581,448281
"Vinnie Pestano","LAA",0,0,0,2,0,1,9.000009655962813,0,0,0.3333333333333333,1,0.333333333,0,,0,,1.1322500228858816,3.6041688736975606,,"Vinnie Pestano",4782,502260
"Fernando Salas","LAA",0,1,0,2,0,1.1,6.750001609325793,0,6.750001609325793,0,1,0.25,0.333333333,,6.750001609325793,,11.382254135609141,4.413158197618968,,"Fernando Salas",4971,477569
"Brian Wilson","LAD",0,0,0,1,0,0.1,27.000028163224034,27.000028163224034,0,1,1,1,0,,0,,6.1322552979025104,6.1322552979025104,,"Brian Wilson",6485,451216
"Tanner Roark","WSN",0,1,0,2,0,2.2,10.125002413988689,0,3.3750008046628963,0.25,1,0.222222222,0.2,,3.3750008046628963,,5.757252794504315,3.199673621039737,,"Tanner Roark",8753,543699
"Gio González","WSN",0,0,0,1,1,4,2.25,2.25,0,0.25,0.6,0.466666666,0,,0,,3.3822521686553957,4.61821026802063,,"Gio Gonzalez",7448,461829
"Shelby Miller","STL",0,0,0,2,2,9.1,6.749995401930535,4.8214252870932395,0,0.3793103448275862,0.70588235,0.392857142,0,,4.8214252870932395,,3.560823305285906,4.8850632239675145,,"Shelby Miller",10197,571946
"Dan Otero","OAK",0,1,0,1,0,1.1,6.750016696792419,0,0,0.5,0.33333333,0.6,0,,13.500033393584838,,1.6322484582570804,2.559219325729431,,"Dan Otero",7385,519096
"John Holdzkom","PIT",0,0,0,1,0,1,9,9,0,0.5,0.66666667,0.75,0,,9,,4.132252168655396,5.36821026802063,,"John Holdzkom",9392,458720
"Sam Freeman","STL",0,0,0,1,0,0,0,18,0,0,1,0,0,,0,,9.132252168655395,9.132252168655395,,"Sam Freeman",6832,518693
"Danny Duffy","KCR",1,0,0,3,0,4.2,9.64285845659235,7.714286765273879,0,0.25,0.71428571,0.363636363,0,,3.8571433826369397,,3.5608236556150556,4.620216456544643,,"Danny Duffy",3542,518633
"Stephen Strasburg","WSN",0,1,0,1,1,5,3.6,1.8,0,0.38095238095238093,0.8,0.4,0,,1.8,,3.5322521686553956,5.0154018878936775,,"Stephen Strasburg",10131,544931
"Max Scherzer","DET",0,1,0,1,1,7.1,7.363639555688145,1.2272732592813576,2.454546518562715,0.2631578947368421,0.64516129,0.3,0.181818181,,6.136366296406788,,5.859526078169523,4.168007948509468,,"Max Scherzer",3137,453286
"Tim Collins","KCR",0,0,0,4,0,5.2,11.117648306190077,3.176470944625736,0,0.375,0.77777778,0.285714285,0,,3.176470944625736,,2.24989912848158,3.3404505149839454,,"Tim Collins",3164,525768
"Tim Hudson","SFG",0,1,0,4,4,21,6.857142857142857,0.8571428571428571,0.42857142857142855,0.3076923076923077,0.63559322,0.621212121,0.076923076,,4.285714285714286,,2.798918835322062,2.9449881349291123,,"Tim Hudson",921,218596
