Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Adam Wainwright","STL",1,0,0,3,3,15,12,1.8,2.4,0.34210526315789475,0.83333333,0.333333333,0.235294117,,4.8,,4.494452095031738,2.6918028707305592,,"Adam Wainwright",2233,425794
"Joe Nathan","TEX",0,0,0,1,0,1,9,9,0,0.5,0.33333333,0,0,,18,,4.0944520950317385,7.03095346391201,,"Joe Nathan",1122,150274
"Ryan Cook","OAK",1,0,0,4,0,3.1,10.80001029969244,2.70000257492311,0,0.4,0.5,0.333333333,0,,8.10000772476933,,2.494451522826603,2.9349271482289345,,"Ryan Cook",8855,475857
"Kris Medlen","ATL",0,1,0,1,1,6.1,5.684213379414899,0,1.4210533448537248,0.10526315789473684,-0.38461538,0.526315789,0.125,,2.8421066897074496,,4.357610623790605,4.159611388964048,,"Kris Medlen",9417,450665
"Sean Doolittle","OAK",0,0,0,3,0,2.2,16.87500402331448,0,0,0.5555555555555556,0.4,0.625,0,,3.3750008046628963,,-0.6555487990381463,0.4456394768356997,,"Sean Doolittle",1581,448281
"Drew Storen","WSN",1,1,1,4,0,4,13.5,6.75,0,0.3333333333333333,0.33333333,0.333333333,0,,9,,2.3444520950317385,3.4456401083618404,,"Drew Storen",6983,519322
"Edwin Jackson","WSN",0,1,0,2,1,6,9,4.5,1.5,0.4444444444444444,0.66037736,0.5,0.333333333,,7.5,,4.7611187616984045,3.328577437251806,,"Edwin Jackson",1841,429719
"Jose Mijares","SFG",0,0,0,6,0,2.2,13.500009253627445,6.750004626813722,0,0.42857142857142855,0.4,0.428571428,0,,10.125006940220583,,2.3444515809413247,3.4456403490850285,,"Jose Mijares",4140,467726
"David Phelps","NYY",0,2,0,3,0,3.1,5.40000514984622,2.70000257492311,0,0.4375,0.5,0.4375,0,,8.10000772476933,,2.7944518089291708,4.99682993594083,,"David Phelps",6316,475479
"Mike Leake","CIN",0,1,0,1,1,4.1,2.0769246005458837,4.153849201091767,4.153849201091767,0.26666666666666666,0.57692308,0.375,0.4,,10.384623002729418,,10.01753409685135,5.711666343208826,,"Mike Leake",10130,502190
"Sean Burnett","WSN",0,0,0,2,0,1,9.000009655962813,9.000009655962813,9.000009655962813,0.5,0,0.2,0.5,,27.00002896788844,,17.094467115418336,7.0309576873243245,,"Sean Burnett",1886,430634
"Jose Arredondo","CIN",0,0,0,2,0,1.1,0,13.500003218651585,6.750001609325793,0.42857142857142855,0.65217391,0.375,0.333333333,,20.250004827977378,,17.3444554924973,10.898017995537138,,"Jose Arredondo",4722,461766
"Jim Johnson","BAL",0,1,2,5,0,5.1,6.750000402331376,1.687500100582844,3.375000201165688,0.3333333333333333,0.48387097,0.35,0.333333333,,8.43750050291422,,7.0319523297250415,3.80873415760142,,"Jim Johnson",3656,462382
"Jordan Zimmermann","WSN",0,1,0,2,1,4,11.25,0,2.25,0.5,0.35714286,0.615384615,0.333333333,,11.25,,3.8444520950317385,1.6956401083618404,,"Jordan Zimmermann",4505,519455
"Mat Latos","CIN",0,1,0,2,1,8.1,5.400002059937309,2.1600008239749235,2.1600008239749235,0.3,0.58823529,0.387096774,0.166666666,,6.480002471924771,,5.734453102112201,4.728733704054493,,"Mat Latos",3815,502009
"Guillermo Mota","SFG",0,0,0,3,0,1.2,16.200016608255247,0,0,0.75,0.33333333,0.25,0,,21.60002214434033,,-0.5055515956916499,1.2563510319388937,,"Guillermo Mota",1467,150407
"Craig Stammen","WSN",0,0,0,4,0,3,9.000002861023859,6.000001907349239,3.0000009536746197,0.3333333333333333,0.81395349,0.333333333,0.25,,9.000002861023859,,10.427787759569696,8.052121250285834,,"Craig Stammen",7274,489334
"Chris Carpenter","STL",1,2,0,3,3,13.2,5.92682788969182,3.9512185931278805,0.6585364321879801,0.33962264150943394,0.63559322,0.384615384,0.05,,2.6341457287519203,,4.045671385969932,5.243111133451221,,"Chris Carpenter",1292,112020
"Madison Bumgarner","SFG",1,2,0,3,3,15,8.4,2.4,1.8,0.3333333333333333,0.6741573,0.4,0.2,,6,,4.827785428365072,3.6960361128052077,,"Madison Bumgarner",5524,518516
"Lance Lynn","STL",1,2,0,6,2,11,12.272720356621974,4.90908814264879,2.454544071324395,0.3448275862068966,0.54054054,0.379310344,0.272727272,,5.727269499756922,,5.548996166356133,3.4717934759177753,,"Lance Lynn",2520,458681
"Jose Valverde","DET",0,1,1,4,0,2.2,20.250013880441166,3.375002313406861,6.750004626813722,0.8181818181818182,0.32608696,0.23076923,0.666666666,,30.37502082066175,,9.469456464800253,1.3712329338404328,,"Jose Valverde",1726,407878
