Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Zack Greinke","LAD",1,1,0,3,3,21,7.285714285714286,0.8571428571428571,0,0.24561403508771928,0.625,0.517857142,0,,2.5714285714285716,,1.7145210425059003,2.755399775505066,,"Zack Greinke",1943,425844
"Sonny Gray","OAK",0,1,0,2,2,13,8.307692307692308,4.153846153846154,0.6923076923076923,0.2647058823529412,0.89041096,0.558823529,0.142857142,,2.076923076923077,,3.586315914300772,3.321936941949221,,"Sonny Gray",12768,543243
"Brian Wilson","LAD",1,0,0,6,0,6,12,3,0,0.2857142857142857,1,0.714285714,0,,0,,1.3811877091725673,2.06426437770327,,"Brian Wilson",6485,451216
"Francisco Liriano","PIT",1,0,0,2,2,13,6.923076923076923,2.076923076923077,0,0.2,0.75,0.628571428,0,,2.076923076923077,,2.663238991223849,3.2937713006368052,,"Francisco Liriano",3201,434538
"Alex Cobb","TBR",1,0,0,2,2,11.2,7.7142836123102425,2.314285083693073,0,0.35135135135135137,0.82352941,0.567567567,0,,1.5428567224620486,,2.362140276967212,3.1818320558557702,,"Alex Cobb",6562,502171
"Carlos Marmol","LAD",0,0,0,2,0,3.2,12.272716632568505,2.454543326513701,0,0.14285714285714285,1,0.142857142,0,,0,,1.1387651218841328,3.3742868262031296,,"Carlos Marmol",2790,461791
"Doug Fister","DET",1,0,0,2,2,12,6,1.5,0.75,0.34146341463414637,0.83333333,0.476190476,0.1,,3,,3.297854375839234,3.3529821567237383,,"Doug Fister",9425,450729
"Alex Torres","TBR",0,0,0,3,0,4,11.25,0,0,0.2222222222222222,1,0.555555555,0,,0,,1.2978543758392336,2.3224693786352875,,"Alex Torres",7038,456776
"Gerrit Cole","PIT",1,1,0,2,2,11,8.181818181818182,1.6363636363636365,1.6363636363636365,0.11538461538461539,0.95238095,0.464285714,0.181818181,,2.4545454545454546,,4.138763466748324,3.141280440173366,,"Gerrit Cole",13125,543037
"Randy Choate","STL",0,0,0,9,0,3.1,2.700002768042541,2.700002768042541,0,0.1111111111111111,1,0.555555555,0,,0,,3.347854683399516,4.577393947278299,,"Randy Choate",813,329092
"Jose Alvarez","DET",0,0,0,1,0,3,9,3,0,0,1,0.333333333,0,,0,,2.047854375839234,3.8693921585877744,,"Jose Alvarez",5358,501625
"Mike Minor","ATL",1,0,0,1,1,6.1,7.105266724268624,1.4210533448537248,0,0.4,0.88888889,0.631578947,0,,1.4210533448537248,,1.9425906631752254,2.3740077230006005,,"Mike Minor",10021,501985
"Grant Balfour","OAK",1,0,1,3,0,3,9,3,0,0,1,0,0,,0,,2.047854375839234,3.8693921585877744,,"Grant Balfour",718,346797
"Justin Masterson","CLE",0,0,0,1,0,2,9,0,0,0.25,1,0.75,0,,0,,2.5478543758392336,2.5478543758392336,,"Justin Masterson",2038,475416
"Luis Ayala","ATL",0,0,0,3,0,2,13.5,9,0,0.3333333333333333,1,1,0,,0,,3.0478543758392336,3.0478543758392336,,"Luis Ayala",1650,425646
"Chris Capuano","LAD",1,0,0,1,0,3,9,9,0,0,1,0.75,0,,0,,4.0478543758392345,4.503238821526369,,"Chris Capuano",1701,425626
"Jake McGee","TBR",0,1,0,4,0,3,9.000002861023859,9.000002861023859,0,0.3333333333333333,0.66666667,0.222222222,0,,6.000001907349239,,4.047854693730773,5.8693930555307645,,"Jake McGee",7550,459429
"Chris Withrow","LAD",0,1,0,4,0,5,5.40000411987619,10.80000823975238,0,0.21428571428571427,0.66666667,0.5,0,,5.40000411987619,,5.4478562068953185,6.267548834508006,,"Chris Withrow",7161,519437
"Vin Mazzaro","PIT",0,0,0,3,0,1.2,10.800004119874618,0,0,0,1,0.666666666,0,,0,,0.6478534603115405,1.467545775236187,,"Vin Mazzaro",5231,476570
"Chris Archer","TBR",0,0,0,2,0,1.2,10.800023431828793,0,0,0.25,1,0.75,0,,0,,0.6478491687661685,0.6478491687661685,,"Chris Archer",6345,502042
"John Axford","STL",0,0,0,6,0,5.2,14.294126467726716,6.352945096767429,1.5882362741918572,0.1111111111111111,1,0.5,0.25,,1.5882362741918572,,4.283149255766234,2.9533743201687415,,"John Axford",9059,446099
"Jason Grilli","PIT",0,0,1,4,0,3.1,10.80000102996836,0,0,0.3333333333333333,1,0.333333333,0,,0,,0.6478541469573762,2.287238307774919,,"Jason Grilli",521,276351
"Tony Watson","PIT",0,0,0,4,0,4,2.25,2.25,2.25,0.21428571428571427,1,0.533333333,0.25,,2.25,,6.547854375839234,4.664007712900639,,"Tony Watson",3132,453265
"Bryan Shaw","CLE",0,0,0,1,0,1.2,10.799978628200861,0,0,0.3333333333333333,1,0,0,,0,,0.6478591251279311,1.4675495053006236,,"Bryan Shaw",8110,543766
"J.P. Howell","LAD",0,0,0,7,0,6,9.000007867819988,4.500003933909994,1.5000013113033315,0.25,1,0.411764705,0.142857142,,1.5000013113033315,,4.714522499509602,4.141700891986424,,"J.P. Howell",8245,434442
"Ryan Dempster","BOS",0,0,0,3,0,3,9,0,3,0.375,1,0.333333333,0.25,,3,,5.3811877091725675,2.8693921585877744,,"Ryan Dempster",517,133225
"Craig Kimbrel","ATL",0,0,1,1,0,1.1,13.500033393584838,13.500033393584838,0,0,1,1,0,,0,,4.547858086237548,4.547858086237548,,"Craig Kimbrel",6655,518886
"Freddy Garcia","ATL",0,0,0,1,1,6,9,3,3,0.375,1,0.611111111,0.4,,3,,6.3811877091725675,3.186315490057072,,"Freddy Garcia",1077,150119
"J.J. Hoover","CIN",0,0,0,1,0,0.2,0,0,0,0,1,1,0,,0,,3.047854375839234,3.047854375839234,,"J.J. Hoover",9037,543331
"Manny Parra","CIN",0,0,0,1,0,0.2,13.500014081612017,0,0,0.5,1,0,0,,0,,0.047851246592119256,0.047851246592119256,,"Manny Parra",4279,448159
"Bryan Morris","PIT",0,0,0,1,0,1,9,0,0,0.3333333333333333,1,0.333333333,0,,0,,1.0478543758392336,2.4140077129006388,,"Bryan Morris",10234,457768
"Sam LeCure","CIN",0,0,0,1,0,1,0,0,0,0.3333333333333333,1,0.666666666,0,,0,,3.0478543758392336,4.414007712900639,,"Sam LeCure",4664,459967
"David Hale","ATL",0,0,0,1,0,0.1,0,0,0,0,1,1,0,,0,,3.047854375839234,3.047854375839234,,"David Hale",9756,571735
"Alfredo Simon","CIN",0,0,0,1,0,1.1,0,0,0,0.3333333333333333,1,0,0,,0,,3.0478543758392336,6.121706987686956,,"Alfredo Simon",2155,430580
"Marc Rzepczynski","CLE",0,0,0,1,0,0.1,27.000028163224034,0,0,0,1,0,0,,0,,-2.9521518826549955,-2.9521518826549955,,"Marc Rzepczynski",6612,519240
"Jeanmar Gómez","PIT",0,0,0,1,0,4,0,4.5,0,0.2,0.6,0.642857142,0,,0,,4.547854375839234,5.914007712900639,,"Jeanmar Gomez",9033,491646
"Charlie Morton","PIT",0,1,0,1,1,5.2,6.352937612568568,6.352937612568568,1.588234403142142,0.13333333333333333,0.89285714,0.733333333,0.333333333,,3.176468806284284,,6.047852692885502,4.476993576087419,,"Charlie Morton",4676,450203
"Drew Smyly","DET",0,0,0,6,0,3,8.99999427795774,8.99999427795774,0,0.125,0.5,0.25,0,,2.99999809265258,,4.047853740056761,6.324774520865189,,"Drew Smyly",11760,592767
"Phil Coke","DET",0,0,0,4,0,1,0,0,0,0.25,0,0.5,0,,9.000009655962813,,3.0478543758392336,4.414009178625729,,"Phil Coke",5535,457435
"Hyun Jin Ryu","LAD",1,0,0,2,2,10,4.5,1.8,0,0.2727272727272727,0.63636364,0.484848484,0,,3.6,,2.6478543758392337,3.8773923791944984,,"Hyun Jin Ryu",14444,547943
"Ryan Cook","OAK",0,0,0,1,0,0.2,13.500014081612017,13.500014081612017,0,0.5,0,1,0,,27.000028163224034,,4.547855940462791,4.547855940462791,,"Ryan Cook",8855,475857
"Al Alburquerque","DET",0,1,0,7,0,4.2,17.357148768952495,5.785716256317499,0,0.4444444444444444,0.71428571,0.75,0,,3.8571441708783323,,1.1192822904000674,1.4120295337651996,,"Al Alburquerque",6324,456379
"Joel Peralta","TBR",0,0,0,3,0,3.1,10.80001029969244,2.70000257492311,0,0.375,1,0.125,0,,0,,1.5478529453263947,3.1872385132399916,,"Joel Peralta",2332,407908
"Luis Avilán","ATL",0,0,0,4,0,2.2,3.3750008046628963,3.3750008046628963,0,0.3333333333333333,1,0.333333333,0,,0,,3.422854465246222,5.472084959412952,,"Luis Avilan",2882,501593
"Cody Allen","CLE",0,0,0,1,0,0.1,27.000028163224034,0,0,1,0,1,0,,0,,-2.9521518826549955,-2.9521518826549955,,"Cody Allen",12183,592102
"Dan Straily","OAK",0,0,0,1,1,6,12,0,1.5,0.25,0.55555556,0.384615384,0.142857142,,4.5,,3.047854375839234,2.47503326907754,,"Dan Straily",9460,573185
"Clay Buchholz","BOS",0,0,0,4,4,20.2,7.403224667699157,3.483870431858427,1.3064514119469102,0.3064516129032258,0.74626866,0.43076923,0.136363636,,4.354838039823034,,4.596241234442979,4.163436788855843,,"Clay Buchholz",3543,453329
"Justin Wilson","PIT",0,0,0,2,0,2.2,10.125002413988689,3.3750008046628963,0,0.2857142857142857,0.66666667,0.571428571,0,,3.3750008046628963,,1.9228541076182681,2.9474693547016333,,"Justin Wilson",4301,458677
"Edward Mujica","STL",0,0,0,2,0,2,0,0,4.5,0,1,0.571428571,0.5,,4.5,,9.547854375839233,4.414007712900639,,"Edward Mujica",3970,465629
"Bartolo Colon","OAK",0,1,0,1,1,6,6,0,0,0.47619047619047616,0.72727273,0.631578947,0,,4.5,,2.2145210425059005,3.125289933880171,,"Bartolo Colon",375,112526
"Wesley Wright","TBR",0,0,0,2,0,0.2,13.500014081612017,13.500014081612017,0,0.5,1,0.5,0,,0,,4.547855940462791,4.547855940462791,,"Wesley Wright",5960,449079
"Sean Doolittle","OAK",0,1,0,4,0,4.1,12.461531148158647,4.153843716052882,2.076921858026441,0.2,0.83333333,0.09090909,0.2,,4.153843716052882,,4.663238043193132,3.239569652243049,,"Sean Doolittle",1581,448281
"Joe Smith","CLE",0,0,0,1,0,0.2,13.500014081612017,0,0,0.3333333333333333,1,0.333333333,0,,0,,0.047851246592119256,2.0970833896999213,,"Joe Smith",3281,501925
"Jose Veras","DET",0,0,0,6,0,5,16.199984550490807,0,1.7999982833878676,0.4,0.83333333,0.545454545,0.333333333,,3.599996566775735,,2.0478553295126405,0.2675490295818772,,"Jose Veras",2063,407842
"Jarrod Parker","OAK",1,0,0,1,1,5,1.8,1.8,0,0.2777777777777778,0.5,0.5,0,,5.4,,3.2478543758392338,4.340777045488357,,"Jarrod Parker",4913,519105
"Shelby Miller","STL",0,0,0,1,0,1,9,0,9,0,1,0,0.333333333,,9,,14.047854375839233,5.146314387023449,,"Shelby Miller",10197,571946
"Logan Ondrusek","CIN",0,0,0,1,0,1,9,0,9,0,1,0.333333333,0.5,,9,,14.047854375839233,3.780161049962044,,"Logan Ondrusek",3677,446185
"Clayton Kershaw","LAD",1,2,0,4,4,23,10.956521739130435,2.739130434782609,0,0.3050847457627119,0.56,0.551724137,0,,3.130434782608696,,1.5261152454044509,2.4170848130531937,,"Clayton Kershaw",2036,477132
"Kenley Jansen","LAD",0,0,2,6,0,4.1,20.76923229285257,2.076923229285257,0,0.6666666666666666,0.71428571,0.333333333,0,,4.153846458570514,,-0.8752228350329183,-0.24469047936438448,,"Kenley Jansen",3096,445276
"Craig Breslow","BOS",1,0,0,10,0,7.1,7.363631894768519,8.59090387722994,0,0.2857142857142857,0.8,0.571428571,0,,2.4545439649228395,,5.093307679941599,5.83848177519566,,"Craig Breslow",4363,444520
"Fernando Rodney","TBR",1,0,0,3,0,2.1,15.428573530547759,11.571430147910819,0,0.25,0.6,0.333333333,0,,7.714286765273879,,4.762140323677873,5.3476346907571815,,"Fernando Rodney",494,407845
"Jordan Walden","ATL",0,0,0,2,0,2.2,10.124987930073821,3.374995976691274,0,0.375,0.2,0.875,0,,13.499983906765095,,3.0478543758392336,3.0478543758392336,,"Jordan Walden",3271,477229
"Joe Kelly","STL",0,1,0,4,4,21.2,7.8923100082133395,3.7384626354694763,0.8307694745487725,0.2903225806451613,0.69852941,0.523809523,0.142857142,,4.153847372743862,,3.878623850388006,3.5613689904714336,,"Joe Kelly",9761,523260
"Ronald Belisario","LAD",0,0,0,7,0,3.2,4.909093356330767,4.909093356330767,0,0.23076923076923078,0.5,0.538461538,0,,7.363640034496151,,4.411491419264447,5.156666338230808,,"Ronald Belisario",2203,430613
"Ricky Nolasco","LAD",0,1,0,1,1,4,9,2.25,2.25,0.2,0.38461538,0.3,0.2,,6.75,,5.047854375839234,3.50554604716599,,"Ricky Nolasco",3830,445060
"Jeremy Hellickson","TBR",0,0,0,1,1,1,0,18,0,0.25,1,0,0,,0,,9.047854375839233,13.146314387023448,,"Jeremy Hellickson",4371,476451
"Danny Salazar","CLE",0,1,0,1,1,4,9,4.5,2.25,0.2727272727272727,0.65217391,0.416666666,0.166666666,,6.75,,5.797854375839234,4.597084381431341,,"Danny Salazar",5867,517593
"Jamey Wright","TBR",0,0,0,2,0,2,4.5,13.5,0,0.5714285714285714,0.42857143,0.571428571,0,,18,,6.547854375839234,7.230931044369936,,"Jamey Wright",715,124604
"Seth Maness","STL",0,0,0,9,0,5,5.400004634861156,0,1.8000015449537186,0.3125,0.86956522,0.470588235,0.25,,1.8000015449537186,,4.447855577469904,2.940776953583069,,"Seth Maness",12235,595307
"Aníbal Sánchez","DET",1,2,0,3,3,16.1,12.673471854360123,4.408164123255696,2.204082061627848,0.3170731707317073,0.77319588,0.409090909,0.25,,4.408164123255696,,4.884589427195773,3.0391882553555782,,"Anibal Sanchez",3284,434671
"Mark Melancon","PIT",1,0,0,4,0,3.2,4.909091760304496,2.454545880152248,4.909091760304496,0.2727272727272727,0.625,0.461538461,0.4,,9.818183520608992,,9.866037376262145,4.638063747566938,,"Mark Melancon",4264,453343
"Kevin Siegrist","STL",0,0,0,9,0,6,4.500004649167096,0,1.5000015497223653,0.23809523809523808,0.65217391,0.363636363,0.09090909,,3.0000030994447306,,4.214522247845518,4.552470381608254,,"Kevin Siegrist",8180,543779
"Sean Marshall","CIN",0,0,0,1,0,0,0,18,0,1,0.66666667,0,0,,9,,9.047854375839233,10.414007712900638,,"Sean Marshall",5905,445156
"Johnny Cueto","CIN",0,1,0,1,1,3.1,0,2.700002768042541,5.400005536085082,0.375,0.80645161,0.352941176,0.4,,10.800011072170165,,11.747863295087424,5.997087404984718,,"Johnny Cueto",6893,456501
"Franklin Morales","BOS",0,0,0,3,0,1.1,0,13.500003218651585,0,0.42857142857142855,0.8,0.2,0,,6.750001609325793,,7.547855448723095,10.62170118997319,,"Franklin Morales",5088,462985
"Alex Wood","ATL",0,0,0,2,0,3.1,8.100008304127623,0,2.700002768042541,0.2,-0.625,0.3,0.25,,0,,5.14785652876121,2.88723821564925,,"Alex Wood",13781,622072
"Rick Porcello","DET",0,1,0,2,0,0,0,0,0,1,0.66666667,0.666666666,0,,0,,3.0478543758392336,3.0478543758392336,,"Rick Porcello",2717,519144
"Brett Anderson","OAK",0,0,0,1,0,0.1,27.000028163224034,27.000028163224034,0,1,0.5,1,0,,27.000028163224034,,6.047857505086348,6.047857505086348,,"Brett Anderson",8223,474463
"David Carpenter","ATL",0,1,0,3,0,2.2,10.125002413988689,3.3750008046628963,6.750001609325793,0.16666666666666666,0,0.375,0.5,,13.500003218651585,,11.672856432199968,3.9720846017849984,,"David Carpenter",3959,502304
"Lance Lynn","STL",2,2,0,5,3,17.1,8.82692469577142,5.711539509028565,0.5192308644571423,0.36,0.70945946,0.34,0.058823529,,5.192308644571423,,3.9132391499344705,4.503120415620582,,"Lance Lynn",2520,458681
"David Price","TBR",0,1,0,1,1,7,6.428571428571429,2.5714285714285716,2.5714285714285716,0.3181818181818182,0.48780488,0.416666666,0.2,,9,,6.190711518696377,4.428073428784098,,"David Price",3184,456034
"Joaquín Benoit","DET",0,0,3,6,0,5.2,15.882362741918573,1.5882362741918572,1.5882362741918572,0.46153846153846156,0.65789474,0.285714285,0.142857142,,6.352945096767429,,2.871383678706805,2.2648668384523725,,"Joaquin Benoit",1437,276542
"Jake Peavy","BOS",0,1,0,3,3,12.2,5.684209099767308,2.842104549883654,0,0.36363636363636365,0.5,0.441860465,0,,7.105261374709135,,2.7320649814077163,4.242023553946978,,"Jake Peavy",1051,408241
"Matt Moore","TBR",0,1,0,2,1,6.1,9.947373413976074,4.263160034561174,0,0.42857142857142855,0.38461538,0.428571428,0,,9.947373413976074,,2.732064743649517,4.4577329829510175,,"Matt Moore",1890,519043
"Paco Rodríguez","LAD",0,0,0,2,0,0.2,13.500014081612017,27.000028163224034,13.500014081612017,0.75,0.86956522,0.2,1,,27.000028163224034,,28.547880974439707,11.097092777441265,,"Paco Rodriguez",13398,572089
"Kris Medlen","ATL",0,1,0,1,1,4,9,2.25,2.25,0.5,0.625,0.352941176,0.2,,11.25,,5.797854375839234,4.25554604716599,,"Kris Medlen",9417,450665
"Julio Teheran","ATL",0,1,0,1,1,2.2,16.87497837471753,3.374995674943506,3.374995674943506,0.7,0.39473684,0.181818181,0.333333333,,20.249974049661038,,5.297851492468237,1.959778274402689,,"Julio Teheran",6797,527054
"A.J. Burnett","PIT",0,1,0,1,1,2,0,18,4.5,0.5,0.41666667,0.636363636,0.5,,31.5,,17.047854375839233,11.914007712900638,,"A.J. Burnett",512,150359
