Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Tyler Kinley","COL",3.2184300422668457,-4.085214138031006,7.303644180297852,-6.534999370574951,-0.6789363026618958,1.1598210334777832,1.1119837760925293,1.170573115348816,1.3812999725341797,42,-0.19565394520759583,2.970590723700237,25,7,"Tyler Kinley",18297,641755
"Eduard Bazardo","SEA",0.3472220301628113,-0.24420198798179626,0.5914240479469299,2.430000066757202,0.23562106490135193,0.22501739859580994,0.20706667006015778,0.26347827911376953,1.0081499814987183,8,-0.21756720542907715,1.7606569057349313,1,0,"Eduard Bazardo",20997,660825
"Andrew Abbott","CIN",1.043558120727539,-8.825593948364258,9.869152069091797,12.01819896697998,1.153795838356018,0.9014316201210022,0.8765917420387268,0.8763520121574402,0.963487982749939,25,-0.4563087821006775,1.6139763160922838,0,0,"Andrew Abbott",29911,671096
"Luke Weaver","NYY",3.2771143913269043,-4.262618064880371,7.539732456207275,16.9060001373291,1.8115347623825073,1.1401287317276,1.0937328338623047,1.1938354969024658,1.2153680324554443,50,1.416751503944397,1.4575856652989385,25,6,"Luke Weaver",16918,596133
"Brent Suter","CIN",1.0863521993160248,-1.5940059497952461,2.6803581416606903,7.468199968338013,0.6840958222746849,0.47962340807661097,0.5244422147148534,0.6588510579251229,0.8350740803612603,27,0.8403711877763271,1.4246396124106813,6,5,"Brent Suter",13942,608718
"Guillo Zuñiga","LAA",0.5345804691314697,-0.3997461199760437,0.9343265891075134,-4.349999904632568,-0.4543893337249756,0.501612663269043,0.5471749901771545,1.0393333435058594,0.6806222200393677,9,-0.357257604598999,1.422981236150829,3,0,"Guillo Zuniga",19588,670871
"Marcus Stroman","NYY",-0.5547636734554544,-11.90401182603091,11.349248033482581,-7.966401070356369,-0.7781710252165794,0.9441192379965323,0.8630819112421518,0.8489067012444138,1.2102758884429932,29,-1.9633134044706821,1.3757142420675408,0,0,"Marcus Stroman",13431,573186
"Mitch Keller","PIT",0.28137022256851196,-12.58132553100586,12.862695693969727,-1.9135000705718994,-0.23350350558757782,0.9240511655807495,0.8768415451049805,0.871025800704956,0.8359666466712952,30,-1.0545027256011963,1.358999092305821,0,0,"Mitch Keller",17594,656605
"José Ruiz","PHI",0.7726040482521057,-1.9716596603393555,2.7442638874053955,2.1640002727508545,0.1827726513147354,0.6841067671775818,0.5178779363632202,0.5876307487487793,0.6598666906356812,36,-0.22172951698303223,1.3510913144691716,5,6,"Jose Ruiz",14552,614179
"Génesis Cabrera","TOR",1.3865330219268799,-4.394423961639404,5.780957221984863,-1.0970001220703125,-0.12333349883556366,1.1073875427246094,1.0233116149902344,1.1489391326904297,1.0166441202163696,59,-0.042553097009658813,1.2946287872557878,17,12,"Genesis Cabrera",17490,650893
"Enyel De Los Santos","- - -",-0.24337200820446014,-4.311534255743027,4.068162173032761,-8.332000255584717,-0.9508030116558075,0.7659549403568389,0.7721584276719526,1.0202000243589282,0.7588772760196165,44,-1.5975401699543,1.2798034528426128,14,12,"Enyel De Los Santos",18403,660853
"Charlie Morton","ATL",0.3747965693473816,-12.03143310546875,12.406229972839355,-1.2870997190475464,-0.1445314586162567,0.9667553901672363,0.8901325464248657,0.8751866817474365,1.0260332822799683,30,-0.8472685813903809,1.2349535875040232,0,0,"Charlie Morton",4676,450203
"Albert Suárez","BAL",1.1618003025650978,-9.117565989494324,10.279366314411163,8.4514000415802,0.8407108932733536,0.9685376831258226,0.9307423767944177,0.9242812693119049,1.0941483551456082,31,-0.02792145311832428,1.2274620830869454,0,1,"Albert Suarez",6175,544150
"Colin Rea","MIL",-0.2821514904499054,-11.57925570011139,11.297104239463806,-0.45749998092651367,-0.1366651952266693,0.8912928518971507,0.8682411805877472,0.8929625172168016,1.1081677559883363,31,-1.54337877035141,1.2268144785484012,3,0,"Colin Rea",12317,607067
"Tyler Holton","DET",3.7119415402412415,-4.269752264022827,7.981693625450134,26.87399959564209,2.805431604385376,1.0780474936495945,1.127516610281808,1.2669818184592507,1.2590192063496664,52,2.294160097837448,1.1490477034023,24,8,"Tyler Holton",26231,663947
"Luis L. Ortiz","PIT",2.2376214265823364,-8.18552565574646,10.423147201538086,16.98979949951172,1.6810249090194702,0.9533954088842932,0.9399584415886137,1.035594553560824,1.2990742921829224,35,1.212500810623169,1.1345017087207232,8,4,"Luis L. Ortiz",27646,682847
"Martín Pérez","- - -",-0.15427371859550476,-10.037678241729736,9.88340425491333,-4.755899667739868,-0.4549761116504669,0.9309169228290799,0.8767424666718261,0.8614615477048434,1.1968691899226263,26,-1.2784345895051956,1.1127122626119825,0,0,"Martin Perez",6902,527048
"Carlos Rodón","NYY",0.49675852060317993,-10.909157752990723,11.405917167663574,2.1913986206054688,0.19810961186885834,0.843277096748352,0.8006888031959534,0.8741499781608582,0.8359875082969666,32,-0.4874090254306793,1.0764900315657493,0,0,"Carlos Rodon",16137,607074
"Grayson Rodriguez","BAL",0.9909462928771973,-7.510031700134277,8.500977516174316,3.2750003337860107,0.37614473700523376,0.9339349269866943,0.90743088722229,0.8607400059700012,1.1681300401687622,20,-0.00736912339925766,1.0684133827401605,0,0,"Grayson Rodriguez",24492,680570
"Tanner Rainey","WSN",0.17000612616539001,-0.40674400329589844,0.5767501592636108,-0.940000057220459,-0.10640661418437958,0.1358431577682495,0.1613854616880417,0.17197999358177185,0.4453500211238861,20,0.25519275665283203,0.9962955697259102,1,1,"Tanner Rainey",17610,663432
"Pedro Avila","- - -",0.5138503462076187,-2.0657140016555786,2.579564455896616,7.221999168395996,0.6590588092803955,0.38502222175399464,0.41760927615779464,0.5350074039565192,0.6554215985375482,37,0.346481554210186,0.9881176381863954,7,5,"Pedro Avila",18864,658648
"James Paxton","- - -",0.8484144508838654,-6.954611778259277,7.803026080131531,0.32699933648109436,0.03335767984390259,1.0017044321695963,0.9575830180689974,0.8774952207292829,1.1874190739222936,21,-0.1326184943318367,0.9795893408581724,0,0,"James Paxton",11828,572020
