Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Jon Lester","CHC",1.5995622873306274,-11.65059757232666,13.250160217285156,12.973999977111816,1.3460031747817993,0.9318485856056213,0.8886203169822693,0.8680000305175781,1.19035005569458,32,-0.006011060439050198,1.7225584824550955,0,0,"Jon Lester",4930,452657
"Wade LeBlanc","SEA",1.2960699498653412,-9.29884835332632,10.594917938113213,8.184399902820587,0.8136527240276337,0.8253462092304266,0.8687918842191527,0.7529312591068447,1.1498740911483765,27,-0.003710925579071045,1.574045817010667,0,0,"Wade LeBlanc",5221,453281
"Héctor Santiago","CHW",0.7018960118293762,-5.273930072784424,5.975826025009155,-4.05590033531189,-0.4478253275156021,0.7267788449923197,0.6488133699729525,0.6405346734183175,0.7262181829322468,22,-0.5928975641727448,1.558660418534299,8,2,"Hector Santiago",4026,502327
"Mike Fiers","- - -",1.5827360451221466,-10.798878163099289,12.381613671779633,15.29900074005127,1.5213772654533386,0.9074118157716397,0.8784598648548126,0.8744064550245961,1.1564193771731468,31,0.2886253297328949,1.455605919643364,0,1,"Mike Fiers",7754,571666
"Dylan Bundy","BAL",-1.3971160650253296,-13.770722389221191,12.373605728149414,-25.379098892211914,-2.528911590576172,0.9062094688415527,0.8556913733482361,0.8647032380104065,0.9455200433731079,30,-2.975041151046753,1.4333268862296746,0,0,"Dylan Bundy",12917,605164
"Derek Law","SFG",0.20253197848796844,-0.17980800569057465,0.3823399841785431,-10.11400032043457,-1.1008827686309814,0.30287644267082214,0.3896280825138092,0.44974285364151,0,3,-0.7450699806213379,1.4137650323130537,1,1,"Derek Law",13133,571882
"Ross Stripling","LAD",1.45331609249115,-7.680530071258545,9.133845925331116,13.412999629974365,1.4477830529212952,0.9715103650875534,0.9187274270279463,0.9279211976311423,1.1844322796790832,31,0.10818056762218475,1.387754159085724,4,0,"Ross Stripling",13273,548389
"Blake Snell","TBR",5.008378028869629,-8.477437973022461,13.48581600189209,47.412200927734375,4.937175273895264,0.9687208533287048,0.9325025677680969,0.8774193525314331,1.1391870975494385,31,3.8149096965789795,1.3551844659033412,0,0,"Blake Snell",13543,605483
"Javy Guerra","MIA",0.07480603456497192,-1.6331260204315186,1.7079321146011353,-9.75,-0.9929645657539368,0.5954615473747253,0.6370333433151245,1.0029187202453613,0.4412800073623657,20,-1.1205145120620728,1.246141489815342,7,5,"Javy Guerra",7407,457915
"Elieser Hernández","MIA",0.18944001197814941,-4.3402259349823,4.529665946960449,-8.3951997756958,-0.774869292974472,0.898385632449183,0.8827620020934513,0.8211499974131584,0.7050461723254278,26,-1.0073822736740112,1.2182494170650928,6,4,"Elieser Hernandez",16933,622694
"Chad Bettis","COL",0.515144020318985,-8.727016240358353,9.242159843444824,-3.089999794960022,-0.06132747232913971,0.9970969462212715,0.9502794342115521,0.8281777567333646,1.3924879550933837,25,-0.6960361748933792,1.2126800401376183,0,1,"Chad Bettis",10587,518452
"Justin Verlander","HOU",4.695610046386719,-11.734979629516602,16.43058967590332,40.3129997253418,4.162967681884766,0.9853565096855164,1.0233469009399414,0.8712353110313416,1.2762060165405273,33,3.559964895248413,1.205427123002277,0,0,"Justin Verlander",8700,434378
"Jarlín García","MIA",0.2518400102853775,-3.9257800579071045,4.177620053291321,-7.2154000997543335,-0.7283771932125092,0.813481637732736,0.8360012041197883,0.978200024571912,0.9058231023641733,26,-0.8910869434475899,1.2006698505520252,1,4,"Jarlin Garcia",18282,606424
"Ken Giles","- - -",1.9305419921875,-3.497204065322876,5.427746057510376,-0.07900011539459229,-0.017036475241184235,1.2991615107695982,1.339557881940875,1.317592698877508,1.2465076721631563,13,0.307773657143116,1.1782170962651222,22,5,"Ken Giles",12910,571704
"Randy Rosario","CHC",1.127147912979126,-2.072514057159424,3.19966197013855,4.915999889373779,0.547143280506134,0.7643274068832397,0.9387842416763306,1.1902954578399658,1.172694444656372,36,0.31046950817108154,1.1642230160383917,11,5,"Randy Rosario",14508,600968
"Reynaldo López","CHW",1.691133975982666,-13.043042182922363,14.734175682067871,9.341499328613281,0.886464536190033,1.0101231336593628,0.9412639737129211,0.8759375214576721,1.142143726348877,32,0.5320931673049927,1.1420928003564073,0,0,"Reynaldo Lopez",16400,625643
"Tyler Thornburg","BOS",0.3727579712867737,-0.7269441485404968,1.0997021198272705,-2.682000160217285,-0.3020540773868561,0.5542091131210327,0.6167807579040527,0.6869679689407349,0.9294875264167786,16,-0.45941343903541565,1.1320078848170527,4,1,"Tyler Thornburg",10688,592804
"Kyle Freeland","COL",4.113063812255859,-12.536099433898926,16.6491641998291,47.211997985839844,4.300207614898682,1.0406486988067627,0.9658510088920593,0.8741939663887024,1.3113939762115479,33,2.8295533657073975,1.1228503772387235,0,0,"Kyle Freeland",16256,607536
"Iván Nova","PIT",0.043978046625852585,-11.685245513916016,11.72922420501709,-6.529200077056885,-0.6728695034980774,0.9709597229957581,0.9125841856002808,0.876800000667572,1.0574275255203247,29,-1.0659068822860718,1.111200261181506,0,0,"Ivan Nova",1994,467100
"Robert Gsellman","NYM",1.2139320373535156,-6.871041774749756,8.08497428894043,-6.259999752044678,-0.6612803936004639,1.3266651630401611,1.1568464040756226,1.3244882822036743,1.4686682224273682,44,-0.1891121119260788,1.1041372977624895,23,12,"Robert Gsellman",13696,607229
"T.J. McFarland","ARI",0.9109119772911072,-2.452038049697876,3.362950086593628,14,1.4587634801864624,0.6088839769363403,0.5563660264015198,0.7395532131195068,0.62078458070755,26,0.3974767327308655,1.0985586562679557,10,5,"T.J. McFarland",3237,519008
"Tyler Mahle","CIN",-0.9096360206604004,-9.179825782775879,8.270190238952637,-11.383899688720703,-1.1412949562072754,0.9739498496055603,0.8579983711242676,0.8741652369499207,1.011391282081604,23,-2.028791666030884,1.0948256912645304,0,0,"Tyler Mahle",16358,641816
"Brett Cecil","STL",0.06882799416780472,-1.0356779098510742,1.1045058965682983,-11.484000205993652,-1.1610698699951172,0.42396846413612366,0.43935588002204895,0.6879749894142151,0.5120060443878174,33,-0.9112533926963806,1.073595642156015,5,3,"Brett Cecil",2660,446399
"Wily Peralta","KCR",1.7948880195617676,-2.135684013366699,3.930572032928467,3.7190003395080566,0.38901206851005554,1.3696585893630981,1.0042526721954346,1.128616213798523,2.092285633087158,7,0.25113531947135925,1.0593284950157271,16,1,"Wily Peralta",7738,503449
"Kyle Gibson","MIN",1.603700041770935,-12.314516067504883,13.91821575164795,18.673200607299805,1.820621132850647,0.9230890870094299,0.8675753474235535,0.8772812485694885,0.9844124913215637,32,0.6999115943908691,1.0374072238463918,0,0,"Kyle Gibson",10123,502043
"Yefry Ramírez","BAL",-0.3648620843887329,-5.517768055200577,5.1529059410095215,-7.53510046005249,-0.6776643991470337,0.9897997873772378,0.9219603036131178,0.8417647060225991,1.0296133160591125,15,-1.3829744458198547,1.0143523375493113,3,1,"Yefry Ramirez",15655,606162
"Tommy Hunter","PHI",1.2103159427642822,-5.473308086395264,6.683623790740967,1.2720001935958862,0.1845698356628418,1.3392255306243896,1.2642513513565063,1.4518307447433472,1.4417673349380493,55,-0.1049823984503746,1.0087255806759958,25,14,"Tommy Hunter",1157,488984
"Aaron Nola","PHI",4.839724063873291,-11.714194297790527,16.553918838500977,43.53990173339844,4.622408390045166,1.018993854522705,1.0063732862472534,0.8773757815361023,1.2038302421569824,33,3.778332471847534,0.971180042278676,0,0,"Aaron Nola",16149,605400
"Jaime Barria","LAA",1.1622940301895142,-7.9645538330078125,9.126848220825195,14.662199974060059,1.3905867338180542,0.8887936472892761,0.8595528602600098,0.8767615556716919,0.9531922936439514,26,0.3426631689071655,0.9650577331654184,0,0,"Jaime Barria",18356,642545
"Emilio Pagán","OAK",0.3539779484272003,-2.366624116897583,2.720602035522461,-0.44099998474121094,-0.07997826486825943,0.5291345715522766,0.5406686663627625,0.6452654600143433,0.7700684070587158,38,-0.2769815921783447,0.9459568726797976,10,7,"Emilio Pagan",14771,641941
"Cole Hamels","- - -",0.6177881360054016,-13.765732288360596,14.383520126342773,4.976000785827637,0.6916512846946716,0.9636437864462913,0.868705606340763,0.8659500032663345,0.9957613099005914,31,-0.3021520972251892,0.9432480547715663,0,0,"Cole Hamels",4972,430935
"Brandon McCarthy","ATL",-0.6196779608726501,-6.374666213989258,5.754988193511963,-6.535399913787842,-0.7328763604164124,0.9657761454582214,0.8871636390686035,0.8704533576965332,1.2569199800491333,15,-1.5714898109436035,0.929852549776174,0,0,"Brandon McCarthy",4662,435221
"Charlie Morton","HOU",2.7578060626983643,-10.292834281921387,13.050640106201172,19.961999893188477,2.045933723449707,1.0289053916931152,0.9505835771560669,0.8726666569709778,1.1966266632080078,30,1.7771168947219849,0.9032131773755641,0,0,"Charlie Morton",4676,450203
"Nick Rumbelow","SEA",0.01787000522017479,-0.382532000541687,0.4004020094871521,-3.76200008392334,-0.38236379623413086,0.2549542188644409,0.30059126019477844,0.4157230854034424,0.35597142577171326,7,-0.8147717118263245,0.8848627473846584,1,0,"Nick Rumbelow",14867,592705
"Jake Newberry","KCR",0.8196000456809998,-0.42726001143455505,1.2468600273132324,0.06099987030029297,0.03512468561530113,0.9289515614509583,0.7495889067649841,1.3536714315414429,0.8856181502342224,11,-0.0007551684975624084,0.8830401871058966,4,0,"Jake Newberry",15136,623470
"Liam Hendriks","OAK",0.5348860174417496,-0.7521840035915375,1.2870700359344482,1.7814998626708984,0.1687244176864624,0.6029080748558044,0.5227966636419297,0.7299119901657104,0.6069416602452596,24,0.0149993896484375,0.8721773454942732,3,2,"Liam Hendriks",3548,521230
"Tyler Skaggs","LAA",0.7451398968696594,-7.88741397857666,8.632554054260254,2.052799940109253,0.15759477019309998,0.8936206102371216,0.8643302321434021,0.8779500126838684,0.7846083045005798,24,-0.036651525646448135,0.870495204198062,0,0,"Tyler Skaggs",10190,572140
"Danny Barnes","TOR",0.07627397030591965,-2.779021978378296,2.8552961349487305,-4.4720001220703125,-0.423338919878006,0.8577790260314941,0.7826456427574158,1.053468108177185,0.897599995136261,41,-0.760624885559082,0.8495451878644442,10,6,"Danny Barnes",11388,592130
"Marco Gonzales","SEA",1.3068320751190186,-10.910338401794434,12.217169761657715,5.593400001525879,0.6345293521881104,0.9284756183624268,0.8886903524398804,0.8478689789772034,1.1663213968276978,28,0.5654391050338745,0.8420637407854994,0,0,"Marco Gonzales",15467,594835
"Michael Lorenzen","CIN",0.9674819707870483,-4.188738107681274,5.156219959259033,6.671099960803986,0.6475295424461365,0.858150045077006,0.8013807999460321,0.9602400143941243,1.139325717517308,35,0.28778044134378433,0.8396237653415761,10,6,"Michael Lorenzen",14843,547179
"Daniel Gossett","OAK",-0.005130007863044739,-1.7982759475708008,1.793146014213562,-0.3119000196456909,-0.045089974999427795,0.9126671552658081,0.9088539481163025,0.8808000087738037,1.4428000450134277,5,-0.8382418155670166,0.832620918799289,0,0,"Daniel Gossett",16164,605254
