Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Joe Mather","STL",-0.6258400082588196,-0.7273399829864502,0.1014999970793724,-1.0759999752044678,-0.1164499968290329,2.6955299377441406,2.2655999660491943,2.2655999660491943,,0,-0.14153900742530823,-0.09063797547348984,0,1,"Joe Mather",3714,458628
"David Aardsma","SEA",0.23120205104351044,-7.87298583984375,8.1041841506958,4.0980000495910645,0.4828416705131531,2.4098849296569824,1.9392036199569702,1.9789886474609375,1.906999945640564,10,0.5917783379554749,-0.49583929613723365,33,8,"David Aardsma",1902,430911
"Brad Lidge","PHI",1.8713799715042114,-5.471401691436768,7.342782020568848,4.799999713897705,0.5252261161804199,2.157801866531372,1.5656379461288452,1.7079440355300903,1.9021832942962646,12,0.45952242612838745,0.40773976347775154,27,5,"Brad Lidge",563,400058
"Joakim Soria","KCR",4.609772205352783,-6.591177940368652,11.200949668884277,19.5049991607666,2.0363099575042725,2.119105339050293,1.7032804489135742,1.7703849077224731,1.8599200248718262,10,0.6907159090042114,1.484622957075338,39,5,"Joakim Soria",6941,465657
"Francisco Cordero","CIN",0.0027120281010866165,-11.466232299804688,11.46894359588623,1.6100002527236938,0.1652643084526062,2.1030640602111816,1.5968890190124512,1.6280453205108643,2.871727228164673,11,-0.18305055797100067,0.1843401183569141,36,11,"Francisco Cordero",1243,150188
"Matt Capps","- - -",1.1670138835906982,-10.026510000228882,11.193525791168213,8.431000351905823,0.819082573056221,2.084838626498268,1.5587933003902434,1.6404351366532814,2.030500054359436,8,0.6156836226582527,-0.05592140952675695,35,9,"Matt Capps",4788,448165
"Brian Wilson","SFG",4.032343864440918,-8.396058082580566,12.428401947021484,20.0310001373291,2.136957883834839,2.0825893878936768,1.7820192575454712,1.8724256753921509,2.9102909564971924,11,1.3354378938674927,0.6007785719809269,38,7,"Brian Wilson",6485,451216
"Mariano Rivera","NYY",2.0141780376434326,-6.977948188781738,8.99212646484375,14.385000228881836,1.4935051202774048,2.0651559829711914,1.7902288436889648,1.860534429550171,1.9635334014892578,6,1.8850862979888916,-0.9097710897179965,31,7,"Mariano Rivera",844,121250
"Kevin Gregg","TOR",-0.9623859524726868,-9.143261909484863,8.180877685546875,1.8919999599456787,0.16478702425956726,2.055452346801758,1.6566375494003296,1.764574646949768,3.3316571712493896,7,0.5229374766349792,-0.9911487460278892,22,12,"Kevin Gregg",1793,276514
"Heath Bell","SDP",4.629330158233643,-6.8550639152526855,11.484394073486328,15.640000343322754,1.7126905918121338,2.0467677116394043,1.8063232898712158,1.8465343713760376,1.9742801189422607,10,0.9048750996589661,1.3569009347722578,34,5,"Heath Bell",2080,425514
