Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"David Price","TBR",12,13,0,34,34,224.1,8.745913422133587,2.527488741258789,0.8826151159951326,0.28052805280528054,0.73327616,0.443181818,0.096916299,95.81256119451697,3.4903415950716608,,3.319591324446905,3.3158932985478677,4.810888767242432,"David Price",3184,456034
"C.J. Wilson","TEX",16,7,0,34,34,223.1,8.301492159191888,2.982089416408736,0.6447760900343213,0.28735632183908044,0.73634204,0.492682926,0.081632653,91.63852281066536,2.941790910781591,,3.2403116491266344,3.4114747735388864,5.125085830688477,"C.J. Wilson",3580,450351
"Carl Pavano","MIN",9,13,0,33,33,222,4.135135135135135,1.6216216216216217,0.9324324324324325,0.30562659846547313,0.67314615,0.505717916,0.094262295,89.51522588315217,4.297297297297297,,4.101962862358437,4.135867293729439,2.4163646697998047,"Carl Pavano",790,134321
"Ian Kennedy","ARI",21,4,0,33,33,222,8.027026475303137,2.2297295764730936,0.7702702173270686,0.26978998384491115,0.79230081,0.38585209,0.077235772,91.20460986493005,2.878378180537993,,3.2190799661623517,3.4985362459876543,4.373983860015869,"Ian Kennedy",6986,453178
"Daniel Hudson","ARI",16,12,0,33,33,222,6.851351351351352,2.027027027027027,0.6891891891891891,0.29542097488921715,0.70461783,0.417404129,0.064150943,94.15843508997429,3.4864864864864864,,3.2821430425386176,3.78623397625513,4.247344970703125,"Daniel Hudson",7146,543339
"Matt Cain","SFG",12,11,0,33,33,221.2,7.267669006171687,2.5578946781498115,0.3654135254499731,0.2596599690880989,0.70642978,0.417061611,0.036585365,91.83460450027609,2.88270670077201,,2.9126043334824865,3.7789470130867047,4.57208776473999,"Matt Cain",4732,430912
"Tim Lincecum","SFG",13,14,0,33,33,217,9.12442396313364,3.5668202764976957,0.6221198156682027,0.28097731239092494,0.7854251,0.478947368,0.079787234,92.96257983576642,2.737327188940092,,3.1682434286390038,3.357996305946931,3.5186984539031982,"Tim Lincecum",5705,453311
"Doug Fister","- - -",11,13,0,32,31,216.1,6.073959224335419,1.5392910363041816,0.4576270648471891,0.27204783258594917,0.7325684,0.475482912,0.050925925,90.56085255603917,2.8289673099644417,,3.0161412945728263,3.6094459046571474,5.3948016837239265,"Doug Fister",9425,450729
"Brett Myers","HOU",7,14,0,34,33,216,6.66666619571642,2.374999832223975,1.2916665754200565,0.2932330827067669,0.70197044,0.477372262,0.13304721,89.80501150254587,4.458333018385356,,4.256867680268366,3.746256389250152,1.6518513932824135,"Brett Myers",962,408206
"Justin Masterson","CLE",12,10,0,34,33,216,6.583332868269965,2.7083331420097956,0.4583333009555039,0.30165912518853694,0.72901325,0.550834597,0.0625,93.99962857822341,3.2083331066885274,,3.2800158974238074,3.6415959026665434,5.057255951687694,"Justin Masterson",2038,475416
"Cole Hamels","PHI",14,9,0,32,31,216,8.083333333333334,1.8333333333333333,0.7916666666666666,0.25510204081632654,0.78369906,0.523076923,0.099476439,92.50266818304928,2.7916666666666665,,3.053164063559638,3.0205027038714403,5.125361435115337,"Cole Hamels",4972,430935
"Tim Hudson","ATL",16,10,0,33,33,215,6.613953488372093,2.344186046511628,0.586046511627907,0.27301092043681746,0.72379368,0.567026194,0.0875,90.8059414950284,3.2232558139534886,,3.392828146246977,3.4812056796495305,2.8665428161621094,"Tim Hudson",921,218596
"Randy Wolf","MIL",13,10,0,33,33,212.1,5.679748958659484,2.797488293071089,0.9748822839490159,0.2863568215892054,0.75920245,0.374068554,0.085820895,89.36408797554348,3.6875982045027995,,4.287552721039524,4.464995233374441,2.2777364253997803,"Randy Wolf",976,150116
"Joe Saunders","ARI",12,13,0,33,33,212,4.584905330376871,2.844339417918985,1.2311319868604562,0.27136431784107945,0.77694236,0.444608567,0.123931623,90.59298595814978,3.6933959605813684,,4.775386159824884,4.383707936408851,0.34758251905441284,"Joe Saunders",4366,434578
"R.A. Dickey","NYM",8,13,0,33,32,208.2,5.779552574777997,2.329073425656805,0.7763578085522683,0.2783661119515885,0.75062552,0.508345978,0.082949308,,3.277955191665133,,3.7681977692732285,3.9532193448620423,2.6552809551358223,"R.A. Dickey",1245,285079
"Jeremy Guthrie","BAL",9,17,0,34,32,208,5.624999948419058,2.8557692045819834,1.1249999896838117,0.28419452887537994,0.69554849,0.396449704,0.097378277,93.24446480381143,4.326923037245429,,4.482117041654488,4.46971657016284,1.7229532934725285,"Jeremy Guthrie",2072,425386
"Trevor Cahill","OAK",12,14,0,34,34,207.2,6.370785892709611,3.5537717224638645,0.8234349113026028,0.3023255813953488,0.72819034,0.559322033,0.115853658,90.76036713088769,4.160513236055256,,4.099222456661863,3.9019168528309507,2.063220262527466,"Trevor Cahill",6249,502239
"Yovani Gallardo","MIL",17,10,0,33,33,207.1,8.985530767055174,2.5610933104166924,1.172025752224588,0.29071803852889666,0.74814126,0.465753424,0.126760563,93.44675131926121,3.516077256673764,,3.5896949812974035,3.187361243799913,2.7469594478607178,"Yovani Gallardo",8173,451596
"Ricky Nolasco","FLA",10,12,0,33,33,206,6.466019417475728,1.9223300970873787,0.8737864077669902,0.33136094674556216,0.66159696,0.451183431,0.095238095,91.34267268105158,4.674757281553398,,3.535095023645938,3.553609757660662,3.2420294284820557,"Ricky Nolasco",3830,445060
"Mark Buehrle","CHW",13,9,0,31,31,205.1,4.777597520942131,1.9724026462605129,0.920454568254906,0.2936857562408223,0.7334451,0.449275362,0.086065573,86.27887991573034,3.5941559331858235,,3.979931763972133,4.143211559076905,3.087104558944702,"Mark Buehrle",225,279824
"Madison Bumgarner","SFG",13,13,0,33,33,204.2,8.399022592575058,2.022801252662056,0.5276872833031451,0.3220338983050847,0.72396274,0.459691252,0.061538461,92.3084165154265,3.210097640094132,,2.668708770215846,3.1034164575367758,4.361721992492676,"Madison Bumgarner",5524,518516
"Ryan Dempster","CHC",10,14,0,34,34,202.1,8.49588159742482,3.6474465496797652,1.0230642761296902,0.32413793103448274,0.70353649,0.440823327,0.112195121,91.23107130984043,4.803953992261154,,3.9051227164634303,3.7001774822562443,2.5754847526550293,"Ryan Dempster",517,133225
"Hiroki Kuroda","LAD",13,16,0,32,32,202,7.173267326732673,2.1831683168316833,1.0693069306930694,0.2871452420701169,0.79944547,0.432300163,0.112676056,92.73389406634747,3.0742574257425743,,3.7778615333066137,3.557974439933159,2.930422306060791,"Hiroki Kuroda",3283,493133
"Gio González","OAK",16,12,0,32,32,202,8.777227722772277,4.054455445544554,0.7574257425742574,0.2867513611615245,0.77138289,0.474910394,0.089473684,93.61997090080972,3.118811881188119,,3.639247671920475,3.7268164293305714,3.3336844444274902,"Gio Gonzalez",7448,461829
"Jason Vargas","SEA",10,13,0,32,32,201,5.865671196502291,2.6417908442262226,0.9850745520843542,0.28549141965678626,0.68718381,0.364055299,0.076923076,88.08165922619048,4.253731020364257,,4.085087697872606,4.44971250007179,2.6755168437957764,"Jason Vargas",8044,450306
"Shaun Marcum","MIL",13,7,0,33,33,200.2,7.086378019072774,2.556478146121191,0.9867108634151964,0.26109215017064846,0.73558648,0.372250423,0.086956521,87.57916145181477,3.543189009536387,,3.7280440218502586,3.886680714532041,2.7522189617156982,"Shaun Marcum",6204,451788
"Colby Lewis","TEX",14,10,0,32,32,200.1,7.59234628261233,2.5158070522265708,1.5723794076416069,0.26527050610820246,0.73,0.341137123,0.119453924,89.6382431402439,4.402662341396499,,4.537865525513311,4.104005574295062,2.082934856414795,"Colby Lewis",1259,407890
"Edwin Jackson","- - -",12,9,0,32,31,199.2,6.671118106038464,2.794657584962059,0.7212019574095637,0.330173775671406,0.73893473,0.438202247,0.082051282,95.03132064054782,3.7863102764002092,,3.546254366133212,3.731413831216502,3.379143276717514,"Edwin Jackson",1841,429719
"Bronson Arroyo","CIN",9,12,0,32,32,199,4.884422485077248,2.0351760354488535,2.080402169569939,0.2784615384615385,0.74438202,0.387334315,0.158620689,87.83811631944444,5.065327021561591,,5.713828702979729,4.539530221218095,-1.5826363563537598,"Bronson Arroyo",978,276520
"Matt Garza","CHC",10,10,0,31,31,198,8.954544764467123,2.8636361429514148,0.6363635873225366,0.30604982206405695,0.69707401,0.463195691,0.076923076,94.56653205515298,3.3181815624675126,,2.954679220523801,3.1902288514256187,4.652976036071777,"Matt Garza",3340,490063
"Derek Holland","TEX",16,5,0,32,32,198,7.363636363636363,3.0454545454545454,1,0.3054607508532423,0.72779605,0.463865546,0.11,94.84437905844156,3.9545454545454546,,3.939527699923275,3.764030033771438,3.145326614379883,"Derek Holland",4141,502706
"Luke Hochevar","KCR",11,11,0,31,31,198,5.818181818181818,2.8181818181818183,1.0454545454545454,0.27479674796747966,0.65996503,0.498392282,0.115,93.41263579482948,4.681818181818182,,4.288012548408123,4.046858316599721,2.1713218688964844,"Luke Hochevar",6943,460024
"Aníbal Sánchez","FLA",8,9,0,32,32,196.1,9.259761829226647,2.933785926091611,0.9168081019036284,0.3098330241187384,0.75,0.442592592,0.104166666,92.41251108156028,3.6672324076145135,,3.346269121448131,3.2505207577394466,3.7449209690093994,"Anibal Sanchez",3284,434671
"Max Scherzer","DET",15,9,0,33,33,195,8.030768602359979,2.584615182368729,1.3384614337266632,0.31393298059964725,0.73670445,0.403418803,0.125541125,93.87945556640625,4.430768884060678,,4.143334916250874,3.698183354816055,2.2870333194732666,"Max Scherzer",3137,453286
"Jaime García","STL",13,7,0,32,32,194.2,7.212329144011675,2.3116439564139983,0.6934931869241995,0.31840796019900497,0.66806723,0.536423841,0.088757396,90.24591365262322,3.5599316928775573,,3.2257287620044073,3.314637082452481,3.1827569007873535,"Jaime Garcia",8137,448802
"Mat Latos","SDP",9,14,0,31,31,194.1,8.567753225958043,2.8713551351859388,0.7409948735963713,0.2841121495327103,0.71428571,0.428037383,0.072727272,93.75887935633001,3.4734134699829906,,3.16432282458118,3.516175020645037,4.119727611541748,"Mat Latos",3815,502009
"Jhoulys Chacín","COL",11,14,0,31,31,194,6.958762886597938,4.036082474226804,0.9278350515463918,0.26148409893992935,0.74458874,0.563039723,0.121951219,91.90622261174408,3.618556701030928,,4.226417213616912,3.94820174415087,2.2610790729522705,"Jhoulys Chacin",2608,468504
"Gavin Floyd","CHW",12,13,0,31,30,193.2,7.017210966787319,2.091221811294234,1.0223751077438479,0.27768014059753954,0.67738791,0.436741767,0.101851851,91.68846778506324,4.368330005814622,,3.810239903847845,3.7346026264413164,3.094371199607849,"Gavin Floyd",3886,425856
"Mike Pelfrey","NYM",7,13,0,34,33,193.2,4.879517824748136,3.0206538915107513,0.9759035649496273,0.30060422960725075,0.68926123,0.456193353,0.091304347,93.02151457283632,4.740103029755333,,4.466005834040834,4.5483079714347525,1.2381429752567783,"Mike Pelfrey",5203,460059
"Josh Beckett","BOS",13,7,0,30,30,193,8.160621761658032,2.4248704663212437,0.9792746113989638,0.24509803921568626,0.79954955,0.40116279,0.096330275,93.54227322722568,2.8911917098445596,,3.574609083709322,3.5790862530933145,3.775543451309204,"Josh Beckett",510,277417
"Javier Vazquez","FLA",13,11,0,32,32,192.2,7.567474447994797,2.3356402617267893,0.9809689099252514,0.27886323268206037,0.69292124,0.341506129,0.079847908,91.28921387952822,3.690311613528327,,3.570369013518112,3.868270444458197,3.401890993118286,"Javier Vazquez",801,134320
"Ted Lilly","LAD",12,14,0,33,33,192.2,7.380622642527052,2.382352878284048,1.3079584429794775,0.259927797833935,0.74688797,0.336283185,0.106463878,88.03448311031332,3.970588130473414,,4.208777258001388,4.034360338716837,2.160015344619751,"Ted Lilly",833,150404
"Jon Lester","BOS",15,9,0,31,31,191.2,8.5460874100972,3.5217393173477474,0.939130484626066,0.2857142857142857,0.78125,0.504798464,0.114285714,93.47340806715806,3.474782793116444,,3.8288645892952724,3.6193603834240062,2.626598834991455,"Jon Lester",4930,452657
"Wandy Rodriguez","HOU",11,11,0,30,30,191,7.821989528795812,3.25130890052356,1.1780104712041886,0.289134438305709,0.7918552,0.452252252,0.129533678,90.33144912641316,3.486910994764398,,4.15104073604364,3.71888189273667,1.439935564994812,"Wandy Rodriguez",2586,434643
"A.J. Burnett","NYY",11,11,0,33,32,190.1,8.180385303910345,3.9246935273095875,1.4658493897180387,0.29390018484288355,0.69991618,0.492007104,0.17032967,93.28230831338264,5.1541155961053615,,4.774948460606616,3.8588652567234933,0.5456018450204283,"A.J. Burnett",512,150359
"Jeremy Hellickson","TBR",13,10,0,29,29,189,5.571429021234181,3.4285717053748805,1.00000008073434,0.22321428571428573,0.82035306,0.349565217,0.081081081,91.55418278936743,2.9523811907394806,,4.438084812533548,4.71517818634369,2.0082616806030273,"Jeremy Hellickson",4371,476451
"Roberto Hernandez","CLE",7,15,0,32,32,188.2,5.199646923464012,2.862190967044411,1.0494700212496173,0.2914012738853503,0.62046737,0.548031496,0.130177514,93.18839304070724,5.247350106248086,,4.5624888421575625,4.1718924543631335,1.5202611684799194,"Roberto Hernandez",3273,433584
"Kyle Lohse","STL",14,8,0,30,30,188.1,5.304424922016108,2.0070797002223113,0.7646017905608804,0.26865671641791045,0.71286142,0.413621262,0.07239819,90.12578125,3.392920445613907,,3.6678641792392668,4.037596219079235,2.212956428527832,"Kyle Lohse",739,346798
"Ubaldo Jiménez","- - -",10,13,0,32,32,188.1,8.601770143809905,3.727433728984292,0.8123894024709355,0.3141263940520446,0.65008026,0.471663619,0.093406593,94.1380933232668,4.683185967185392,,3.6731739138959396,3.713734077006002,3.305356979370117,"Ubaldo Jimenez",3374,434622
"Chad Billingsley","LAD",11,11,0,32,32,188,7.276596335276854,4.021276922126683,0.6702128203544471,0.30594405594405594,0.69892473,0.453097345,0.073298429,92.38674496644295,4.21276629937081,,3.828577840333618,4.1367967286867895,2.5407004356384277,"Chad Billingsley",5842,451532
"Derek Lowe","ATL",9,17,0,34,34,187,6.593583425722453,3.3689842321209613,0.6737968464241922,0.32673267326732675,0.65938206,0.590460526,0.102189781,88.7557732077206,5.053476348181442,,3.7045307262252924,3.6516283237258262,1.5199613571166992,"Derek Lowe",199,117955
"Chris Capuano","NYM",11,12,0,33,31,186,8.12903163807702,2.5645159334409646,1.3064515132623782,0.3114754098360656,0.71952337,0.427289048,0.12,,4.548386749876428,,4.0415152405414885,3.6740845957942563,2.079372078180313,"Chris Capuano",1701,425626
"Bud Norris","HOU",6,11,0,31,31,186,8.516129032258064,3.3870967741935485,1.1612903225806452,0.29423076923076924,0.72802198,0.396946564,0.11707317,93.61761103479853,3.774193548387097,,4.0200099416958395,3.727175257042531,1.9100972414016724,"Bud Norris",9492,502032
"Matt Harrison","TEX",14,9,0,31,30,185.2,6.107719760868209,2.7630160822975234,0.6301615626292597,0.29043478260869565,0.7233849,0.474605954,0.070652173,93.59662104162032,3.3931776449267828,,3.515511945604618,3.8502588581602946,3.9542686212807894,"Matt Harrison",5551,457448
"Tim Stauffer","SDP",9,12,0,31,31,185.2,6.204667693580403,2.5691202168731357,0.969479327121938,0.28169014084507044,0.75117371,0.517793594,0.125,91.71982421875,3.732495409419461,,4.032567586736318,3.714800107191245,1.6809757947921753,"Tim Stauffer",6432,431162
"John Lannan","WSN",10,13,0,33,33,184.2,5.166064839660842,3.7039710171153204,0.7310469112727607,0.29635761589403975,0.73046875,0.541315345,0.10067114,90.00263414884868,3.7039710171153204,,4.281703940709864,4.239370038983856,0.9306520819664001,"John Lannan",7080,458709
"Wade Davis","TBR",11,10,0,29,29,184,5.135869565217392,3.0815217391304346,1.125,0.2802013422818792,0.72115385,0.363486842,0.088122605,92.34730544599515,4.451086956521739,,4.6666906336079474,4.823664318624398,1.3816431760787964,"Wade Davis",7441,451584
"Jake Westbrook","STL",12,9,0,33,33,183.1,5.105455112022273,3.583636761323327,0.7854546326188113,0.3127035830618892,0.69071374,0.593495934,0.114285714,,4.663636881174193,,4.252659149248753,4.077437439647629,0.7256367802619934,"Jake Westbrook",412,150414
"Jeff Francis","KCR",6,16,0,31,31,183,4.475410209231368,1.9180329468134434,0.934426307421934,0.31587057010785824,0.68765534,0.471317829,0.084821428,,4.819672533018396,,4.101889107782568,4.289876213917127,1.6702678203582764,"Jeff Francis",4684,433585
"Rick Porcello","DET",14,9,0,31,31,182,5.142856711682605,2.2747250840134603,0.890109815483528,0.3157894736842105,0.67420436,0.51391162,0.099447513,91.4115357298951,4.747252349245482,,4.0583532321454605,4.021993747294109,2.2966713905334473,"Rick Porcello",2717,519144
"Brad Penny","DET",11,11,0,31,31,181.2,3.6660552511543623,3.0715598050212227,1.1889908922662797,0.30985915492957744,0.67216981,0.495398773,0.113207547,93.5610966104119,5.300917728020497,,5.018046947820718,4.766633446557647,0.27605369687080383,"Brad Penny",535,207267
"Ryan Vogelsong","SFG",13,7,0,30,28,179.2,6.962894513482698,3.055658743326939,0.7513914942607227,0.2800751879699248,0.80382775,0.456074766,0.082417582,92.14975668872744,2.705009379338602,,3.6654605216335874,3.8526896410718647,1.721710816025734,"Ryan Vogelsong",1011,285064
"Brandon Morrow","TOR",11,11,0,30,30,179.1,10.18773349778793,3.462825671661907,1.0539034652884065,0.298728813559322,0.65543071,0.360082304,0.103960396,94.62818684716878,4.717472654148105,,3.638769254997335,3.5315051725103226,2.905484199523926,"Brandon Morrow",9346,453344
"Livan Hernandez","WSN",8,13,0,29,29,175.1,5.081749196846652,2.3612167985348083,0.821292799490368,0.3128205128205128,0.66783831,0.4241908,0.075829383,84.18660664237669,4.4657795972288765,,3.9550441074272076,4.280540081798506,1.5528576374053955,"Livan Hernandez",1116,115817
"Zack Greinke","MIL",16,6,0,28,28,171.2,10.537863765446524,2.3592232310701173,0.9961164753407161,0.3183856502242152,0.69792803,0.472527472,0.135714285,93.29270130183221,3.827184352624857,,2.978784345415043,2.5644699313101937,3.2674143314361572,"Zack Greinke",1943,425844
"Charlie Morton","PIT",10,10,0,29,29,171.2,5.766990632999199,4.036893443099439,0.3145631254363199,0.3197158081705151,0.72496263,0.585454545,0.057692307,92.81176440746754,3.827184692808559,,3.7710173979272117,4.077720874119188,1.9960746765136719,"Charlie Morton",4676,450203
"Michael Pineda","SEA",9,10,0,28,28,171,9.105263970381884,2.894737100410426,0.9473685055888666,0.25842696629213485,0.69725864,0.363028953,0.089552238,95.09586509146341,3.7368424387116406,,3.4230471399796563,3.5312794269032803,3.5221784114837646,"Michael Pineda",5372,501381
"James McDonald","PIT",9,9,0,31,31,171,7.47368354362947,4.105262791571117,1.2631577820218822,0.30218687872763417,0.76956904,0.389105058,0.110091743,93.67142945954907,4.210525940072941,,4.6803568983383075,4.457339922280294,0.6995824575424194,"James McDonald",5523,457428
"Aaron Harang","SDP",14,7,0,28,28,170.2,6.5390623051207575,3.0585936588468057,1.054687468567864,0.301556420233463,0.78365385,0.40576923,0.093896713,90.62797692497531,3.638671766559131,,4.16796437673038,4.212394885983761,1.4131944179534912,"Aaron Harang",1451,421685
"Brandon McCarthy","OAK",9,9,0,25,25,170.2,6.486328511615307,1.318359453580347,0.5800781595753527,0.295668549905838,0.67567568,0.467289719,0.063583815,92.08366124770221,3.3222658230224744,,2.861323776002973,3.2968658803901114,4.532111644744873,"Brandon McCarthy",4662,435221
"Jason Hammel","COL",7,13,1,32,27,170.1,4.966731990932383,3.5929550572702342,1.109589061804043,0.28,0.67850638,0.43884892,0.10880829,93.62749538554169,4.755381693445898,,4.827734656013824,4.648425421327091,1.0678077363409102,"Jason Hammel",4538,434628
"John Danks","CHW",8,12,0,27,27,170.1,7.133072620043151,2.4305284483109997,1.0039139243023696,0.31285988483685223,0.70057582,0.4375,0.098958333,92.17779103053435,4.332681146989174,,3.8238207518936864,3.7897781106688866,2.864563465118408,"John Danks",6329,433579
"Alexi Ogando","TEX",13,8,0,31,29,169,6.710058565755218,2.289940621646622,0.8520709289847895,0.2654690618762475,0.71347678,0.363992172,0.078431372,95.7722691970696,3.514792582062257,,3.6526051640623307,3.9382648503650177,3.4854108504951,"Alexi Ogando",10261,468396
"Mike Leake","CIN",12,9,0,29,26,167.2,6.333996448678239,2.039761568218416,1.2345925281321992,0.26877470355731226,0.75810185,0.476923076,0.139393939,89.79792657517295,3.864811392413841,,4.224193523243561,3.677170362702396,1.3692352194339037,"Mike Leake",10130,502190
"Chris Volstad","FLA",5,13,0,29,29,165.2,6.356136625780788,2.661971749258621,1.2494969435295566,0.31001890359168244,0.68847656,0.523364485,0.155405405,92.0618776807598,4.889335865985222,,4.32317296625942,3.6406342465029065,0.9298473000526428,"Chris Volstad",9901,458690
"Iván Nova","NYY",16,4,0,28,27,165.1,5.33467777002107,3.1028227846040917,0.7076613368395297,0.2830188679245283,0.73147257,0.527001862,0.083870967,93.22300765266468,3.701613146545232,,4.005225059867363,4.160788879341082,1.8768783807754517,"Ivan Nova",1994,467100
"Josh Tomlin","CLE",12,7,0,26,26,165.1,4.8447577664309,1.1431450909556056,1.306451532520692,0.25333333333333335,0.68521031,0.381918819,0.110599078,88.64415776152981,4.245967480692249,,4.271353951056224,4.033094911566087,2.075822591781616,"Josh Tomlin",9388,458708
"Bartolo Colon","NYY",8,10,0,29,26,164.1,7.393509270811357,2.1906694135737355,1.150101442126211,0.30505050505050507,0.70043103,0.442043222,0.114130434,93.51568673089378,3.9979716797720672,,3.8286317374255634,3.5739746034960396,2.2975934892892838,"Bartolo Colon",375,112526
"Philip Humber","CHW",9,9,0,28,26,163,6.404907375882634,2.2638034690619655,0.7730060626065248,0.2745490981963928,0.71188341,0.471057884,0.077348066,91.08156214052914,3.7546008755174065,,3.583668442108795,3.862089110537569,3.0719174132682383,"Philip Humber",8586,458950
"Jeff Karstens","PIT",9,9,0,30,26,162.1,5.3223819875092495,1.8295688082063046,1.219712538804203,0.27485380116959063,0.77423168,0.461832061,0.115183246,90.28976236979166,3.3819302212298354,,4.288219974947828,4.004514507666418,1.1029063113965094,"Jeff Karstens",5879,444371
"Paul Maholm","PIT",6,14,0,26,26,162.1,5.377823071626005,2.7720737482608273,0.609856224617382,0.28598848368522073,0.72063179,0.499032882,0.075342465,88.55749371408046,3.659137347704292,,3.78308644363982,4.032040641598262,2.041146755218506,"Paul Maholm",8678,430904
"Chris Narveson","MIL",11,8,0,30,28,161.2,7.014433431058805,3.6185569287208117,0.9463918121269815,0.29183673469387755,0.71216617,0.423387096,0.095505617,88.67260610100597,4.4536085276563835,,4.058376041502161,4.074543885431178,1.366643400862813,"Chris Narveson",2141,429780
"Brian Duensing","MIN",9,14,0,32,28,161.2,6.402061578720418,2.8948452355953194,1.169072114375033,0.32950191570881227,0.66481994,0.432892249,0.111111111,92.26343552609707,5.232989464345385,,4.274870767812319,4.054866437245028,1.2607146799564362,"Brian Duensing",4064,488846
"Jordan Zimmermann","WSN",8,11,0,26,26,161.1,6.917356244218841,1.7293390610547104,0.6694215720211782,0.29098360655737704,0.74200913,0.394250513,0.058823529,93.8314266487214,3.1797524671005966,,3.16174993934173,3.7832985177885066,3.155893087387085,"Jordan Zimmermann",4505,519455
"Dillon Gee","NYM",13,6,0,30,27,160.2,6.385891459163579,3.9771780140404744,1.0082986514468808,0.26993865030674846,0.71496663,0.474437627,0.111111111,90.42867032219382,4.425310748016866,,4.6498674464462795,4.460118613080205,0.3357633352279663,"Dillon Gee",7396,518716
"John Lackey","BOS",12,12,0,28,28,160,6.074999420642908,3.149999699592619,1.1249998927116496,0.3388888888888889,0.636,0.404718693,0.097087378,91.91335388321995,6.4124993884564025,,4.706636125445382,4.699067413448406,0.8833333253860474,"John Lackey",1507,407793
"Jonathon Niese","NYM",11,11,0,27,26,157.1,7.894067814055412,2.516949158104624,0.8008474593969258,0.332657200811359,0.67020251,0.514583333,0.104477611,91.64518643151949,4.404661026683092,,3.362250693305964,3.2754189957091837,2.8517055567353964,"Jonathon Niese",4424,477003
"J.A. Happ","HOU",6,15,0,28,28,156.1,7.714285212321318,4.778251288228876,1.208955145214535,0.29694323144104806,0.65380997,0.329741379,0.102439024,91.15625,5.353944214521512,,4.688499183960586,4.589561548529437,0.7063766121864319,"J.A. Happ",7410,457918
"Johnny Cueto","CIN",9,5,0,24,24,156,5.999999413123555,2.711538196315453,0.46153841639411963,0.24891774891774893,0.76421801,0.537117903,0.057971014,94.10728064373897,2.307692081970598,,3.454873423259722,3.8995112570142165,3.0107977390289307,"Johnny Cueto",6893,456501
