Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Michael Grove","LAD",1,0,0,7,6,29.1,7.363636682841418,3.0681819511839237,1.8409091707103544,0.27956989247311825,0.625,0.402061855,0.133333333,94.24346341334933,4.6022729267758855,3.1,5.157885635785824,4.769815954581334,-0.024209948256611824,"Michael Grove",23221,675627
"J.B. Wendelken","ARI",2,1,0,29,0,29,6.517243093883407,4.344828729255605,1.2413796369301728,0.25609756097560976,0.63953488,0.441860465,0.153846153,94.82992460425764,5.2758634569532346,6.33,5.008983224750972,4.543107395391173,-0.29478636384010315,"J.B. Wendelken",14506,605525
"Nick Wittgren","STL",1,0,1,29,0,29,5.275863109956237,3.103448888209551,0.3103448888209551,0.3333333333333333,0.6302521,0.43,0.029411764,91.58958375608766,5.896552887598147,4.2,3.8365690755787702,5.123898975604414,0.08883079141378403,"Nick Wittgren",15594,621295
"Miguel Castro","NYY",5,0,0,34,0,29,9.62069218620884,4.655173638488148,0.6206898184650864,0.31645569620253167,0.69444444,0.475,0.08,,4.034483820023062,4.87,3.836569123205809,4.216198019595348,0.0900266095995903,"Miguel Castro",15684,612434
"Anthony Misiewicz","- - -",1,2,0,32,0,29,8.379312273722219,3.103448990267488,1.2413795961069953,0.2875,0.70063694,0.373493975,0.105263157,93.57126998901367,4.344828586374484,4.05,4.077948465301982,4.224639442187641,0.006379380822181702,"Anthony Misiewicz",18152,664948
"Louis Head","- - -",0,0,1,28,0,28.2,8.162792508057109,4.709303370032947,1.255814232008786,0.3181818181818182,0.68965517,0.288888888,0.095238095,93.55358774727638,6.279071160043929,4.62,5.205454721677851,5.560414624806587,-0.22441732324659824,"Louis Head",13259,545343
"Sean Poppen","ARI",2,2,0,29,0,28.2,6.9069782760483225,3.7674426960263574,1.5697677900109823,0.275,0.75757576,0.34939759,0.131578947,,4.395349812030751,3.54,5.205454721677851,4.900362933678834,-0.4038532078266144,"Sean Poppen",19583,664092
"Chase Silseth","LAA",1,3,0,7,7,28.2,7.534884389379137,3.7674421946895684,2.197674613568915,0.3058823529411765,0.69060773,0.461538461,0.25,95.63517005997475,6.593023840706745,6.61,5.972896371705287,4.244419822231676,-0.24434290826320648,"Chase Silseth",30074,681217
"Kaleb Ort","BOS",1,2,1,25,0,28.1,8.576472127842107,4.76470673769006,1.2705884633840159,0.36046511627906974,0.625,0.306818181,0.097560975,96.34734202484228,6.352942316920079,5.35,4.8418430768247855,5.148730622349559,-0.13600867986679077,"Kaleb Ort",20061,672391
"Colin Holderman","- - -",5,0,0,24,0,28.1,7.6235305237029225,4.447059472160038,0,0.2631578947368421,0.63157895,0.453333333,0,96.86700948079427,3.8117652618514613,3.59,3.324195738432734,4.787149245136903,0.33058546856045723,"Colin Holderman",22361,670059
"Jandel Gustave","MIL",2,0,0,27,0,28,8.678572610933115,3.5357147674171947,1.28571446087898,0.27631578947368424,0.77160494,0.5,0.142857142,96.16080729166667,3.8571433826369397,4,4.43385975312216,4.057086248606307,-0.03805691748857498,"Jandel Gustave",14665,594311
"Cody Poteet","MIA",0,1,0,12,2,28,6.750000459807291,3.535714526565724,1.285714373296627,0.24358974358974358,0.77464789,0.512195121,0.16,94.95670709690125,3.8571431198898805,4.71,4.648145391989734,4.11276089476806,-0.07557239709421992,"Cody Poteet",18769,547001
"Sean Newcomb","- - -",2,1,0,20,1,27.2,9.108434886160055,6.180723672751466,2.6024099674743013,0.31645569620253167,0.58823529,0.313953488,0.222222222,94.49128941127232,8.783133640225767,6.53,6.907612204229898,5.074839630747358,-0.7535200268030167,"Sean Newcomb",16943,656794
"Joe Smith","MIN",1,1,0,34,0,27.1,5.59756279842747,2.963415599167484,2.3048787993524873,0.29545454545454547,0.75301205,0.574468085,0.269230769,86.19840377697842,4.609757598704975,5.24,6.2953588674356915,4.374246211454064,-0.8367756009101868,"Joe Smith",3281,501925
"Hyun Jin Ryu","TOR",2,0,0,6,6,27,5.333333333333333,1.3333333333333333,1.6666666666666667,0.3068181818181818,0.65517241,0.456521739,0.147058823,89.41326583059211,5.666666666666667,5.21,4.779097668329875,4.235859139981093,0.05543501302599907,"Hyun Jin Ryu",14444,547943
"Erich Uelmen","CHC",2,1,1,25,0,27,7.000001483493696,4.000000847710683,1.0000002119276707,0.275,0.72164948,0.475609756,0.1,93.80141194661458,4.666667655662463,4.05,5.00132029085992,5.201730782175018,-0.24709779024124146,"Erich Uelmen",20323,657272
"Shane Baz","TBR",1,2,0,6,6,27,10.00000070642547,3.0000002119276408,1.6666667844042449,0.3055555555555556,0.73333333,0.428571428,0.192307692,96.04466950491573,5.000000353212735,4.25,4.408727389533176,3.4268608202796385,0.11745886504650116,"Shane Baz",22264,669358
"Anthony Banda","- - -",1,1,0,32,1,26.2,10.125002810033818,4.387501217681321,1.3500003746711757,0.45348837209302323,0.72519084,0.333333333,0.114285714,95.21280404024346,6.750001873355878,5.01,4.499931386741917,4.492916227490266,-0.0025529334670864046,"Anthony Banda",14706,607455
"Aaron Bummer","CHW",2,1,2,32,0,26.2,10.12500313818552,3.37500104606184,0.675000209212368,0.3835616438356164,0.79081633,0.635135135,0.181818181,,2.362500732243288,3.94,3.187431024909027,2.8230832911143846,0.30717629194259644,"Aaron Bummer",16258,607481
"Julian Merryweather","TOR",0,3,0,26,1,26.2,7.76250129550717,2.362500394284791,1.350000225305595,0.3253012048192771,0.58139535,0.482352941,0.117647058,97.35098593068678,6.750001126527974,4.49,4.349931208193337,4.287402187804539,0.07871921267360449,"Julian Merryweather",16703,657240
"Alex Young","- - -",1,1,0,25,1,26.2,7.087502473961494,3.712501295884592,0,0.3493975903614458,0.73170732,0.542168674,0,91.470703125,2.3625008246538313,3.64,2.887430923124748,4.053222235672693,0.41293322667479515,"Alex Young",18333,622065
"Ross Detwiler","CIN",0,2,1,30,0,26.1,9.569622794666792,3.417722426666711,1.7088612133333556,0.34210526315789475,0.83783784,0.382716049,0.192307692,92.48838616993801,4.4430391546667245,5.42,4.935216295885454,3.928492148883376,-0.08689192682504654,"Ross Detwiler",2859,446321
"Chasen Shreve","NYM",1,1,0,25,0,26.1,9.911395037333461,3.417722426666711,2.0506334560000266,0.30434782608695654,0.62937063,0.4,0.206896551,90.68316795023696,6.493672610666751,4.91,5.011165683144715,3.679420242679431,-0.25642186403274536,"Chasen Shreve",10855,592741
"Josh Rogers","WSN",2,2,0,16,3,26.1,4.101266614941293,3.7594943970295187,2.0506333074706466,0.21428571428571427,0.7518797,0.348314606,0.136363636,90.55643924346751,5.126583268676616,5.01,6.416229108143694,5.927732321670643,-0.33292870223522186,"Josh Rogers",18510,642028
"Nick Vespi","BAL",5,0,1,25,0,26.1,9.569623487803998,2.734178139372571,1.708861337107857,0.34285714285714286,0.83870968,0.426666666,0.217391304,88.52308647753456,4.1012672090588564,5.49,4.479520071349493,3.304146115491942,-0.14830991625785828,"Nick Vespi",21093,663989
"Louie Varland","MIN",1,2,0,5,5,26,7.269230769230769,2.076923076923077,1.3846153846153846,0.2972972972972973,0.80291971,0.358974358,0.125,93.79177902918782,3.8076923076923075,4.56,4.304738693970901,4.126731806534988,0.22459200024604797,"Louie Varland",27691,686973
