Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Carlos Beltrán","STL",1.5822340250015259,-0.7535380125045776,2.3357720375061035,10.236000061035156,1.1668363809585571,1.0050581693649292,,0,0.4902387261390686,1.0840323690367455,"Carlos Beltran",589,136860
"Jonny Gomes","BOS",0.49944397807121277,-0.6654220223426819,1.1648659706115723,-0.9350001811981201,-0.07830138504505157,0.9548326730728149,1.343850016593933,4,-0.21739228069782257,0.7404619159920534,"Jonny Gomes",1845,430404
"Shane Victorino","BOS",0.6794500350952148,-0.9924920201301575,1.6719419956207275,6.448999881744385,0.656640350818634,1.1966406106948853,,0,0.015590207651257515,0.5522077001104224,"Shane Victorino",1677,425664
"David Ross","BOS",0.2811239957809448,-0.22425800561904907,0.5053820013999939,0.6040000319480896,0.07538730651140213,0.7095184922218323,,0,-0.11089149117469788,0.5071094881159965,"David Ross",1551,424325
"Torii Hunter","DET",0.014453945681452751,-0.7957299947738647,0.810184121131897,-1.950600266456604,-0.2061348557472229,0.926693856716156,,0,-0.3591518998146057,0.3747492252707946,"Torii Hunter",731,116338
"Pedro Alvarez","PIT",0.5422759056091309,-0.1910099983215332,0.7332860231399536,3.8559999465942383,0.43985259532928467,0.8015999794006348,,0,0.34882619976997375,0.3276657158293712,"Pedro Alvarez",2495,476883
"Matt Carpenter","STL",0.031308144330978394,-1.0519599914550781,1.0832680463790894,-0.7896999716758728,-0.10186430811882019,0.8810002207756042,,0,-0.2313329577445984,0.26687000256328836,"Matt Carpenter",8090,572761
"Chris Johnson","ATL",0.4035640060901642,-0.13870391249656677,0.5422679781913757,3.489000082015991,0.40353232622146606,0.9782500267028809,,0,0.16404110193252563,0.24849556566189984,"Chris Johnson",1191,453400
"Xander Bogaerts","BOS",0.5383319854736328,-0.5459359884262085,1.0842679738998413,1.8219999074935913,0.23078159987926483,1.1620500087738037,1.2200000286102295,1,0.2224688082933426,0.24079179272130846,"Xander Bogaerts",12161,593428
"David Ortiz","BOS",1.3248802423477173,-0.7498440146446228,2.074723958969116,10.937999725341797,1.1390421390533447,0.951167643070221,,0,1.1525088548660278,0.2403899175009656,"David Ortiz",745,120074
"Jose Lobaton","TBR",0.4506080150604248,-0.058091990649700165,0.5087000131607056,0.33899998664855957,0.04828450083732605,0.9134858250617981,,0,0.28947311639785767,0.20381096387776215,"Jose Lobaton",4243,446653
"Marlon Byrd","PIT",0.49413010478019714,-0.18836000561714172,0.6824899911880493,4.234000205993652,0.4907383918762207,0.8322521448135376,,0,0.411373108625412,0.18235333336640147,"Marlon Byrd",950,407781
"Seth Smith","OAK",0.34356001019477844,-0.27621200680732727,0.6197720170021057,2.2139999866485596,0.2315552830696106,1.3240877389907837,,0,0.08928150683641434,0.17018771116015063,"Seth Smith",7331,452234
"Daniel Nava","BOS",-0.13699808716773987,-0.5398299694061279,0.4028320014476776,-0.659000039100647,-0.08917555958032608,1.2704600095748901,0.296099990606308,2,-0.25780484080314636,0.14997138982063102,"Daniel Nava",5450,537953
"Matt Holliday","STL",0.00881802849471569,-1.3033900260925293,1.3122079372406006,0.9110000133514404,0.11334558576345444,0.9487435221672058,,0,-0.1380332112312317,0.1473276393761246,"Matt Holliday",1873,407812
"Juan Uribe","LAD",0.1334218978881836,-0.9314380288124084,1.0648599863052368,0.39100009202957153,0.049189504235982895,1.283774733543396,,0,-0.03113400936126709,0.135063378277822,"Juan Uribe",454,346874
"Yoenis Cespedes","OAK",0.4927841126918793,-0.32903599739074707,0.8218200206756592,4.424000263214111,0.4716678857803345,1.2032182216644287,,0,0.27590247988700867,0.1336525815466555,"Yoenis Cespedes",13110,493316
"Evan Gattis","ATL",0.24507997930049896,-0.14815598726272583,0.39323610067367554,2.3560001850128174,0.27176544070243835,0.8688750267028809,,0,0.148901104927063,0.13316475238098247,"Evan Gattis",11003,594828
"Evan Longoria","TBR",0.07727201282978058,-0.42333000898361206,0.5006020069122314,0.37400007247924805,0.04465433210134506,1.1763299703598022,,0,-0.0658981055021286,0.13158716790538055,"Evan Longoria",9368,446334
"Jhonny Peralta","DET",0.10182008892297745,-0.9403859972953796,1.0422059297561646,0.8799999952316284,0.09167620539665222,1.2981412410736084,0.44119998812675476,1,-0.0521610826253891,0.13059637587496542,"Jhonny Peralta",1738,425509
"Gerrit Cole","PIT",0.08157800137996674,-0.034699998795986176,0.11627800017595291,0.20000000298023224,0.022637199610471725,0.800599992275238,,0,-0.009958899579942226,0.11185498022831808,"Gerrit Cole",13125,543037
"Desmond Jennings","TBR",0.14184999465942383,-0.34212398529052734,0.48397400975227356,2.151399850845337,0.21946421265602112,1.1242526769638062,,0,0.021569307893514633,0.10460339115000342,"Desmond Jennings",1965,457775
"Andre Ethier","LAD",-0.1285340040922165,-0.38086998462677,0.2523359954357147,-2.681999921798706,-0.3087734878063202,0.8816769123077393,0.5820800065994263,5,-0.2494179904460907,0.10363442472269432,"Andre Ethier",6265,444843
"Victor Martinez","DET",0.49467384815216064,-0.6810680031776428,1.1757420301437378,2.827000141143799,0.2897598147392273,1.0896356105804443,,0,0.3522157073020935,0.10176527803726226,"Victor Martinez",393,400121
"Jacoby Ellsbury","BOS",0.5648558139801025,-0.9539960026741028,1.5188519954681396,6.901299953460693,0.6926696300506592,1.0172431468963623,,0,0.4573489725589752,0.0979320491942739,"Jacoby Ellsbury",4727,453056
"James Loney","TBR",0.1731259971857071,-0.24568799138069153,0.4188139736652374,1.317000150680542,0.12435416877269745,0.8735052943229675,,0,0.10442705452442169,0.09376979478018704,"James Loney",4556,425766
"Jay Bruce","CIN",0.05117600038647652,-0.03349199891090393,0.08466800302267075,0.4699999988079071,0.05477859824895859,0.7404000163078308,,0,-0.01810220070183277,0.08722159462307688,"Jay Bruce",9892,457803
"Clint Barmes","PIT",0.009826000779867172,-0.09657589346170425,0.10640199482440948,-0.49399998784065247,-0.057192202657461166,0.5923636555671692,,0,-0.0677541047334671,0.08434188942876393,"Clint Barmes",1830,425549
"Yunel Escobar","TBR",0.20938201248645782,-0.26212000846862793,0.47150200605392456,1.2329999208450317,0.14259229600429535,1.0506415367126465,,0,0.12399779260158539,0.07529188439100093,"Yunel Escobar",4191,488862
"Allen Craig","STL",0.11673398315906525,-0.2728840112686157,0.38961800932884216,-0.6019999980926514,-0.056440696120262146,1.0233560800552368,1.933000087738037,2,0.042190950363874435,0.07187881033248493,"Allen Craig",3433,501800
"Lonnie Chisenhall","CLE",0.1676120012998581,-0.0013560199877247214,0.16896800696849823,1.2599999904632568,0.13418500125408173,0.9344000220298767,,0,0.10911999642848969,0.07025928155540878,"Lonnie Chisenhall",7571,502082
"Jason Heyward","ATL",-0.09906400740146637,-0.2748880088329315,0.17582395672798157,1.5708000659942627,0.17986449599266052,0.8053555488586426,,0,-0.1836227923631668,0.060616242595352074,"Jason Heyward",4940,518792
"Freddie Freeman","ATL",0.09744797646999359,-0.18836399912834167,0.28581199049949646,-0.09500010311603546,-0.008394520729780197,0.8199111223220825,,0,0.0598924346268177,0.05895944311574752,"Freddie Freeman",5361,518692
"Clayton Kershaw","LAD",-0.06776999682188034,-0.12987399101257324,0.0621040016412735,-1.6009999513626099,-0.18193238973617554,0.8348498940467834,,0,-0.13277429342269897,0.05159802771895962,"Clayton Kershaw",2036,477132
"Elliot Johnson","ATL",-0.10326000303030014,-0.2953000068664551,0.19203999638557434,-3.501999855041504,-0.3980078101158142,0.8008000254631042,,0,-0.17731879651546478,0.048372742885428144,"Elliot Johnson",4751,471107
"Shane Robinson","STL",0.12894798815250397,-0.1822739988565445,0.31122198700904846,0.42399999499320984,0.0506887212395668,0.7304888963699341,0.8791599869728088,5,0.12920698523521423,0.04731587335071852,"Shane Robinson",4249,453203
