Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Will Harris","HOU",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Will Harris",3192,501789
"Ervin Santana","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ervin Santana",3200,429722
"Francisco Liriano","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Francisco Liriano",3201,434538
"Joe Smith","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Smith",3281,501925
"Rajai Davis","BOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rajai Davis",3708,434658
"Brian Duensing","CHC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brian Duensing",4064,488846
"Pedro Strop","CHC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pedro Strop",4070,467008
"Luke Gregerson","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luke Gregerson",4090,502381
"David Hernandez","ARI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"David Hernandez",4259,456696
"Matt Albers","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Albers",4300,458006
"Justin Wilson","CHC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Justin Wilson",4301,458677
"Brandon McCarthy","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brandon McCarthy",4662,435221
"Pat Neshek","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pat Neshek",4682,450212
"Mike Montgomery","CHC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Mike Montgomery",4869,543557
"Josh Fields","LAD",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Josh Fields",5070,451661
