Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Erick Aybar","LAA",3,13,0,0,0,1,0,0.076923076,0.090909091,0.5,0.454545454,0.454545454,0.545454545,0.44079069657759234,,193.46179922438984,,,,,"Erick Aybar",4082,430947
"Alejandro De Aza","BAL",6,23,0,4,3,0,0.04347826,0.04347826,0.142857143,0.35,0.333333333,0.391304347,0.476190476,0.3837149246879246,,146.95975639246652,,,,,"Alejandro De Aza",3371,457477
"Ryan Flaherty","BAL",7,25,1,4,4,0,0.16,0.28,0.142857143,0.384615384,0.285714285,0.4,0.428571428,0.3740214467048645,,140.19605397362687,,,,,"Ryan Flaherty",7888,475247
"Tony Cruz","STL",4,7,1,2,1,0,0.285714285,0.285714285,0.6,0,0.2,0.428571428,0.8,0.502022419657026,,228.53839505990913,,,,,"Tony Cruz",2802,488810
"Matt Kemp","LAD",4,17,1,1,2,0,0,0.176470588,0.176470588,0.384615384,0.352941176,0.352941176,0.529411764,0.38781609605340395,,154.04984418246073,,,,,"Matt Kemp",5631,461314
"Clayton Kershaw","LAD",2,6,0,0,0,0,0.166666666,0,0,0.5,0.5,0.666666666,0.5,0.5269750754038492,,249.1316295904546,,,,,"Clayton Kershaw",2036,477132
"Josh Reddick","OAK",1,6,0,2,0,0,0.333333333,0,0,0.5,0.5,0.666666666,0.5,0.5269750754038492,,252.8387666389566,,,,,"Josh Reddick",3892,502210
"Christian Colón","KCR",2,2,0,1,1,1,0,0,0,1,1,1,1,0.8915095925331116,,500.95560709749975,,,,,"Christian Colon",11145,518568
"Michael Morse","SFG",10,22,1,3,5,0,0.045454545,0.227272727,0.2,0.333333333,0.3,0.318181818,0.5,0.3487926802851937,,127.44915711333282,,,,,"Michael Morse",3035,434604
"Zack Greinke","LAD",1,3,0,1,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.666666666,0.5943397283554077,,295.15921261759013,,,,,"Zack Greinke",1943,425844
"David Freese","LAA",3,11,1,1,1,0,0.181818181,0.363636363,0.375,0,0.125,0.363636363,0.5,0.38510621135885065,,154.60750069252848,,,,,"David Freese",9549,501896
"Andre Ethier","LAD",2,6,0,0,0,0,0.333333333,0.166666666,0.25,0.333333333,0.25,0.5,0.5,0.443581759929657,,192.152300168886,,,,,"Andre Ethier",6265,444843
"Anthony Rendon","WSN",4,20,0,0,1,1,0.05,0.1,0,0.411764705,0.368421052,0.4,0.368421052,0.3464991390705109,,120.27182333088385,,,,,"Anthony Rendon",12861,543685
"Josh Donaldson","OAK",1,6,0,1,0,0,0.166666666,0.333333333,0,0.666666666,0.4,0.5,0.4,0.41207246979077655,,172.66454714062397,,,,,"Josh Donaldson",5038,518626
"Sam Fuld","OAK",1,6,0,1,0,0,0.166666666,0.166666666,0,0.5,0.4,0.5,0.4,0.41207246979077655,,172.66454714062397,,,,,"Sam Fuld",8254,453539
"Alberto Callaspo","OAK",1,1,0,0,1,0,0,0,0,1,1,1,1,0.8915095925331116,,507.1956651192036,,,,,"Alberto Callaspo",3336,430948
"Joaquin Arias","SFG",8,4,0,2,1,0,0,0.25,0,0.666666666,0.5,0.5,0.5,0.4457547962665558,,193.6995072343103,,,,,"Joaquin Arias",3817,435078
"Josh Harrison","PIT",1,4,0,0,0,0,0,0.25,0,0.666666666,0.5,0.5,0.5,0.4457547962665558,,191.89540237455256,,,,,"Josh Harrison",8202,543281
"Yasiel Puig","LAD",4,14,0,4,1,0,0.071428571,0.571428571,0.166666666,0.75,0.25,0.357142857,0.416666666,0.3449385847364153,,124.7533492749785,,,,,"Yasiel Puig",14225,624577
"Alcides Escobar","KCR",15,70,1,8,5,1,0.014285714,0.157142857,0.123076923,0.339622641,0.292307692,0.303030303,0.415384615,0.315570643453887,,99.08956172155983,,,,,"Alcides Escobar",6310,444876
"Jimmy Paredes","BAL",1,1,0,0,0,0,1,0,0,0,0,1,0,0.6894156336784363,,360.2648908811898,,,,,"Jimmy Paredes",5481,517370
"Travis Ishikawa","SFG",16,43,1,2,7,0,0.093023255,0.209302325,0.128205128,0.310344827,0.256410256,0.325581395,0.384615384,0.31857846365418546,,106.80498686007508,,,,,"Travis Ishikawa",4793,448170
"Ryan Vogelsong","SFG",1,2,0,0,0,0,0,0.5,0,1,0.5,0.5,0.5,0.4457547962665558,,193.6995072343103,,,,,"Ryan Vogelsong",1011,285064
"Don Kelly","DET",2,2,0,0,0,1,0,0.5,0,1,0.5,0.5,0.5,0.4457547962665558,,191.59072881781768,,,,,"Don Kelly",2216,430603
"Gordon Beckham","LAA",2,2,0,0,0,0,0,0.5,0,0,0,0.5,0,0.3610056936740875,,137.7911701613624,,,,,"Gordon Beckham",9015,493596
"Ezequiel Carrera","DET",3,2,0,0,0,1,0.5,0,0,0,0,0.5,0,0.34470781683921814,,121.0843842051315,,,,,"Ezequiel Carrera",9048,485567
"Jonny Gomes","OAK",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jonny Gomes",1845,430404
"Collin Cowgill","LAA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Collin Cowgill",7250,518577
"Terrance Gore","KCR",6,0,0,2,0,3,0,0,0,0,0,0,0,0,,,,,,,"Terrance Gore",13658,605253
"J.J. Hardy","BAL",7,28,1,3,3,0,0.107142857,0.178571428,0.16,0.263157894,0.24,0.321428571,0.4,0.3097353555538036,,95.33991554982958,,,,,"J.J. Hardy",3797,429666
"Yusmeiro Petit","SFG",3,3,0,0,0,0,0,0.333333333,0,0.5,0.333333333,0.333333333,0.333333333,0.29716986417770386,,92.1773439238451,,,,,"Yusmeiro Petit",4020,433589
"Coco Crisp","OAK",1,6,0,1,1,0,0,0.5,0,0.666666666,0.333333333,0.333333333,0.333333333,0.29716986417770386,,92.49032764229128,,,,,"Coco Crisp",1572,424825
"Rajai Davis","DET",3,6,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.29716986417770386,,87.91439444858962,,,,,"Rajai Davis",3708,434658
"Kole Calhoun","LAA",3,15,0,1,0,0,0,0.066666666,0,0.357142857,0.333333333,0.333333333,0.333333333,0.29716986417770386,,93.24920543746653,,,,,"Kole Calhoun",11200,594777
"Adam Jones","BAL",7,31,1,6,3,1,0.096774193,0.258064516,0.111111111,0.277777777,0.222222222,0.322580645,0.333333333,0.3026816748803662,,90.41815298782396,,,,,"Adam Jones",6368,430945
"Hank Conger","LAA",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Hank Conger",2505,474233
"Geovany Soto","OAK",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Geovany Soto",3707,434567
"Edinson Volquez","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Edinson Volquez",3990,450172
"Scott Van Slyke","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Scott Van Slyke",4365,475100
"Kelvin Herrera","KCR",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Kelvin Herrera",6033,516969
"Brent Morel","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Brent Morel",6402,543569
"Nate Freiman","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Nate Freiman",6582,474384
"David Lough","BAL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"David Lough",7215,518953
"Gio González","WSN",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Gio Gonzalez",7448,461829
"Kevin Frandsen","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Kevin Frandsen",7528,435623
"Miguel Rojas","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Miguel Rojas",7802,500743
"Tanner Roark","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Tanner Roark",8753,543699
"Efren Navarro","LAA",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Efren Navarro",9854,519068
"Stephen Strasburg","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Stephen Strasburg",10131,544931
"Gary Brown","SFG",1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Gary Brown",11464,518502
"Eugenio Suárez","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Eugenio Suarez",12552,553993
"Marco Gonzales","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Marco Gonzales",15467,594835
"Albert Pujols","LAA",3,13,1,1,2,0,0.076923076,0.076923076,0.25,0.1,0.166666666,0.23076923,0.416666666,0.2858654535733737,,85.36146179357709,,,,,"Albert Pujols",1177,405395
"Asdrúbal Cabrera","WSN",4,15,1,2,2,0,0,0.333333333,0.266666666,0.222222222,0.2,0.2,0.466666666,0.287299636999766,,79.82316253713364,,,,,"Asdrubal Cabrera",4962,452678
"Josh Willingham","KCR",4,4,0,0,0,0,0,0.5,0,0.5,0.25,0.25,0.25,0.2228773981332779,,34.41210243597333,,,,,"Josh Willingham",2103,425545
"Ryan Zimmerman","WSN",4,4,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.2228773981332779,,35.80601380553549,,,,,"Ryan Zimmerman",4220,475582
"Russell Martin","PIT",1,4,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.2228773981332779,,39.61215740885478,,,,,"Russell Martin",4616,431145
"Eric Sogard","OAK",1,4,0,0,0,0,0,0.5,0,0.5,0.25,0.25,0.25,0.2228773981332779,,40.65216045767724,,,,,"Eric Sogard",7927,519299
"Starling Marte","PIT",1,4,0,0,0,0,0,0.25,0,0.333333333,0.25,0.25,0.25,0.2228773981332779,,39.61215740885478,,,,,"Starling Marte",9241,516782
"Andrew Susac","SFG",4,4,0,0,0,0,0,0.25,0,0.333333333,0.25,0.25,0.25,0.2228773981332779,,41.4162622686125,,,,,"Andrew Susac",13132,572180
"Carl Crawford","LAD",4,17,0,2,1,0,0,0.411764705,0.058823529,0.5,0.294117647,0.294117647,0.352941176,0.2852175095502068,,83.94831835498438,,,,,"Carl Crawford",1201,408307
"Tim Hudson","SFG",3,5,0,0,0,0,0,0.2,0,0.333333333,0.25,0.25,0.25,0.2228773981332779,,41.4162622686125,,,,,"Tim Hudson",921,218596
"Mike Trout","LAA",3,15,1,1,1,0,0.2,0.133333333,0.25,0,0.083333333,0.266666666,0.333333333,0.2802381714185079,,81.43498029860974,,,,,"Mike Trout",10155,545361
"Nick Markakis","BAL",7,32,1,4,3,1,0.03125,0.09375,0.129032258,0.259259259,0.258064516,0.28125,0.387096774,0.29551431722939014,,85.41707139819088,,,,,"Nick Markakis",5930,455976
"John Lackey","STL",2,4,0,0,0,0,0,0.25,0,0,0,0.25,0,0.18050284683704376,,8.856882806552782,,,,,"John Lackey",1507,407793
"Stephen Vogt","OAK",1,4,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0.17235390841960907,,5.398988151334136,,,,,"Stephen Vogt",5000,519390
"Andrew McCutchen","PIT",1,4,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0.17235390841960907,,5.091470138503118,,,,,"Andrew McCutchen",9847,457705
"Torii Hunter","DET",3,12,0,2,0,0,0.166666666,0.166666666,0,0.25,0.2,0.333333333,0.2,0.2634875377019246,,64.4122795776942,,,,,"Torii Hunter",731,116338
"Chris Iannetta","LAA",3,11,1,1,1,0,0.09090909,0.181818181,0.3,0,0.1,0.181818181,0.4,0.2567946639927951,,65.07708397301029,,,,,"Chris Iannetta",8267,455104
"A.J. Pierzynski","STL",2,7,0,0,1,0,0.142857142,0.142857142,0,0.2,0.166666666,0.285714285,0.166666666,0.225846460887364,,39.838367442899006,,,,,"A.J. Pierzynski",746,150229
"Alex Gordon","KCR",15,63,1,7,11,4,0.095238095,0.253968253,0.166666667,0.27027027,0.203703703,0.317460317,0.37037037,0.30034453263048266,,88.46542013009471,,,,,"Alex Gordon",5209,460086
"Delmon Young","BAL",4,9,0,0,4,0,0,0.333333333,0.111111111,0.333333333,0.222222222,0.222222222,0.333333333,0.24157432052824232,,47.780003794867994,,,,,"Delmon Young",2140,430321
"Alex Avila","DET",3,9,0,0,0,0,0,0.444444444,0.111111111,0.4,0.222222222,0.222222222,0.333333333,0.24157432052824232,,49.12215561380774,,,,,"Alex Avila",7476,488671
"Nick Punto","OAK",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Nick Punto",1429,346857
"Jeremy Guthrie","KCR",1,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Jeremy Guthrie",2072,425386
"Kelly Johnson","BAL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Kelly Johnson",2234,430637
"Jose Tabata","PIT",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Jose Tabata",2411,467798
"Peter Bourjos","STL",5,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Peter Bourjos",2578,488721
"Travis Snider","PIT",1,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,,,,,"Travis Snider",2830,501983
"Justin Turner","LAD",2,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Justin Turner",5235,457759
"Hernán Pérez","DET",2,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Hernan Perez",5751,541650
"James Shields","KCR",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"James Shields",7059,448306
"Jason Vargas","KCR",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Jason Vargas",8044,450306
"Bryan Holaday","DET",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Bryan Holaday",11287,592407
"Hyun Jin Ryu","LAD",1,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Hyun Jin Ryu",14444,547943
"Nick Castellanos","DET",3,12,1,1,1,0,0.166666666,0.083333333,0.3,0,0.1,0.25,0.4,0.2567946639927951,,59.74227298413337,,,,,"Nick Castellanos",11737,592206
"Derek Norris","OAK",1,5,0,1,1,0,0,0.4,0,0.333333333,0.2,0.2,0.2,0.1783019185066223,,9.549260146908804,,,,,"Derek Norris",6867,519083
"Adrián González","LAD",4,17,1,1,3,0,0.058823529,0.117647058,0.1875,0.153846153,0.1875,0.235294117,0.375,0.2710447346462923,,74.26462601734374,,,,,"Adrian Gonzalez",1908,408236
"C.J. Cron","LAA",3,11,0,0,0,0,0.181818181,0.363636363,0.111111111,0.2,0.111111111,0.272727272,0.222222222,0.24195368723435837,,54.721672780618775,,,,,"C.J. Cron",12546,543068
"Billy Butler","KCR",13,49,0,3,8,1,0.102040816,0.102040816,0.071428572,0.282051282,0.261904761,0.326530612,0.333333333,0.29443128133306695,,84.3394013602134,,,,,"Billy Butler",7399,456714
"Omar Infante","KCR",15,58,1,5,6,0,0.086206896,0.258620689,0.117647059,0.324324324,0.25490196,0.310344827,0.372549019,0.2941149546388994,,84.11868185889267,,,,,"Omar Infante",1609,408299
"Gaby Sanchez","PIT",1,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Gaby Sanchez",3361,459991
"Jayson Nix","KCR",3,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Jayson Nix",3790,434624
"Jordan Zimmermann","WSN",1,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Jordan Zimmermann",4505,519455
"Daniel Descalso","STL",4,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Daniel Descalso",8392,518614
"Doug Fister","WSN",1,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,,-100,,,,,"Doug Fister",9425,450729
"Shelby Miller","STL",2,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,,-100,,,,,"Shelby Miller",10197,571946
"Matt Duffy","SFG",8,7,0,2,0,0,0,0.285714285,0,0.25,0.166666666,0.166666666,0.166666666,0.14858493208885193,,-9.344819386620106,,,,,"Matt Duffy",13836,622110
"Jake Peavy","SFG",2,4,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Jake Peavy",1051,408241
"Lance Lynn","STL",2,4,0,0,0,0,0,0.75,0,0,0,0,0,0,,-100,,,,,"Lance Lynn",2520,458681
"Jordy Mercer","PIT",1,4,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Jordy Mercer",6547,474568
"Neil Walker","PIT",1,4,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,,,,,"Neil Walker",7539,435522
"Danny Espinosa","WSN",2,4,0,0,0,0,0,0.25,0,0,0,0,0,0,,-100,,,,,"Danny Espinosa",9219,457787
"Caleb Joseph","BAL",3,10,0,0,1,0,0,0.4,0,0.333333333,0.222222222,0.2,0.222222222,0.1783019185066223,,3.6311751342673935,,,,,"Caleb Joseph",7087,543376
"Jonathan Schoop","BAL",7,24,0,3,2,2,0.125,0.166666666,0.047619048,0.235294117,0.19047619,0.291666666,0.238095238,0.25105979045232135,,54.3985669134351,,,,,"Jonathan Schoop",11265,570731
"Matt Holliday","STL",9,38,1,5,3,0,0.026315789,0.157894736,0.108108108,0.266666666,0.243243243,0.263157894,0.351351351,0.2723149406282525,,71.58842798216335,,,,,"Matt Holliday",1873,407812
"Brandon Crawford","SFG",17,70,1,7,9,0,0.1,0.214285714,0.081967213,0.29787234,0.245901639,0.314285714,0.327868852,0.28892384001186916,,86.54316419742905,,,,,"Brandon Crawford",5343,543063
"Adam Wainwright","STL",3,5,0,0,0,0,0,0.4,0,0,0,0,0,0,,-100,,,,,"Adam Wainwright",2233,425794
"Pete Kozma","STL",2,5,0,0,0,0,0,0.6,0,0,0,0,0,0,,-100,,,,,"Pete Kozma",2539,518902
"Andrew Romine","DET",3,11,0,0,0,0,0,0.363636363,0,0.285714285,0.181818181,0.181818181,0.181818181,0.16209265318783847,,-6.336818614345,,,,,"Andrew Romine",1159,461865
"Yadier Molina","STL",6,22,0,2,0,0,0,0.136363636,0.047619047,0.277777777,0.238095238,0.238095238,0.285714285,0.23089036487397693,,43.28466604836606,,,,,"Yadier Molina",7007,425877
"Dee Strange-Gordon","LAD",4,19,0,0,2,1,0.105263157,0.315789473,0,0.272727272,0.176470588,0.263157894,0.176470588,0.21333473920822144,,34.83368575210529,,,,,"Dee Strange-Gordon",8203,543829
"Howie Kendrick","LAA",3,13,0,1,0,0,0,0.384615384,0.076923077,0.25,0.153846153,0.153846153,0.23076923,0.16724376036570623,,2.5922189400156506,,,,,"Howie Kendrick",4229,435062
"Jed Lowrie","OAK",1,6,0,0,0,0,0,0,0,0,0,0,0,0,,-100,,,,,"Jed Lowrie",4418,476704
"Ian Kinsler","DET",3,13,0,0,0,0,0.076923076,0.23076923,0,0.111111111,0.083333333,0.153846153,0.083333333,0.12160963278550369,,-34.584172504838484,,,,,"Ian Kinsler",6195,435079
"Joe Panik","SFG",17,78,1,7,8,0,0.051282051,0.076923076,0.123287671,0.242424242,0.232876712,0.272727272,0.356164383,0.2782572709120713,,79.2551225710784,,,,,"Joe Panik",11936,605412
"Ian Desmond","WSN",4,19,0,2,0,1,0.052631578,0.315789473,0,0.25,0.166666666,0.210526315,0.166666666,0.17704970585672478,,4.493777806667055,,,,,"Ian Desmond",6885,435622
"Jarrod Dyson","KCR",13,19,0,2,0,1,0.105263157,0.210526315,0,0.166666666,0.125,0.222222222,0.125,0.17565835846794975,,1.4646367938383662,,,,,"Jarrod Dyson",4866,502481
"Randal Grichuk","STL",9,36,2,3,3,0,0.027777777,0.361111111,0.171428571,0.2,0.171428571,0.194444444,0.342857142,0.23683625956376395,,47.34725895894743,,,,,"Randal Grichuk",10243,545341
"Juan Carlos Perez","SFG",14,31,0,3,3,0,0.064516129,0.193548387,0.04,0.25,0.2,0.25,0.24,0.22241174748965672,,41.098101738989875,,,,,"Juan Carlos Perez",5371,543633
"Jayson Werth","WSN",4,20,0,0,0,0,0.15,0.25,0,0.083333333,0.058823529,0.2,0.058823529,0.14798782467842103,,-15.363047549815054,,,,,"Jayson Werth",1327,150029
"Steve Pearce","BAL",7,30,0,4,1,0,0.066666666,0.1,0.037037037,0.166666666,0.148148148,0.233333333,0.185185185,0.20193435748418173,,20.120899973477112,,,,,"Steve Pearce",9957,456665
"Jhonny Peralta","STL",9,35,0,2,1,0,0.114285714,0.171428571,0.032258065,0.2,0.161290322,0.257142857,0.193548387,0.2173245770590646,,34.015703801527444,,,,,"Jhonny Peralta",1738,425509
"Wilson Ramos","WSN",4,19,0,1,0,0,0.052631578,0.315789473,0,0.181818181,0.117647058,0.166666666,0.117647058,0.13735748993025887,,-22.626331687553034,,,,,"Wilson Ramos",1433,467092
"Juan Uribe","LAD",4,17,0,0,1,0,0,0.352941176,0,0.181818181,0.117647058,0.117647058,0.117647058,0.10488348147448372,,-39.266737111001085,,,,,"Juan Uribe",454,346874
"Norichika Aoki","KCR",14,48,0,7,3,1,0.104166666,0.0625,0,0.205128205,0.195121951,0.291666666,0.195121951,0.23544096450010935,,43.17843216541521,,,,,"Norichika Aoki",13075,493114
"Denard Span","WSN",4,20,0,0,0,0,0.05,0.15,0,0.125,0.105263157,0.15,0.105263157,0.12362174093723297,,-32.01142163481396,,,,,"Denard Span",8347,452655
"Nick Hundley","BAL",5,15,0,0,1,0,0,0.333333333,0,0.1,0.066666666,0.066666666,0.066666666,0.05943397283554077,,-79.30989236111509,,,,,"Nick Hundley",3376,460026
"Josh Hamilton","LAA",3,13,0,0,1,0,0,0.153846153,0,0,0,0,0,0,,-100,,,,,"Josh Hamilton",1875,285078
"Madison Bumgarner","SFG",5,16,0,0,0,0,0.0625,0.5,0,0,0,0.0625,0,0.04308847710490227,,-81.42634327324876,,,,,"Madison Bumgarner",5524,518516
"Adam LaRoche","WSN",4,19,0,0,0,0,0.052631578,0.210526315,0,0.071428571,0.055555555,0.105263157,0.055555555,0.08320659085323936,,-59.62548323152147,,,,,"Adam LaRoche",1904,425560
"Buster Posey","SFG",17,77,0,5,7,0,0.077922077,0.09090909,0,0.269841269,0.246376811,0.311688311,0.246376811,0.24847115993499755,,58.903459852076466,,,,,"Buster Posey",9166,457763
"Salvador Perez","KCR",15,60,1,4,6,0,0.016666666,0.166666666,0.068965517,0.234042553,0.206896551,0.233333333,0.275862068,0.2290751318136851,,38.736621082299344,,,,,"Salvador Perez",7304,521692
"Grégor Blanco","SFG",17,84,1,10,5,2,0.119047619,0.095238095,0.055555556,0.158730158,0.152777777,0.25609756,0.208333333,0.22360643453714324,,41.91438379286122,,,,,"Gregor Blanco",3123,453923
