Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Juan Yepez","STL",2,5,1,1,2,0,0,0,0.6,0.25,0.4,0.4,1,0.5911704540252686,,292.94463395318104,,,,,"Juan Yepez",18400,660766
"Isaac Paredes","TBR",2,4,0,0,0,0,0.25,0,0,0.666666666,0.666666666,0.75,0.666666666,0.6141113936901093,,320.2593832158318,,,,,"Isaac Paredes",20036,670623
"Austin Barnes","LAD",2,3,0,0,0,0,0,0,0.333333334,0.666666666,0.666666666,0.666666666,1,0.7151092688242594,,377.9227831961313,,,,,"Austin Barnes",12158,605131
"Steven Kwan","CLE",7,32,1,4,2,1,0.0625,0.0625,0.133333333,0.296296296,0.3,0.34375,0.433333333,0.34056006371974945,,124.34808040350529,,,,,"Steven Kwan",24610,680757
"Ronald Acuña Jr.","ATL",4,17,0,2,0,0,0.058823529,0.294117647,0.066666667,0.5,0.333333333,0.411764705,0.4,0.36504923245486093,,135.6518540390201,,,,,"Ronald Acuna Jr.",18401,660670
"Matt Chapman","TOR",2,9,0,0,1,0,0.111111111,0.222222222,0.142857143,0.5,0.428571428,0.444444444,0.571428571,0.41310250759124756,,175.6655850684992,,,,,"Matt Chapman",16505,656305
"Alejandro Kirk","TOR",2,9,0,2,0,0,0.111111111,0.111111111,0.125,0.428571428,0.375,0.444444444,0.5,0.41310250759124756,,175.6655850684992,,,,,"Alejandro Kirk",22581,672386
"Brandon Nimmo","NYM",3,13,0,0,1,0,0.076923076,0.076923076,0.166666667,0.363636363,0.333333333,0.384615384,0.5,0.3801259260911208,,150.6960908208384,,,,,"Brandon Nimmo",12927,607043
"Santiago Espinal","TOR",1,4,0,2,0,0,0,0,0.25,0.5,0.5,0.5,0.75,0.5363319516181946,,262.6629857882381,,,,,"Santiago Espinal",19997,669289
"Julio Rodríguez","SEA",5,28,0,5,2,1,0.107142857,0.25,0.217391304,0.3125,0.217391304,0.357142857,0.434782608,0.33657540215386283,,126.63995980168106,,,,,"Julio Rodriguez",23697,677594
"Lars Nootbaar","STL",2,8,0,0,0,0,0.25,0.25,0,0.5,0.333333333,0.5,0.333333333,0.3931486904621124,,157.54244375948326,,,,,"Lars Nootbaar",21454,663457
"Francisco Lindor","NYM",3,12,1,2,1,1,0.083333333,0.166666666,0.3,0.142857142,0.2,0.333333333,0.5,0.36373408138751984,,139.48776889578565,,,,,"Francisco Lindor",12916,596019
"Nolan Gorman","STL",1,1,0,0,1,0,0,0,0,1,1,1,1,0.8838508129119873,,493.0719376740166,,,,,"Nolan Gorman",22263,669357
"Chas McCormick","HOU",12,46,2,5,3,0,0.108695652,0.326086956,0.153846154,0.318181818,0.23076923,0.333333333,0.384615384,0.32210869126849706,,111.62182220544473,,,,,"Chas McCormick",19599,676801
"Danny Jansen","TOR",2,8,0,0,2,0,0,0.5,0.125,0.75,0.375,0.375,0.5,0.3786473274230957,,151.34095113357674,,,,,"Danny Jansen",16535,643376
"Juan Soto","SDP",12,52,2,7,7,1,0.076923076,0.192307692,0.173913044,0.264705882,0.239130434,0.31372549,0.413043478,0.32017845382877425,,109.86970407988773,,,,,"Juan Soto",20123,665742
"Darin Ruf","NYM",1,3,0,0,0,0,0.333333333,0.333333333,0,0,0,0.666666666,0,0.4696522355079651,,211.91187921135656,,,,,"Darin Ruf",9929,573131
"Luke Maile","CLE",5,4,0,0,0,0,0.25,0,0,0.333333333,0.333333333,0.5,0.333333333,0.3931486904621124,,161.47454697269373,,,,,"Luke Maile",13355,571912
"Jurickson Profar","SDP",12,52,1,6,5,0,0.153846153,0.153846153,0.068181818,0.285714285,0.25,0.365384615,0.318181818,0.31577809957357555,,106.86085498642923,,,,,"Jurickson Profar",10815,595777
"Vidal Bruján","TBR",2,2,0,0,0,2,0,0,0,0.5,0.5,0.5,0.5,0.44192540645599365,,198.69969066009392,,,,,"Vidal Brujan",20536,660644
"Trent Grisham","SDP",12,46,3,8,5,0,0.086956521,0.326086956,0.225,0.227272727,0.2,0.304347826,0.425,0.31426479551527237,,105.8260965829272,,,,,"Trent Grisham",18564,663757
"Yordan Alvarez","HOU",13,61,3,9,14,0,0.098360655,0.262295081,0.230769231,0.212121212,0.192307692,0.311475409,0.423076923,0.31273648597426335,,105.00524200378602,,,,,"Yordan Alvarez",19556,670541
"Dylan Carlson","STL",2,4,0,1,0,0,0.5,0,0,0,0,0.5,0,0.3443719744682312,,124.19017955787146,,,,,"Dylan Carlson",20126,666185
"J.P. Crawford","SEA",5,24,1,1,4,0,0.125,0.166666666,0.238095238,0.1875,0.19047619,0.291666666,0.428571428,0.3143765876690547,,110.96806276045375,,,,,"J.P. Crawford",15491,641487
"Bo Bichette","TOR",2,9,0,1,0,1,0.111111111,0.111111111,0.125,0.285714285,0.25,0.333333333,0.375,0.3148968617121379,,106.3344605556157,,,,,"Bo Bichette",19612,666182
"Isiah Kiner-Falefa","NYY",6,20,0,2,0,1,0.05,0.2,0.055555556,0.357142857,0.277777777,0.35,0.333333333,0.31029184758663175,,101.7373175038332,,,,,"Isiah Kiner-Falefa",16512,643396
"George Springer","TOR",2,8,0,0,0,0,0,0.375,0,0.5,0.285714285,0.375,0.285714285,0.31098929792642593,,103.57580254828764,,,,,"George Springer",12856,543807
"Adam Ottavino","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Adam Ottavino",1247,493603
"Clayton Kershaw","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Clayton Kershaw",2036,477132
"Corey Kluber","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Corey Kluber",2429,446372
"Kenley Jansen","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kenley Jansen",3096,445276
"Max Scherzer","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Max Scherzer",3137,453286
"Charlie Morton","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Charlie Morton",4676,450203
"Jesse Chavez","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jesse Chavez",5448,445926
"Jake Odorizzi","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor May",6398,543507
"Luis García","SDP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Garcia",6984,472610
"Ryan Pressly","HOU",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryan Pressly",7005,519151
"Collin McHugh","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Collin McHugh",7531,543521
"Anthony Bass","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Anthony Bass",7982,542914
"David Robertson","PHI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"David Robertson",8241,502085
"Justin Verlander","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Justin Verlander",8700,434378
"Brad Hand","PHI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brad Hand",9111,543272
"Miles Mikolas","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Miles Mikolas",9803,571945
"Brooks Raley","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brooks Raley",10061,548384
"Kyle Gibson","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kyle Gibson",10123,502043
"Zack Wheeler","PHI",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zack Wheeler",10310,554430
"Mychal Givens","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Mychal Givens",10430,571710
"Andrew Bellatti","PHI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Bellatti",10657,571479
"Jacob deGrom","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jacob deGrom",10954,594798
"Tommy Kahnle","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Quintana",11423,500779
"Robbie Ray","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Robbie Ray",11486,592662
"Jameson Taillon","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jameson Taillon",11674,592791
"Noah Syndergaard","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Noah Syndergaard",11762,592789
"Héctor Neris","HOU",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hector Neris",11804,593576
"Chris Martin","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Martin",11847,455119
"Jason Adam","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jason Adam",11861,592094
"Yimi García","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yimi Garcia",12095,554340
"Chris Bassitt","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Bassitt",12304,605135
"Seth Lugo","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Seth Lugo",12447,607625
"Blake Treinen","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Blake Treinen",12572,595014
"Nick Martinez","SDP",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nick Martinez",12730,607259
"Rafael Montero","HOU",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rafael Montero",12760,606160
"Mike Clevinger","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Mike Clevinger",12808,605182
"Shawn Armstrong","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Shawn Armstrong",12857,542888
"James McCann","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"James McCann",12859,543510
"Tyler Anderson","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Anderson",12880,542881
"Joe Musgrove","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Musgrove",12970,605397
"Yu Darvish","SDP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Gerrit Cole",13125,543037
"Pierce Johnson","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pierce Johnson",13435,572955
"Blake Snell","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Blake Snell",13543,605483
"Clay Holmes","NYY",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Clay Holmes",13649,605280
"Terrance Gore","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Terrance Gore",13658,605253
"Max Fried","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Max Fried",13743,608331
"Zach Eflin","PHI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zach Eflin",13774,621107
"Paul Sewald","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Paul Sewald",13892,623149
"Kevin Gausman","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Gausman",14107,592332
"Lance McCullers Jr.","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Lance McCullers Jr.",14120,621121
"Joey Gallo","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joey Gallo",14128,608336
"Josh Hader","SDP",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Josh Hader",14212,623352
"Wandy Peralta","NYY",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Wandy Peralta",14295,593974
"Frankie Montas","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Frankie Montas",14309,593423
"Tyler Glasnow","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Glasnow",14374,607192
"Jackson Stephens","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jackson Stephens",14420,623451
"Edwin Díaz","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Edwin Diaz",14710,621242
"Julio Urías","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Julio Urias",14765,628711
"Giovanny Gallegos","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Giovanny Gallegos",14986,606149
"Tim Mayza","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tim Mayza",15042,641835
"Lou Trivino","NYY",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Lou Trivino",15043,642152
"Yency Almonte","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yency Almonte",15068,622075
"Adam Cimber","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Adam Cimber",15288,643256
"Andrew Heaney","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Heaney",15423,571760
"Matthew Boyd","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matthew Boyd",15440,571510
"Miguel Castro","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Miguel Castro",15684,612434
"Luis Castillo","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Castillo",15689,622491
"Sean Manaea","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sean Manaea",15873,640455
"Luis Severino","NYY",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Severino",15890,622663
"Ryne Stanek","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryne Stanek",15947,592773
"Jordan Romano","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Romano",16122,605447
"Aaron Nola","PHI",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Aaron Nola",16149,605400
"Jordan Montgomery","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Montgomery",16511,656756
"Mauricio Dubón","HOU",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Mauricio Dubon",16530,643289
"Erik Swanson","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bryan Abreu",16609,650556
"Tim Hill","SDP",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tim Hill",16814,657612
"Raisel Iglesias","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Raisel Iglesias",17130,628452
"Domingo Germán","NYY",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Domingo German",17149,593334
"Ranger Suárez","PHI",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ranger Suarez",17277,624133
"Framber Valdez","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Framber Valdez",17295,664285
"Diego Castillo","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Diego Castillo",17496,650895
"Cristian Javier","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cristian Javier",17606,664299
"Evan Phillips","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Evan Phillips",17734,623465
"Drew Smith","NYM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Drew Smith",17755,622098
"José Alvarado","PHI",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Alvarado",17780,621237
"Nestor Cortes","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nestor Cortes",17874,641482
"Garrett Cleavinger","TBR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Garrett Cleavinger",17897,664076
"Pete Fairbanks","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pete Fairbanks",17998,664126
"Triston McKenzie","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Triston McKenzie",18000,663474
"Ryan Helsley","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryan Helsley",18138,664854
"Enyel De Los Santos","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Enyel De Los Santos",18403,660853
"José Urquidy","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Urquidy",18413,664353
"Sam Hentges","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sam Hentges",18548,656529
"A.J. Minter","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"A.J. Minter",18655,621345
"José Azocar","SDP",3,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,"Jose Azocar",18821,640492
"Seranthony Domínguez","PHI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Seranthony Dominguez",19249,622554
"Trevor Richards","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor Richards",19309,670950
"Cal Quantrill","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cal Quantrill",19312,615698
"Matt Festa","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Festa",19330,670036
"Tony Gonsolin","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tony Gonsolin",19388,664062
"Shane Bieber","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Shane Bieber",19427,669456
"Aaron Civale","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Aaron Civale",19479,650644
"Jordan Hicks","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Hicks",19618,663855
"Ben DeLuzio","STL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ben DeLuzio",19644,641512
"Kyle Wright","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kyle Wright",19665,657140
"Jonathan Loáisiga","NYY",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jonathan Loaisiga",19753,642528
"Clarke Schmidt","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Clarke Schmidt",19899,657376
"Trevor Stephan","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor Stephan",19932,663986
"Taylor Trammell","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Taylor Trammell",19960,666211
"Zach Plesac","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zach Plesac",19979,668676
"Dylan Lee","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dylan Lee",19996,669276
"Adrian Morejon","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Adrian Morejon",20039,670970
"Bailey Falter","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bailey Falter",20070,663559
"James Karinchak","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"James Karinchak",20151,675916
"Nick Nelson","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nick Nelson",20153,656793
"Zach Pop","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zach Pop",20185,647315
"Eli Morgan","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Eli Morgan",20203,669212
"David Peterson","NYM",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"David Peterson",20302,656849
"Steven Wilson","SDP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Steven Wilson",20353,621051
"Brusdar Graterol","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brusdar Graterol",20367,660813
"Andrés Muñoz","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andres Munoz",20373,662253
"Nick Sandlin","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nick Sandlin",20517,680704
"Emmanuel Clase","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Emmanuel Clase",21032,661403
"Connor Brogdon","PHI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Connor Brogdon",21205,641401
"Dalton Guthrie","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dalton Guthrie",21293,656495
"Shane McClanahan","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Shane McClanahan",21483,663556
"Logan Gilbert","SEA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Logan Gilbert",22250,669302
"Luis Garcia","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Garcia",23735,677651
"Alex Vesia","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Alex Vesia",25007,681911
"Penn Murfee","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Penn Murfee",25174,682171
"Drew Rasmussen","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Drew Rasmussen",25385,656876
"Cody Morris","CLE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cody Morris",25388,663752
"George Kirby","SEA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"George Kirby",25436,669923
"Matt Brash","SEA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Brash",25756,666374
"Hunter Brown","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hunter Brown",25880,686613
"Andre Pallante","STL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andre Pallante",26108,669467
"Alek Manoah","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Alek Manoah",26410,666201
"Spencer Strider","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Spencer Strider",27498,675911
"Robert Suarez","SDP",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Robert Suarez",30115,663158
"Kyle Tucker","HOU",13,57,3,4,6,1,0.122807017,0.245614035,0.204081633,0.212121212,0.204081632,0.298245614,0.408163265,0.308803401495281,,102.22856692272515,,,,,"Kyle Tucker",18345,663656
"Josh Bell","SDP",10,37,2,4,5,0,0.027027027,0.324324324,0.194444444,0.318181818,0.25,0.27027027,0.444444444,0.30803591174048345,,101.5669460209264,,,,,"Josh Bell",13145,605137
