Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Brandon Marsh","PHI",12,42,1,2,4,2,0.095238095,0.357142857,0.184210526,0.545454545,0.342105263,0.404761904,0.526315789,0.40054874760763987,,153.4663293219854,,,,,"Brandon Marsh",20202,669016
"Royce Lewis","MIN",6,26,4,6,5,0,0.153846153,0.307692307,0.545454545,0.1,0.227272727,0.346153846,0.772727272,0.4493281520329989,,192.8711344998987,,,,,"Royce Lewis",20437,668904
"Jose Altuve","HOU",11,51,4,11,6,1,0.039215686,0.078431372,0.306122449,0.243902439,0.285714285,0.31372549,0.591836734,0.37876923645243926,,144.82979888382445,,,,,"Jose Altuve",5417,514888
"Gunnar Henderson","BAL",3,13,1,3,2,0,0.076923076,0.307692307,0.25,0.714285714,0.5,0.538461538,0.75,0.5471292596596938,,262.5971520468618,,,,,"Gunnar Henderson",26289,683002
"Josh Jung","TEX",17,70,3,13,8,0,0.042857142,0.271428571,0.230769231,0.377777777,0.307692307,0.328571428,0.538461538,0.36049067888941083,,130.64091396489596,,,,,"Josh Jung",26299,673962
"Carlos Correa","MIN",6,24,0,1,4,0,0.041666666,0.208333333,0.136363636,0.529411764,0.409090909,0.458333333,0.545454545,0.43535053233305615,,183.18293990336278,,,,,"Carlos Correa",14162,621043
"Edouard Julien","MIN",6,22,1,2,2,0,0.227272727,0.363636363,0.294117647,0.5,0.294117647,0.454545454,0.588235294,0.4425548992373727,,188.17644452090133,,,,,"Edouard Julien",27534,666397
"Jorge Mateo","BAL",3,5,0,1,1,0,0,0.2,0.4,1,0.8,0.8,1.2,0.8505194664001465,,472.8835545018375,,,,,"Jorge Mateo",17273,622761
"Austin Riley","ATL",4,17,2,2,3,0,0,0.352941176,0.352941176,0.444444444,0.352941176,0.352941176,0.705882352,0.4434316018048455,,181.60768449199153,,,,,"Austin Riley",18360,663586
"Christian Yelich","MIL",2,10,0,2,0,1,0.2,0.1,0.125,0.571428571,0.5,0.6,0.625,0.5283177018165588,,239.33922128945332,,,,,"Christian Yelich",11477,592885
"Willy Adames","MIL",2,8,0,0,1,0,0.125,0.25,0.142857143,0.8,0.571428571,0.625,0.714285714,0.573409266769886,,269.5678928524394,,,,,"Willy Adames",15986,642715
"Josh Bell","MIA",2,8,0,1,1,0,0,0.125,0.25,0.571428571,0.5,0.5,0.75,0.5315746665000916,,239.2605561703466,,,,,"Josh Bell",13145,605137
"Will Smith","LAD",3,12,0,1,2,0,0,0.083333333,0.25,0.454545454,0.416666666,0.416666666,0.666666666,0.45501975218455,,192.28313718716802,,,,,"Will Smith",19197,669257
"J.T. Realmuto","PHI",13,52,3,7,12,0,0.019230769,0.25,0.265306122,0.303030303,0.265306122,0.294117647,0.530612244,0.34714633810753914,,117.66619909537826,,,,,"J.T. Realmuto",11739,592663
"Corbin Carroll","ARI",17,78,2,11,10,5,0.115384615,0.166666666,0.136363637,0.307692307,0.272727272,0.363636363,0.409090909,0.335125741989989,,108.55691749706509,,,,,"Corbin Carroll",25878,682998
"Santiago Espinal","TOR",1,2,0,0,0,0,0,0,0,1,1,1,1,0.8825362920761108,,493.80567487896957,,,,,"Santiago Espinal",19997,669289
"Aaron Hicks","BAL",3,10,1,1,5,0,0.2,0.1,0.375,0.166666666,0.25,0.4,0.625,0.4278438091278076,,179.91779160517643,,,,,"Aaron Hicks",5297,543305
"Geraldo Perdomo","ARI",17,63,2,10,4,3,0.111111111,0.253968253,0.117647059,0.363636363,0.274509803,0.362068965,0.392156862,0.33568875440235796,,108.93435210854953,,,,,"Geraldo Perdomo",22799,672695
"Nick Castellanos","PHI",13,52,5,7,7,1,0.076923076,0.269230769,0.361702128,0.172413793,0.212765957,0.269230769,0.574468085,0.33810436141257194,,111.60460100989933,,,,,"Nick Castellanos",11737,592206
"Anthony Santander","BAL",3,13,1,2,1,0,0.153846153,0,0.272727273,0.2,0.272727272,0.384615384,0.545454545,0.3969980294887836,,158.5379056131464,,,,,"Anthony Santander",14551,623993
"Bo Bichette","TOR",2,8,0,1,0,0,0,0.25,0,0.666666666,0.5,0.5,0.5,0.4412681460380554,,187.95305048063886,,,,,"Bo Bichette",19612,666182
"Kyle Farmer","MIN",3,4,1,1,2,0,0,0.5,0.75,0,0.25,0.25,1,0.5010240077972412,,228.70266527766637,,,,,"Kyle Farmer",14813,571657
"Alejandro Kirk","TOR",2,8,0,0,0,0,0.125,0.125,0,0.4,0.333333333,0.5,0.333333333,0.3983725607395172,,158.22118006022353,,,,,"Alejandro Kirk",22581,672386
"Xavier Edwards","MIA",1,1,0,1,0,0,0,0,0,1,1,1,1,0.8825362920761108,,474.53967592878234,,,,,"Xavier Edwards",22266,669364
"Kevin Kiermaier","TOR",2,6,0,0,1,0,0.166666666,0.333333333,0,0.666666666,0.4,0.5,0.4,0.4101625780264537,,166.39309947314266,,,,,"Kevin Kiermaier",11038,595281
"Travis Jankowski","TEX",7,10,0,2,2,0,0.1,0,0.111111111,0.333333333,0.333333333,0.4,0.444444444,0.37047378420829774,,137.56042308614389,,,,,"Travis Jankowski",13768,608671
"Mark Canha","MIL",2,9,0,0,0,0,0,0.222222222,0,0.5,0.375,0.444444444,0.375,0.3748459882206387,,136.45421321085473,,,,,"Mark Canha",11445,592192
"Tommy Pham","ARI",16,64,3,10,4,2,0.03125,0.296875,0.196721312,0.35,0.278688524,0.296875,0.475409836,0.3256762530654669,,102.22212966184323,,,,,"Tommy Pham",2967,502054
"Randy Arozarena","TBR",2,8,0,0,0,0,0,0.25,0.125,0.5,0.375,0.375,0.5,0.37610436975955963,,145.47431309932057,,,,,"Randy Arozarena",19290,668227
"Isaac Paredes","TBR",2,8,0,0,0,0,0,0.25,0.125,0.5,0.375,0.375,0.5,0.37610436975955963,,145.47431309932057,,,,,"Isaac Paredes",20036,670623
"J.D. Martinez","LAD",3,12,1,1,1,0,0.166666666,0.333333333,0.3,0.2,0.2,0.333333333,0.5,0.35653650760650635,,126.2615285362304,,,,,"J.D. Martinez",6184,502110
"Chas McCormick","HOU",10,31,1,1,3,1,0.064516129,0.161290322,0.107142857,0.318181818,0.285714285,0.354838709,0.392857142,0.33224712456426314,,112.58430339246321,,,,,"Chas McCormick",19599,676801
"Gabriel Moreno","ARI",17,70,4,6,12,0,0.085714285,0.285714285,0.206349206,0.282051282,0.238095238,0.304347826,0.444444444,0.32262212642724963,,100.17469149565858,,,,,"Gabriel Moreno",22664,672515
"Carlos Santana","MIL",2,9,0,1,1,0,0.222222222,0.222222222,0,0.4,0.285714285,0.444444444,0.285714285,0.35076426135169136,,120.31020461535735,,,,,"Carlos Santana",2396,467793
"Jake Cave","PHI",3,3,0,0,0,0,0,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0.666666666,0.41458745797475177,,162.8776585871055,,,,,"Jake Cave",14477,595909
"Austin Hays","BAL",3,13,0,1,0,0,0.153846153,0.23076923,0.090909091,0.375,0.272727272,0.384615384,0.363636363,0.338510825083806,,117.99914222948418,,,,,"Austin Hays",19363,669720
"Ramón Urías","BAL",1,2,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.4412681460380554,,189.2224937724898,,,,,"Ramon Urias",18795,602104
"William Contreras","MIL",2,10,0,0,0,0,0.1,0.3,0,0.5,0.333333333,0.4,0.333333333,0.3343511760234833,,109.30713195120806,,,,,"William Contreras",20503,661388
"Travis d'Arnaud","ATL",3,8,1,1,2,0,0.125,0.25,0.428571429,0,0.142857142,0.25,0.571428571,0.33749986439943314,,110.59272412325836,,,,,"Travis d'Arnaud",7739,518595
"Mitch Garver","TEX",14,60,3,8,14,0,0.1,0.2,0.20754717,0.236842105,0.226415094,0.316666666,0.433962264,0.3200523105718322,,102.61219449496373,,,,,"Mitch Garver",15161,641598
"Enrique Hernández","LAD",3,8,0,0,2,0,0,0,0,0.375,0.375,0.375,0.375,0.33095110952854156,,109.10948255806163,,,,,"Enrique Hernandez",10472,571771
"Jon Berti","MIA",2,6,0,0,0,0,0,0.5,0.2,0.5,0.2,0.333333333,0.4,0.3282945652802785,,102.9847932549399,,,,,"Jon Berti",12037,542932
"Jon Singleton","HOU",2,2,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0.3479514420032501,,123.46931004029047,,,,,"Jon Singleton",10441,572138
"Whit Merrifield","TOR",2,2,0,0,0,0,0.5,0,0,0,0,0.5,0,0.3479514420032501,,123.27319745815018,,,,,"Whit Merrifield",11281,593160
"Jordan Lawlar","ARI",3,2,0,1,0,0,0.5,0,0,0,0,0.5,0,0.3479514420032501,,117.15506381705984,,,,,"Jordan Lawlar",29976,691783
"Clayton Kershaw","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Clayton Kershaw",2036,477132
"Lance Lynn","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Lance Lynn",2520,458681
"Max Scherzer","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Max Scherzer",3137,453286
"Jake Diekman","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jake Diekman",5003,518617
"Ryan Brasier","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryan Brasier",5615,518489
"Huascar Brazobán","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Huascar Brazoban",6107,623211
"Craig Kimbrel","PHI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Craig Kimbrel",6655,518886
"Martín Pérez","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Martin Perez",6902,527048
"Ryan Pressly","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryan Pressly",7005,519151
"Will Smith","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Will Smith",8048,519293
"David Robertson","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"David Robertson",8241,502085
"Justin Verlander","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Justin Verlander",8700,434378
"Kirby Yates","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kirby Yates",9073,489446
"Brad Hand","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","TEX",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nathan Eovaldi",9132,543135
"Joe Kelly","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Kelly",9761,523260
"Christian Bethancourt","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Christian Bethancourt",10028,542194
"Caleb Thielbar","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Caleb Thielbar",10078,573204
"Kyle Gibson","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kyle Gibson",10123,502043
"Shelby Miller","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","TEX",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Aroldis Chapman",10233,547973
"Zack Wheeler","PHI",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zack Wheeler",10310,554430
"Michael Tonkin","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Michael Tonkin",10315,543859
"Merrill Kelly","ARI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Merrill Kelly",11156,518876
"Héctor Neris","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hector Neris",11804,593576
"Yimi García","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yimi Garcia",12095,554340
"Rafael Montero","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rafael Montero",12760,606160
"Chris Devenski","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Devenski",12763,606965
"Sonny Gray","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sonny Gray",12768,543243
"Andrew Kittredge","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Kittredge",12828,552640
"Shawn Armstrong","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Shawn Armstrong",12857,542888
"Danny Coulombe","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Danny Coulombe",13293,543056
"Hoby Milner","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hoby Milner",13346,571948
"Pierce Johnson","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pierce Johnson",13435,572955
"Steven Okert","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Steven Okert",13580,595345
"Max Fried","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Max Fried",13743,608331
"Chris Stratton","TEX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Stratton",13761,608717
"JT Chargois","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"JT Chargois",13767,608638
"Zach Eflin","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zach Eflin",13774,621107
"Matt Strahm","PHI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Strahm",13799,621381
"Joey Wendle","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joey Wendle",13853,621563
"Paul Sewald","ARI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Paul Sewald",13892,623149
"Kevin Gausman","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Gausman",14107,592332
"José Berríos","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Berrios",14168,621244
"Joel Payamps","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joel Payamps",14332,606303
"Tyler Glasnow","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Glasnow",14374,607192
"José Leclerc","TEX",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Leclerc",14524,600917
"Emilio Pagán","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Emilio Pagan",14771,641941
"Michael Lorenzen","PHI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Mantiply",14857,573009
"Jon Gray","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jon Gray",14916,592351
"Tim Mayza","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tim Mayza",15042,641835
"Andrew Heaney","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Heaney",15423,571760
"Chad Green","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chad Green",15552,643338
"Miguel Castro","ARI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Miguel Castro",15684,612434
"Joe Jiménez","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Jimenez",15761,641729
"Devin Williams","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Devin Williams",15816,642207
"Zack Littell","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zack Littell",15823,641793
"Ryne Stanek","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryne Stanek",15947,592773
"Jordan Romano","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Romano",16122,605447
"Aaron Nola","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Aaron Nola",16149,605400
"Jordan Montgomery","TEX",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Montgomery",16511,656756
"Erik Swanson","TOR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bryan Abreu",16609,650556
"Ryan Thompson","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryan Thompson",16647,657044
"Brock Stewart","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brock Stewart",16727,592779
"Pablo López","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Pablo Lopez",17085,641154
"Raisel Iglesias","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Raisel Iglesias",17130,628452
"Ranger Suárez","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ranger Suarez",17277,624133
"Framber Valdez","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Framber Valdez",17295,664285
"Jeff Hoffman","PHI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jeff Hoffman",17432,656546
"Jack Flaherty","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jack Flaherty",17479,656427
"Génesis Cabrera","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Genesis Cabrera",17490,650893
"Tanner Scott","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tanner Scott",17586,656945
"Cristian Javier","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cristian Javier",17606,664299
"Trevor Megill","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Trevor Megill",17722,656730
"Evan Phillips","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Evan Phillips",17734,623465
"José Alvarado","PHI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Alvarado",17780,621237
"Andrew Stevenson","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Stevenson",17932,664057
"Brock Burke","TEX",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brock Burke",17968,656271
"Phil Maton","HOU",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Phil Maton",18064,664208
"Garrett Stubbs","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Garrett Stubbs",18067,596117
"Josh Sborz","TEX",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Josh Sborz",18323,622250
"José Urquidy","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Urquidy",18413,664353
"Kenta Maeda","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kenta Maeda",18498,628317
"A.J. Minter","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"A.J. Minter",18655,621345
"Freddy Peralta","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Freddy Peralta",18679,642547
"Seranthony Domínguez","PHI",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Seranthony Dominguez",19249,622554
"Jacob Webb","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jacob Webb",19274,657097
"Zac Gallen","ARI",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zac Gallen",19291,668678
"Nicky Lopez","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Nicky Lopez",19339,670032
"A.J. Puk","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"A.J. Puk",19343,640462
"Caleb Ferguson","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Caleb Ferguson",19349,657571
"Dean Kremer","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dean Kremer",19350,665152
"Corbin Burnes","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Corbin Burnes",19361,669203
"Colin Poche","TBR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Colin Poche",19403,621363
"Dane Dunning","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dane Dunning",19409,641540
"Cionel Pérez","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cionel Perez",19614,672335
"Jordan Hicks","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jordan Hicks",19618,663855
"Gregory Soto","PHI",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Gregory Soto",19677,642397
"Bryan Baker","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bryan Baker",19804,641329
"Kevin Ginkel","ARI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Ginkel",19876,656464
"Jesús Luzardo","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jesus Luzardo",19959,666200
"Bryse Wilson","MIL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bryse Wilson",19990,669060
"Tyler Wells","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Wells",20000,669330
"Chris Paddack","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chris Paddack",20099,663978
"Griffin Jax","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Griffin Jax",20253,643377
"Daysbel Hernández","ATL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Daysbel Hernandez",20271,678226
"Brusdar Graterol","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brusdar Graterol",20367,660813
"Kyle Nelson","ARI",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kyle Nelson",20515,669459
"Yusei Kikuchi","TOR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yusei Kikuchi",20633,579328
"Cristopher Sánchez","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cristopher Sanchez",20778,650911
"Jhoan Duran","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jhoan Duran",21029,661395
"J.P. France","HOU",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"J.P. France",21212,641585
"Bailey Ober","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bailey Ober",21224,641927
"Joe Ryan","MIN",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Ryan",21390,657746
"Elvis Peguero","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Elvis Peguero",21652,665625
"Braxton Garrett","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Braxton Garrett",21844,666129
"George Soriano","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"George Soriano",21863,666277
"Luis Frías","ARI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Frias",21997,666818
"DL Hall","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"DL Hall",22207,669084
"Michael Grove","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Michael Grove",23221,675627
"Grayson Rodriguez","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Grayson Rodriguez",24492,680570
"Kyle Bradish","BAL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kyle Bradish",24586,680694
"Alex Vesia","LAD",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Alex Vesia",25007,681911
"Abner Uribe","MIL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Abner Uribe",25327,682842
"Grae Kessinger","HOU",2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"Grae Kessinger",25813,666197
"Hunter Brown","HOU",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Hunter Brown",25880,686613
"Yennier Cano","BAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Yennier Cano",25911,666974
"Andrew Nardi","MIA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Nardi",25942,677053
"Andrew Saalfrank","ARI",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Saalfrank",26203,685314
"Ryne Nelson","ARI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ryne Nelson",26253,669194
"Josh Smith","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Josh Smith",26396,669701
"Bobby Miller","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bobby Miller",27483,676272
