Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Tommy Edman","LAD",0.7232860326766968,-0.7916980385780334,1.5149840116500854,3.491999864578247,0.3711029589176178,0.8683594465255737,,0,0.24454951286315918,0.5883844012788062,"Tommy Edman",19470,669242
"Mark Vientos","NYM",1.0095419883728027,-0.8452938795089722,1.854835867881775,6.996999740600586,0.7210268974304199,1.004050850868225,,0,0.4768315851688385,0.5286373982993089,"Mark Vientos",22184,668901
"Freddie Freeman","LAD",0.8295778036117554,-0.818295955657959,1.6478739976882935,4.177000045776367,0.4217337667942047,1.057139277458191,,0,0.26308372616767883,0.5216546912775708,"Freddie Freeman",5361,518692
"Pete Alonso","NYM",0.8577638864517212,-0.7856079936027527,1.6433720588684082,6.443000316619873,0.7023516297340393,0.8806458711624146,,0,0.4736521244049072,0.5003646904579273,"Pete Alonso",19251,624413
"Kerry Carpenter","DET",0.5592840313911438,-0.3239840269088745,0.8832679390907288,1.2130000591278076,0.12786656618118286,1.3681809902191162,1.3744666576385498,3,-0.05626504123210907,0.4650443148730721,"Kerry Carpenter",25961,681481
"Juan Soto","NYY",1.1653000116348267,-0.7258161306381226,1.8911160230636597,8.878999710083008,0.9268997311592102,1.0593045949935913,,0,0.728193998336792,0.37186732221461805,"Juan Soto",20123,665742
"Francisco Lindor","NYM",0.6312217712402344,-0.7215259671211243,1.3527480363845825,3.3576998710632324,0.3612053096294403,0.9637323021888733,,0,0.30536332726478577,0.34961292475724814,"Francisco Lindor",12916,596019
"Tyrone Taylor","NYM",-0.08908598870038986,-0.573552131652832,0.484466016292572,-4.169999599456787,-0.43603795766830444,0.7757869958877563,,0,-0.46055492758750916,0.3457218752514796,"Tyrone Taylor",13675,621438
"Bryson Stott","PHI",0.3101058602333069,-0.2236660271883011,0.5337719917297363,0.4410000443458557,0.04165708273649216,1.1635066270828247,0.06260000169277191,1,-0.05246422439813614,0.3189911637511269,"Bryson Stott",26294,681082
"Teoscar Hernández","LAD",0.6728038787841797,-0.9438380599021912,1.616641879081726,3.7190001010894775,0.39093634486198425,0.8819096088409424,,0,0.4700189232826233,0.2928754505165444,"Teoscar Hernandez",13066,606192
"David Peralta","SDP",0.21721601486206055,-0.14882200956344604,0.3660379946231842,2.180999994277954,0.2354334592819214,0.7996307611465454,1.3200000524520874,1,0.053336478769779205,0.21830891735105884,"David Peralta",2136,444482
"David Fry","CLE",0.5017961263656616,-0.8453760147094727,1.3471720218658447,2.5340001583099365,0.26845964789390564,1.443818211555481,1.627519965171814,5,0.13387103378772736,0.2136769624555513,"David Fry",24934,681807
"Bobby Witt Jr.","KCR",-0.0965900868177414,-0.5394761562347412,0.44288593530654913,-2.7339999675750732,-0.28004083037376404,1.1444714069366455,,0,-0.2953081727027893,0.2109110560668397,"Bobby Witt Jr.",25764,677951
"Jazz Chisholm Jr.","NYY",-0.20249193906784058,-1.1828501224517822,0.9803580045700073,-6.77400016784668,-0.6950368285179138,1.235658884048462,,0,-0.36539989709854126,0.20152624096101218,"Jazz Chisholm Jr.",20454,665862
"Kyle Manzardo","CLE",0.2782999873161316,-0.25554007291793823,0.533840000629425,2.366999864578247,0.25042951107025146,0.9509999752044678,0.5336999893188477,4,0.0929146558046341,0.19972466551216855,"Kyle Manzardo",29794,700932
"Shohei Ohtani","LAD",0.46147599816322327,-0.9215919971466064,1.3830679655075073,6.379599571228027,0.6908335089683533,0.8773307800292969,,0,0.33851975202560425,0.18748025694229398,"Shohei Ohtani",19755,660271
"Lane Thomas","CLE",0.11451594531536102,-0.7313841581344604,0.8458999395370483,1.7169997692108154,0.1809324324131012,1.1229182481765747,,0,-0.07439801096916199,0.17637867207366814,"Lane Thomas",16939,657041
"Matt Vierling","DET",-0.09668204933404922,-0.5136439204216003,0.4169619381427765,-2.323700189590454,-0.24488495290279388,0.9145294427871704,,0,-0.2789348065853119,0.17321699717351682,"Matt Vierling",21558,663837
"Jhonkensy Noel","CLE",0.1530078500509262,-0.44567593932151794,0.5986840128898621,-1.4249999523162842,-0.15035425126552582,1.006666660308838,2.4273998737335205,4,0.0005177147686481476,0.1514768392220289,"Jhonkensy Noel",24257,678877
"Bo Naylor","CLE",0.0015480313450098038,-0.42032408714294434,0.42187198996543884,-1.974000096321106,-0.20711220800876617,1.1066908836364746,0.5347999930381775,1,-0.1463412344455719,0.147740027340588,"Bo Naylor",21865,666310
"Jackson Chourio","MIL",0.5665179491043091,-0.15716594457626343,0.7236839532852173,3.169999837875366,0.32562917470932007,1.2879692316055298,,0,0.29568567872047424,0.1441679569118855,"Jackson Chourio",28806,694192
"Michael Harris II","ATL",0.2533940076828003,-0.031690023839473724,0.2850840389728546,2.710599899291992,0.29575562477111816,0.7187999486923218,,0,0.21372167766094208,0.1388020087190971,"Michael Harris II",25931,671739
"Jackson Merrill","SDP",0.2661941647529602,-0.24200212955474854,0.5081959366798401,3.736999988555908,0.39890819787979126,0.7357999682426453,,0,0.2255721390247345,0.13620303934164613,"Jackson Merrill",29490,701538
"Andy Ibáñez","DET",0.1907239556312561,-0.23038601875305176,0.42111000418663025,1.0450001955032349,0.11163373291492462,1.8190221786499023,2.435999870300293,4,-0.030217964202165604,0.13506767844414008,"Andy Ibanez",18819,628451
"Manny Machado","SDP",-0.14979395270347595,-0.550432026386261,0.40063801407814026,-2.7019999027252197,-0.2890981137752533,0.9230551719665527,,0,-0.2934902012348175,0.13120959520739817,"Manny Machado",11493,592518
"Jurickson Profar","SDP",-0.04143806919455528,-0.319815993309021,0.2783779799938202,-0.7499999403953552,-0.08088865131139755,0.7802643179893494,,0,-0.18027245998382568,0.12716472682317523,"Jurickson Profar",10815,595777
"Wenceel Pérez","DET",0.10148400813341141,-0.3314720392227173,0.4329560101032257,-0.6320001482963562,-0.06692326068878174,1.0762200355529785,1.3317999839782715,2,-0.030100040137767792,0.12439674971469679,"Wenceel Perez",22857,672761
"Jake Bauers","MIL",0.1949719786643982,-0.08653399348258972,0.2815059721469879,0.43600010871887207,0.044786855578422546,1.00166654586792,1.5097999572753906,1,0.0826311856508255,0.11201640387754361,"Jake Bauers",15194,641343
